Iteration,PT,Duration?,Effort-,Months-,Defects-,Risks-
0,random search,0.0479512214660645,12.3549161970985,7.95226913024559,70.8701836761953,0.536193029490617
0,sway,0.0449972152709961,164.3610602437,14.6374671800509,2335.05273018946,2.14477211796247
0,tpe,0.0478160381317139,130.405334876498,13.1901522360811,173.650856515684,0.536193029490617
0,nsga-ii,0.0547566413879395,32.5472124322937,7.74890938950849,57.9575603359289,1.60857908847185
0,nsga-iii,0.0468451976776123,47.0531303825678,12.0894479892485,175.30517258439,0.0
0,moead,0.0503232479095459,191.129605151203,18.5059674355838,396.799948758239,0.0
0,Random1024,0.0467369556427002,14.5423508553345,6.83221945055469,26.8635695066934,1.07238605898123
0,Random300,0.0559992790222168,33.3952178191006,9.01475463764335,265.367482220668,1.07238605898123
1,random search,0.0473754405975342,148.168785765124,13.5924650185981,1741.44626227175,2.41286863270777
1,sway,0.0538344383239746,13.8113576737909,11.8837510548576,181.846279717052,1.34048257372654
1,tpe,0.0554981231689453,243.276869799881,19.6809360242565,693.021764749781,0.0
1,nsga-ii,0.0434746742248535,26.2739092731035,8.18676012301634,142.141888416055,0.536193029490617
1,nsga-iii,0.0489985942840576,77.086874980021,11.4379763691284,375.069335212641,0.536193029490617
1,moead,0.0490076541900635,55.6451230622093,16.8043898565738,53.4326675795169,0.0
1,Random1024,0.0470590591430664,15.1613974187444,11.295934890313,38.3042894442607,0.0
1,Random300,0.048001766204834,63.3769665752278,10.6557477832992,109.206145405563,0.536193029490617
2,random search,0.0520131587982178,226.005152022053,13.309278264419,319.112088581339,0.536193029490617
2,sway,0.0469992160797119,63.7519569209018,10.7424061031565,137.522922543785,1.60857908847185
2,tpe,0.0564761161804199,89.6167708633864,14.3854970730713,152.950939031321,0.0
2,nsga-ii,0.0509977340698242,10.343933200403,7.71663851217719,35.7372966590175,0.0
2,nsga-iii,0.0509960651397705,117.447326650696,15.8669564829786,487.17712779554,0.0
2,moead,0.0439996719360352,97.707019821506,15.6137939774484,469.947158876856,0.0
2,Random1024,0.0478396415710449,14.587905607563,11.2794957080566,169.538014879808,0.0
2,Random300,0.0470020771026611,7.05130090678165,6.86909504282378,35.3346905393978,1.07238605898123
3,random search,0.0439987182617188,28.6347012561136,10.1423518411991,165.331971709547,1.07238605898123
3,sway,0.0539989471435547,1032.81859315262,23.3089307339257,4385.13117049455,0.804289544235925
3,tpe,0.048997163772583,157.224093728754,17.6004896095421,315.305677814265,0.804289544235925
3,nsga-ii,0.049999475479126,70.4457568041302,11.0545750588707,126.615162684768,0.536193029490617
3,nsga-iii,0.0539984703063965,26.0302626589593,8.14965593832467,12.9529222436532,0.536193029490617
3,moead,0.048999547958374,114.078906768388,13.2887926446686,740.273871548211,0.804289544235925
3,Random1024,0.0550093650817871,30.9866077734239,10.8480977047321,121.543388590221,0.536193029490617
3,Random300,0.0480010509490967,261.039922625934,19.3335070929087,1445.40224289935,0.268096514745308
4,random search,0.044996976852417,6.49385149684326,5.45335757112651,20.8458619975623,1.87667560321716
4,sway,0.0510001182556152,133.465880668845,15.972755441587,864.156716545074,2.14477211796247
4,tpe,0.0469992160797119,15.1291398645021,11.7508174952015,98.2294796972527,0.0
4,nsga-ii,0.0509967803955078,35.8774282300939,11.1570463657742,243.627842417171,0.536193029490617
4,nsga-iii,0.0440001487731934,18.0844411569536,9.02951996478245,79.3999574633633,0.536193029490617
4,moead,0.0469999313354492,22.6409088657046,13.5236021343495,10.0325236291641,0.536193029490617
4,Random1024,0.0457885265350342,54.1857085049445,16.8982312321836,212.885027503033,0.0
