Iteration,PT,Duration?,MAR-,SA+,SdAR-,SD+,Delta+,MMRE-,MdMRE-,Pred25+,Pred40+
3,default,0.963799476623535,3259.32615384615,0.355052876599412,3600.81218144449,0.14468746263347,0.423843618878922,3.86899009886297,0.644656352276108,0.153846153846154,0.307692307692308
3,sway,87.1416580677033,3356.31347184702,0.335861274164295,3526.72187747641,0.160155163764425,0.403379738397402,3.55356670917665,0.679044372867388,0.153846153846154,0.230769230769231
3,tpe,152.137131690979,3200.96477411477,0.366601277157921,3750.5427416887,0.111426771102404,0.441078717451557,1.79513705048998,0.611601045296167,0.153846153846154,0.230769230769231
3,nsga-ii,133.436185121536,3605.83615601672,0.286486363590052,3707.45952495417,0.113337424830085,0.341042476765283,3.68511308160913,0.738664361909518,0.153846153846154,0.230769230769231
3,nsga-iii,174.333662986755,3373.92521207438,0.332376308051188,3466.58732901614,0.175484159205597,0.39770370338138,4.15167660969707,0.698143079252552,0.153846153846154,0.230769230769231
3,moead,13.0855257511139,3333.83175413574,0.340309898966659,3679.60632372925,0.125154861756488,0.405682767330212,3.54755540561533,0.742387121781753,0.0769230769230769,0.307692307692308
4,default,0.929862260818481,1974.09833333333,0.27344947094004,1735.00733770703,0.356012645371916,0.275658042231419,1.79049055037072,1.09473706228937,0,0.166666666666667
4,sway,85.689528465271,2402.2841025641,0.115859247637809,1445.49330709012,0.462333825691615,0.117478169546681,4.99733755616948,2.47300810241598,0.166666666666667,0.25
4,tpe,150.787534475327,2400.53690883191,0.116502287809142,2323.68712410305,0.14094062387531,0.117088152599468,2.57828767846667,1.27508911366528,0.25,0.25
4,nsga-ii,114.835102796555,2435.63826086957,0.103583526132962,1442.44862688049,0.46519055122383,0.104403790760655,5.17049960676881,2.58582564775474,0.166666666666667,0.25
4,nsga-iii,165.889565467834,2445.14263565891,0.10008551976976,1442.70968528504,0.463367815502297,0.100516440051405,5.21984269056412,2.61797337050325,0.166666666666667,0.166666666666667
4,moead,25.6498453617096,2454.39705747126,0.0966795065279811,1443.44498935915,0.462611548275179,0.0972256521000012,5.26788811397014,2.64927564900289,0.166666666666667,0.166666666666667
5,default,1.00195598602295,2184.5225,-1.25002317463951,1443.34276383635,-0.147396107004012,0.957359475056863,1.61424700800759,1.70513339762134,0.0833333333333333,0.25
5,sway,87.9119052886963,2015.95333333333,-1.07639963378348,413.521052940342,0.670949917581575,0.83508629204674,1.56105822257248,1.2999989046475,0,0.0833333333333333
5,tpe,156.733436107636,1727.43441558442,-0.779229771144397,776.553131491693,0.381846066434167,0.600352473082012,1.36603388515541,1.51092268083529,0.0833333333333333,0.25
5,nsga-ii,67.3208913803101,1829.09,-0.883933394369421,403.684251650553,0.679221125376809,0.688006846531641,1.40788083958048,1.15286014105247,0,0.0833333333333333
5,nsga-iii,135.164670467377,2075.81333333333,-1.13805447470817,424.350186047116,0.661346077784707,0.885885698965455,1.61012722922209,1.3471334935028,0,0.0833333333333333
5,moead,14.5726034641266,2069.64841849148,-1.13170471119517,423.075605264828,0.66273304898612,0.878410407024753,1.60507366678692,1.3422791546054,0,0.0833333333333333
6,default,1.03212118148804,1295.92461538462,0.44456805339988,1205.05619188877,0.3387716569002,0.560967534881047,0.816304594578818,0.528676650366748,0.0769230769230769,0.307692307692308
6,sway,88.2235078811646,1894.73237179487,0.18791966981818,1067.09651353555,0.415989154132799,0.23898950861928,4.00633654083441,0.636308754768057,0.153846153846154,0.230769230769231
6,tpe,157.270421743393,2228.66287897999,0.0447974006420893,1223.26200146487,0.325606582046243,0.0572171019148954,4.42356834019655,1.20716680713774,0.153846153846154,0.384615384615385
6,nsga-ii,82.06551861763,1848.45432692308,0.207754391871329,1076.72449421565,0.411396451594396,0.264853276630029,3.71880638087604,0.554534659518435,0.230769230769231,0.230769230769231
6,nsga-iii,150.961380004883,1921.87179487179,0.176287741224288,1077.96695656309,0.41429101847018,0.225866539251526,4.1749565134392,0.701427340962225,0.153846153846154,0.230769230769231
6,moead,16.6913888454437,1964.03574751861,0.158216314833467,1118.11802728756,0.388596305878147,0.201631275103484,4.43692540349499,0.802595924278688,0.153846153846154,0.307692307692308
7,default,0.953301668167114,3066.96583333333,0.300586778325373,2803.800216948,0.394326998278828,0.281565111688102,2.28781487866599,1.35027207674572,0.0833333333333333,0.0833333333333333
7,sway,86.6774718761444,3342.05537588653,0.237853355893661,3183.94638352853,0.313575331405385,0.223984658882465,3.85675990767783,0.975119683905225,0.0833333333333333,0.0833333333333333
7,tpe,150.56495642662,3254.90266666667,0.257728294333025,3357.49832719594,0.276474693979208,0.24339954566808,3.44739296958273,0.873921006551741,0,0.0833333333333333
7,nsga-ii,133.023288965225,3277.96662724496,0.252468620815532,2970.84043195836,0.36016073345248,0.238253130743898,3.70231568912949,1.12477956561116,0,0.0833333333333333
7,nsga-iii,147.366690397263,3352.472,0.235477873079019,3163.8512726747,0.321035631977708,0.221268063827461,3.90568806558355,0.998183363450813,0.0833333333333333,0.0833333333333333
7,moead,21.0946633815765,3357.59495999273,0.234309595977891,3148.66742175831,0.32375101217336,0.220683053860301,3.9309239112797,1.01162123494651,0.0833333333333333,0.0833333333333333
8,default,0.966577053070068,1999.27416666667,0.338341668352056,2570.33935568652,0.296303767212583,0.279160868515781,1.01599081294844,0.750104183111561,0.166666666666667,0.25
8,sway,86.437301158905,2503.902,0.171335453860155,2217.73993023198,0.39346236297574,0.140903687441113,4.04295173807564,0.87914927439629,0.0833333333333333,0.0833333333333333
8,tpe,160.040512800217,2580.374,0.146027101068231,2151.76283442855,0.41019944151341,0.120751798660773,4.2687026990297,0.949753514111788,0.0833333333333333,0.0833333333333333
8,nsga-ii,180.727227210999,2446.66505747126,0.190277978369105,2270.92573864255,0.374763292341272,0.157478884602557,3.87398407961327,0.846450755261998,0.0833333333333333,0.166666666666667
8,nsga-iii,150.977010965347,2595.88166666667,0.140894850061593,2139.13558808939,0.420561851146764,0.115882379924907,4.31448247008519,0.96847123990099,0.0833333333333333,0.0833333333333333
8,moead,17.161301612854,2479.37893491124,0.179451344418864,2240.14475487781,0.387145833748478,0.149412170926054,3.97055784868703,0.865139652679797,0.0833333333333333,0.0833333333333333
9,default,0.945911169052124,1827.26,0.476374756675733,1916.76660055016,0.324336310742221,0.582368233349217,1.49292159618932,0.639861152434791,0.153846153846154,0.307692307692308
9,sway,88.4745681285858,2601.76962131006,0.254428898442385,1968.47714869752,0.302075448361578,0.310357023535061,3.88867123548172,0.668903995638302,0.153846153846154,0.230769230769231
9,tpe,154.842225790024,2621.4375,0.248792810658112,1886.24258231197,0.338797218015569,0.306262674952516,4.24937238490101,0.652310075431034,0.153846153846154,0.153846153846154
9,nsga-ii,60.0584049224854,2602.9625,0.254087063457613,1962.64463398928,0.309968708819755,0.311868959680768,3.91054816086658,0.667077444051826,0.153846153846154,0.230769230769231
9,nsga-iii,153.00684094429,2492.85259324009,0.285640496860395,2004.40964312682,0.296256578228224,0.349272049846617,3.36548424510289,0.661611744655031,0.230769230769231,0.230769230769231
9,moead,23.6900374889374,2594.87512094823,0.256404607662507,2004.19283476083,0.296758962964787,0.311372521314616,3.76222881409056,0.679460945544518,0.153846153846154,0.230769230769231
10,default,1.02198958396912,2499.68916666667,0.420139699272829,3011.35401581652,0.367331373003275,0.380150060671689,1.80380395954799,0.945061542629279,0.0833333333333333,0.25
10,sway,92.398463010788,2568.62656668728,0.404148086379372,3373.97920503438,0.287095935714962,0.362962485273964,4.49213547207367,0.526970230835814,0.25,0.416666666666667
10,tpe,166.914486885071,2694.92525957459,0.374850204460419,3794.98811221365,0.207383394476276,0.340628061569673,4.08496983811528,0.526685224219033,0.416666666666667,0.5
10,nsga-ii,68.014395236969,3067.07285714286,0.288522023853632,3492.13453928131,0.26981494190259,0.260165534364141,5.29668190472716,0.795832542990627,0.166666666666667,0.166666666666667
10,nsga-iii,192.385967969894,2530.79565105681,0.412923835943276,3573.72396198379,0.246813291425088,0.371868149931724,3.88826568153675,0.442377629032999,0.333333333333333,0.5
10,moead,7.47460842132568,3150.58082544192,0.269150433074775,3134.44994902818,0.340229585165315,0.243786556993744,4.94437169346724,1.19963644661049,0,0.166666666666667
11,default,1.099280834198,1615.94333333333,0.00619340069870922,1417.89244763918,0.301320179324674,0.00492554686058524,1.44166980483448,0.995690384007585,0.25,0.416666666666667
11,sway,95.3884370326996,2565.69393939394,-0.57790407383738,818.012125310839,0.598982724975332,0.458182692148243,2.91902760991524,1.98328136776854,0.0833333333333333,0.0833333333333333
11,tpe,160.455968856812,2411.36333333333,-0.482990612694644,860.359489952634,0.579350778928685,0.382884457151415,2.73517202636528,1.83710861278565,0.0833333333333333,0.0833333333333333
11,nsga-ii,152.937630176544,2235.9069512388,-0.375084780343831,907.723457275653,0.558064781364311,0.297922077221351,2.49897191094513,1.65942108192042,0.0833333333333333,0.0833333333333333
11,nsga-iii,153.835373401642,2045.01202865762,-0.257684231747273,962.332079313599,0.529510413098915,0.203537423121477,2.28047239707757,1.47058545129707,0.0833333333333333,0.0833333333333333
11,moead,10.663266658783,2213.49480874317,-0.361301292608101,928.443324700682,0.546287216457774,0.287129233995917,2.49944928812624,1.64969933537773,0.0833333333333333,0.0833333333333333
12,default,1.04627227783203,3067.47692307692,0.333441854006264,3176.8496869126,0.33720440715108,0.31929928002811,1.61945826334201,0.812779353767384,0.0769230769230769,0.307692307692308
12,sway,95.0008232593536,3284.43229332908,0.286297776647207,3774.86108629772,0.215325909610302,0.276541909350716,2.59664388681491,0.807545973935665,0,0.230769230769231
12,tpe,165.29848408699,3332.76282051282,0.275795625399666,3676.18046778392,0.23498066754606,0.264592250313944,2.75686771149595,0.797202787609405,0,0.230769230769231
12,nsga-ii,87.2167165279388,2880.19195895948,0.374138596503483,3534.49299836515,0.262226412438241,0.357623358785883,2.18785639100224,0.690517954509389,0.230769230769231,0.307692307692308
12,nsga-iii,163.791265487671,3363.4391025641,0.269129715206095,3614.07959405022,0.240269762882627,0.258327863135346,2.85856474489608,0.790637775399896,0,0.0769230769230769
12,moead,17.0589532852173,3271.99248027613,0.289000929411846,3800.41878208198,0.206936136896147,0.277139623370125,2.5554038147155,0.810208210657836,0.0769230769230769,0.230769230769231
13,default,1.10513257980347,1544.5725,0.414734520958872,1457.56973654279,0.469973541390634,0.398650771467054,1.82182081142306,1.11976818079914,0.0833333333333333,0.0833333333333333
13,sway,91.065215587616,1901.39976355029,0.279526442777566,2000.99435552674,0.275356890423276,0.268948314893448,2.36628800751071,1.15478604174489,0.25,0.25
13,tpe,159.007760047913,2595.59749134199,0.0164828072698293,1137.8951121269,0.587563040889675,0.015906806732173,7.27027166596048,1.79636530735028,0.0833333333333333,0.0833333333333333
13,nsga-ii,76.7648859024048,2508.29506666667,0.0495632197458096,1333.63660595702,0.516087227646506,0.047541921661817,7.36858024636704,1.68255851233351,0.0833333333333333,0.166666666666667
13,nsga-iii,153.612394809723,1705.37856919234,0.353802294651219,1645.17140191072,0.400932185501976,0.339711539096095,2.37910195929894,1.222833660041,0.166666666666667,0.25
13,moead,9.45001173019409,2610.9801754386,0.0106540397780229,1274.80946937164,0.536415405650019,0.0102383660678384,7.84051179198322,1.84252543306297,0.0833333333333333,0.0833333333333333
14,default,0.974820137023926,2137.82333333333,-0.00142663821370936,1720.27160858556,0.029686188586431,0.00172430073410904,1.68841011507086,0.94422364960366,0.0833333333333333,0.333333333333333
14,sway,88.4355750083923,1711.08711111111,0.198470618851819,1115.35740372158,0.365127092450245,0.242442658144297,1.9772207560976,0.63535248064808,0.25,0.25
14,tpe,161.109267473221,1733.3441050616,0.188044712145191,1059.68613339224,0.392537514523417,0.228556320477146,2.06811070532365,0.74184256978745,0.0833333333333333,0.416666666666667
14,nsga-ii,77.0340332984924,1806.498,0.153777025971998,1193.45088825585,0.3196597434966,0.187748117228294,2.24746101697161,0.742563744893491,0.25,0.333333333333333
14,nsga-iii,145.9019780159,1958.24661169993,0.082692994050935,1512.87682953648,0.138507942415813,0.101001853773448,2.3438929639679,0.979143732667334,0.25,0.25
14,moead,14.8911185264587,1741.42038355487,0.184261518139083,1149.60313827186,0.342820977743444,0.223951417780602,2.2688274519536,0.760316770315357,0.25,0.5
15,default,1.01602363586426,2073.93461538462,0.381315002577156,1889.59819447096,0.481893457937416,0.348971008013602,1.45847753159833,1.34481880509305,0.0769230769230769,0.153846153846154
15,sway,93.1016702651978,2716.69679487179,0.189569653225446,2205.57193440801,0.39385861060263,0.173450455729736,3.77198834495666,0.871340647370059,0,0.153846153846154
15,tpe,165.488587856293,2704.74679487179,0.193134512823409,2220.72871394878,0.390168494358568,0.176353448243352,3.73857718636946,0.856835511982571,0.0769230769230769,0.153846153846154
15,nsga-ii,65.6220610141754,2729.54743589744,0.18573611925053,2189.33398737699,0.406793039772186,0.169536169644374,3.80791761736294,0.886938997821351,0,0.153846153846154
15,nsga-iii,152.790887832642,2734.55074786325,0.184243558189197,2183.02928863754,0.404809087345393,0.170340671698063,3.82190644159315,0.893012112252309,0,0.153846153846154
15,moead,11.6435697078705,2841.75094268477,0.152264173803166,2050.47302184,0.436654351445515,0.139868037252185,4.12162884408361,1.02313373061643,0,0.0769230769230769
16,default,1.1378972530365,1699.6425,0.156638663570016,1843.47974292335,0.204262154111701,0.134968722133909,1.71426382153236,0.686264620395191,0.166666666666667,0.333333333333333
16,sway,92.8357019424439,2113.12450980392,-0.048530800230749,1337.32617977302,0.41803310236908,0.042120169243209,6.89935372180234,1.10423660527379,0.166666666666667,0.166666666666667
16,tpe,165.978205442429,2039.802,-0.0121482257430927,1349.67027687457,0.414612365200141,0.0104958036097617,6.64715330332297,1.03394109955717,0.166666666666667,0.166666666666667
16,nsga-ii,86.9933273792267,2299.41666666667,-0.140968829038683,1257.40536412178,0.453349116673138,0.122581441793268,7.41261361346655,1.24393741750854,0.166666666666667,0.166666666666667
16,nsga-iii,182.117686271667,2031.686,-0.00812107261738193,1348.2098614291,0.415107788207314,0.00707938508185389,6.61157866589359,1.02381724826999,0.166666666666667,0.166666666666667
16,moead,10.2941358089447,1997.52611940299,0.00882903456844442,1343.65875700659,0.416578632465545,0.00761503375266538,6.46184660984749,0.981206411509047,0.166666666666667,0.166666666666667
17,default,1.10013914108276,2715.64083333333,0.358194190054161,3556.68889638818,0.142144126598922,0.363164754328596,0.920907406666241,0.66442410595742,0.0833333333333333,0.166666666666667
17,sway,93.9291760921478,2729.03800795559,0.355027944944027,3475.89483415889,0.163553399598591,0.36063245953298,0.806288168648797,0.734869326244427,0.0833333333333333,0.166666666666667
17,tpe,169.590692996979,2785.50470238095,0.341682788211296,3511.11793994791,0.157385011729602,0.346310208348079,0.974945567839548,0.640750056003584,0.0833333333333333,0.0833333333333333
17,nsga-ii,118.905877113342,2574.86307208995,0.391465152829555,3238.44161488915,0.217455605627194,0.399665051264555,1.06637694447589,0.536777625766543,0.0833333333333333,0.25
17,nsga-iii,158.217391729355,2700.32263708514,0.36181444322951,3194.37126642412,0.230760989856414,0.367804486458589,1.08407021574773,0.579707315954196,0.0833333333333333,0.25
17,moead,9.38528633117676,3046.66666666667,0.279960610536681,3163.46647274721,0.241615300343055,0.287508523138654,1.99766699452447,0.782285352127762,0.166666666666667,0.166666666666667
18,default,1.0708019733429,1976.34,0.192812046865031,1456.15877584724,0.448575881660199,0.180904797426889,1.68677820508832,0.563329366260042,0.230769230769231,0.307692307692308
18,sway,93.7850179672241,1951.78846153846,0.202839524969549,1681.31320794835,0.364061881047963,0.189699676093928,1.77950847383527,0.720701655379985,0.230769230769231,0.230769230769231
18,tpe,168.325375556946,1864.25096153846,0.238592085484214,1650.73844822234,0.3757532879879,0.22214764606636,1.70088531608161,0.688690948461106,0.230769230769231,0.307692307692308
18,nsga-ii,114.101691007614,1958.07528863587,0.200271823513086,1501.89322832835,0.425890175080909,0.186050193714587,2.05093390679848,0.573931264158804,0.230769230769231,0.307692307692308
18,nsga-iii,212.033615112305,1973.11029153495,0.194131142650739,1682.32447732257,0.360398224722672,0.178518911480015,1.84042474845584,0.772843075612179,0.230769230769231,0.307692307692308
18,moead,10.4989864826202,1957.77747252747,0.200393459251342,1681.11184790413,0.358633602730011,0.186613925681302,1.79661902382898,0.735347468558529,0.230769230769231,0.230769230769231
19,default,0.98404860496521,1712.88666666667,0.37541925583798,1245.03558533704,0.52357418371335,0.396924987058243,1.30351489837626,0.973349397031871,0.166666666666667,0.166666666666667
19,sway,88.1481339931488,2458.79106918239,0.103435396156469,1214.2184508247,0.533592273729631,0.108948180326578,4.80285990383508,1.28965722956155,0,0.0833333333333333
19,tpe,163.650448560715,2396.13533333333,0.12628195505857,1286.35347338937,0.504520760250339,0.132335881046844,4.58901364323339,1.19732315974249,0,0.166666666666667
19,nsga-ii,67.0305552482605,2451.57933333333,0.106065057202328,1222.24738893983,0.530994096900075,0.11149279678653,4.77824599222955,1.27902948874293,0,0.0833333333333333
19,nsga-iii,196.773963451386,2495.57229885057,0.0900236227774078,1174.48272320158,0.551096967632053,0.0950042204561452,4.92839555222044,1.34386073674554,0,0.166666666666667
19,moead,9.98639678955078,2488.68466666667,0.0925351038453938,1181.76395315308,0.544911392050407,0.0972833547896654,4.9048878179808,1.3337106187661,0,0.166666666666667
20,default,1.06446957588196,2743.69583333333,0.398969511286088,3481.82121641931,0.281088510649192,0.374735680687289,1.60140922180927,0.744301236026876,0.166666666666667,0.166666666666667
20,sway,92.6356456279755,3318.71210748792,0.273007184094115,3947.16307431211,0.182148449851875,0.25778409190188,2.73416045010856,0.898936277986717,0.0833333333333333,0.166666666666667
20,tpe,169.163074016571,2647.0706124778,0.420136108183359,3367.56624839203,0.302525248470051,0.397948539702878,3.39396080483071,0.736140014560761,0.166666666666667,0.166666666666667
20,nsga-ii,70.9046151638031,2783.03439814815,0.3903520557545,3272.77275357706,0.324008067617335,0.371726972535552,3.32435827932779,0.90413262566926,0,0.166666666666667
20,nsga-iii,191.22864317894,3259.5595644459,0.285965064272116,3942.61860657633,0.188354788159582,0.270707765100922,3.4808227052018,0.764167302166262,0.25,0.25
20,moead,16.7614784240723,3318.4571278826,0.273063039599283,3526.97487993204,0.26732653496582,0.259007825045497,5.19062243917211,0.807546546910494,0.0833333333333333,0.0833333333333333
0,random60,7.34252882003784,2515.68037960635,0.334100829882103,3114.23430284776,0.176020109440009,0.337448786270915,1.99851643743207,0.490683379635456,0.307692307692308,0.384615384615385
0,random150,10.4986135959625,2629.24743589744,0.304039694473159,3189.19488651626,0.13645187738602,0.305894394007478,2.29146119525194,0.536715949820789,0.0769230769230769,0.461538461538462
1,random60,4.3380229473114,2871.11424242424,0.110819559821126,2068.47947906563,0.462587862894112,0.0933909880644219,2.92285107447388,1.97861044605579,0,0
1,random150,10.4320995807648,3028.78847736626,0.061988049197491,1891.43905294767,0.509441928456472,0.0520204862438739,3.29704685082116,2.30424057837735,0,0.0833333333333333
2,random60,4.63619828224182,2403.93666666667,-0.0686207854589456,1600.32022791968,0.464403101476035,0.0516918195663774,7.13090748792591,1.54940997462705,0.0833333333333333,0.0833333333333333
2,random150,10.4998197555542,2544.39492753623,-0.131058627160807,1547.41349651783,0.478290185002876,0.0996842796118365,7.61083452105285,1.70548601860647,0.0833333333333333,0.0833333333333333
3,random60,4.71300029754639,3290.9563241933,0.34879397938718,3507.15475457743,0.165988761961826,0.417862373367899,3.25831891896631,0.671647947790333,0.0769230769230769,0.230769230769231
3,random150,10.811418056488,3276.04538461538,0.351744517975234,3620.05436539631,0.143275795271047,0.422552596235672,3.78175212991897,0.653093647861305,0.153846153846154,0.307692307692308
4,random60,5.01725625991821,2468.33434599156,0.0915500030087798,1443.24364898189,0.465385594893225,0.092481399550744,5.33454365299875,2.69247002719435,0.166666666666667,0.166666666666667
4,random150,11.3764271736145,2474.2176,0.0893847201349487,1440.60990059548,0.460227598307968,0.0901223084596545,5.35550614527727,2.70573642454043,0.166666666666667,0.166666666666667
5,random60,4.24759554862976,2015.52731481481,-1.07596084153506,413.456632521999,0.670956024942926,0.825319513201626,1.56070900263399,1.29966345179559,0,0.0833333333333333
5,random150,11.3502943515778,1924.34786697415,-0.982047471133819,1192.99056541109,0.0578734985012206,0.761361386446452,1.53446930104865,1.90753646728242,0.0833333333333333,0.25
6,random60,4.52837991714478,2019.74004723347,0.134341509727279,1105.18940206155,0.392729805444956,0.172590694588879,4.6109491840728,0.866367711915447,0.153846153846154,0.307692307692308
6,random150,11.5650515556335,1983.84134615385,0.149727655791919,1118.08514545677,0.388191978665878,0.190034498565255,4.50909787352413,0.829452420503085,0.153846153846154,0.307692307692308
7,random60,5.14357471466064,3308.536,0.245497358452319,3249.57953706342,0.298012206269564,0.230774497876834,3.69931529813724,0.932153260701798,0.0833333333333333,0.0833333333333333
7,random150,11.1117858886719,3301.60375,0.247078239221599,3263.33233856833,0.305163264270185,0.232242089566272,3.6667536717459,0.924626588038682,0.0833333333333333,0.0833333333333333
8,random60,4.68811798095703,2529.99047619048,0.162701491635651,2194.55639338892,0.400799608834251,0.133891047687682,4.11996683601773,0.894053189598792,0.0833333333333333,0.0833333333333333
8,random150,10.6482591629028,2524.89338375616,0.16438837067034,2229.11024530974,0.394797003099397,0.135723557733102,3.52654852374144,1.07871685045569,0.0833333333333333,0.0833333333333333
9,random60,4.80510807037354,2595.75121965056,0.256153550124894,1999.46824659466,0.30121501747745,0.311151695247763,3.77829611925926,0.678119451654037,0.153846153846154,0.230769230769231
9,random150,10.9268412590027,2602.4105139652,0.254245242272769,1965.33057081558,0.30970317102878,0.308259189311979,3.90042495437573,0.667922652350104,0.153846153846154,0.230769230769231
10,random60,4.24676632881165,3070.63555555556,0.287695574149191,3485.85905179009,0.269390912142921,0.261101986820846,5.31939368161149,0.798491684139095,0.166666666666667,0.166666666666667
10,random150,11.0579311847687,3167.99933333333,0.265109810201011,3321.61036358926,0.300096105973914,0.238406520451929,5.94007613669167,0.937200630344364,0.0833333333333333,0.166666666666667
11,random60,4.38999891281128,2263.7,-0.392177530258899,909.859146022064,0.550912713243456,0.313054661338998,2.55925923102336,1.69725070129132,0.0833333333333333,0.0833333333333333
11,random150,10.5230114459991,2059.61444444445,-0.266664730552733,956.964713254141,0.52944748389594,0.211230014034135,2.298504496287,1.48509650918993,0.0833333333333333,0.0833333333333333
12,random60,4.81686162948608,3256.35376602564,0.29239919862069,3832.63680987949,0.199962333577308,0.27998254597215,2.50355884723187,0.79628849458102,0.0769230769230769,0.230769230769231
12,random150,10.9034101963043,3288.52123397436,0.285409255962636,3766.47413271414,0.220085258926726,0.273085033794813,2.61019941263382,0.806670902269048,0,0.230769230769231
13,random60,4.59158563613892,1876.97408068783,0.288781760337216,1998.31542019704,0.270005732816286,0.277835803846618,1.90616554584963,1.41072940332218,0.0833333333333333,0.166666666666667
13,random150,10.7270646095276,2584.87921212121,0.0205441503421978,1295.08980643558,0.527427089101966,0.0195646794252922,7.7405916507945,1.80913885912606,0.0833333333333333,0.0833333333333333
14,random60,4.67588424682617,1719.8462962963,0.194367528930065,1127.81638618308,0.356529989135485,0.237935940038725,2.01465933164349,0.646447602337981,0.25,0.25
14,random150,10.4418904781342,1762.03653846154,0.174604234312505,1196.91790794697,0.322065654891871,0.212401166645701,2.17505065706928,0.696637827422398,0.25,0.333333333333333
15,random60,4.55499887466431,2422.00682746365,0.277479976132435,2111.85829419786,0.42647904494715,0.252823996718658,3.03412027568538,1.03147983414691,0.153846153846154,0.230769230769231
15,random150,12.0810663700104,2624.27857905983,0.217139357297744,2324.13528306505,0.362447601015287,0.200120931292686,3.51359506756418,0.778457703423235,0.0769230769230769,0.153846153846154
16,random60,4.34165692329407,2088.60047619048,-0.0363619931063748,1341.69012002951,0.427767423073091,0.031643829888733,6.81685830507463,1.08129325239699,0.166666666666667,0.166666666666667
16,random150,11.3998720645905,2154.41111111111,-0.0690171808990856,1319.35861451645,0.428260123532287,0.0599044540786129,7.0138005216541,1.13540996455694,0.166666666666667,0.166666666666667
17,random60,4.20822715759277,3046.66666666667,0.279960610536681,3069.52960467163,0.261415720888934,0.285379799943252,2.19426901834568,0.837404117676605,0.166666666666667,0.166666666666667
17,random150,10.5071978569031,2601.57456140351,0.38515224545855,3399.48150411022,0.18947639555095,0.395086745327635,0.83884061825664,0.569705546037365,0.166666666666667,0.25
18,random60,4.3822648525238,2023.5,0.173550693115249,1682.13687360407,0.362143526718938,0.161068704465302,1.95416612736096,0.867099322799098,0.230769230769231,0.307692307692308
18,random150,11.1758086681366,1967.38857466063,0.196468038595869,1681.58140088454,0.361486146343817,0.18339337359491,1.82407785531982,0.758850916212987,0.230769230769231,0.307692307692308
