Iteration,PT,Duration?,Effort-,Months-,Defects-,Risks-
0,random search,0.0462579727172852,357.37214527393,18.3036366851119,1656.27995689935,0.0
0,sway,0.0519969463348389,437.839664859853,23.5076077601747,3253.43256105038,1.34048257372654
0,tpe,0.0440001487731934,28.3042399992016,10.4136414002515,80.4791794341354,0.0
0,nsga-ii,0.0449068546295166,95.0489338761763,14.6861080193637,490.477513986696,0.536193029490617
0,nsga-iii,0.0499613285064697,50.8349652684681,12.2877011011381,361.88349896334,0.0
0,moead,0.0439231395721436,81.0938769959182,14.453358478388,654.241780526868,0.0
0,Random1024,0.0479640960693359,21.1637325387361,9.46983851549359,112.304616594399,0.0
0,Random300,0.0459964275360107,48.2207152599372,9.75059855871577,149.795452116129,0.536193029490617
1,random search,0.0460290908813477,125.595153368376,13.7725190398688,352.032131386372,0.536193029490617
1,sway,0.0538883209228516,37.6745946984262,11.0388774841536,154.447158801223,0.536193029490617
1,tpe,0.0470151901245117,36.4142301180179,15.5805625825983,231.413213404371,1.07238605898123
1,nsga-ii,0.0411927700042725,51.5727539565494,12.3556679064262,155.219668511848,0.536193029490617
1,nsga-iii,0.0521938800811768,10.4146784719869,10.2475799986118,30.7391383971518,0.804289544235925
1,moead,0.0429949760437012,15.0365635051561,7.23042534966833,51.5248077855583,0.268096514745308
1,Random1024,0.0449626445770264,39.3997259739468,11.2951149726862,149.42940734497,0.0
1,Random300,0.0479984283447266,71.8494879235777,9.178467282622,116.804512649377,0.268096514745308
2,random search,0.0439796447753906,103.378306187852,21.1594872797117,1201.75288879113,1.07238605898123
2,sway,0.0449948310852051,198.814152372728,18.6544704095706,901.070073621721,0.804289544235925
2,tpe,0.0499897003173828,37.5860051077945,11.3943584135019,115.555947573592,0.0
2,nsga-ii,0.0567836761474609,45.2868562221995,9.49902131079257,310.156487541339,1.34048257372654
2,nsga-iii,0.0532293319702148,18.6356458301511,8.97535916811101,69.9441521917581,0.0
2,moead,0.0491788387298584,27.0209666094145,13.2207258452245,87.9954507680585,0.0
2,Random1024,0.0470042228698731,27.5267906541686,10.2391973256087,272.038007483391,0.536193029490617
2,Random300,0.0462815761566162,18.9582546587803,12.7986180093321,16.8754214852532,0.0
3,random search,0.0480096340179443,306.894817369121,21.4061036434995,865.51995702438,0.804289544235925
3,sway,0.0529963970184326,1473.9342104983,28.584500214016,1016.13076326704,0.804289544235925
3,tpe,0.0474622249603272,32.115156220783,11.0915599197993,362.587326142409,1.34048257372654
3,nsga-ii,0.0557668209075928,30.8152488114149,14.1552649467863,127.970460531085,0.0
3,nsga-iii,0.0439927577972412,19.295129408222,12.4081028007831,259.208534450352,1.07238605898123
3,moead,0.0558407306671143,24.4785437437531,13.8651840427065,90.9717520293605,0.0
3,Random1024,0.0476903915405273,11.1287827567592,7.74174186099304,3.03122935189682,0.0
3,Random300,0.0480008125305176,40.9141330516854,11.5899700849807,109.064380252324,0.536193029490617
4,random search,0.0479960441589356,36.1552852983597,10.8219583863325,25.5918804631191,0.0
4,sway,0.0457463264465332,220.468783452852,18.5589844987574,871.243597699077,0.0
4,tpe,0.0520853996276856,64.2732273613439,13.02985245987,146.261236102885,0.268096514745308
4,nsga-ii,0.0450212955474854,90.9788425079516,14.2934973064918,205.473352949432,0.0
4,nsga-iii,0.0509991645812988,36.065862938323,15.2144092431487,75.4847448887439,0.536193029490617
4,moead,0.04302978515625,205.770587045888,15.1539938501028,483.647947730822,0.0
4,Random1024,0.0461275577545166,35.3541681101683,10.8347534747687,104.752097975911,0.0
4,Random300,0.0460000038146973,319.974489655264,20.923789652326,571.768818110255,0.0
5,random search,0.0458040237426758,29.0223553335594,13.6765659511176,80.724254274172,0.268096514745308
5,sway,0.0439996719360352,1853.86529491006,29.4055245930211,7012.8167076165,0.536193029490617
5,tpe,0.047041654586792,9.48030083101382,10.0506653509453,7.2268641799591,0.536193029490617
5,nsga-ii,0.0518178939819336,27.3086638931152,8.41916320159063,67.9754001799597,0.536193029490617
5,nsga-iii,0.0568182468414307,181.821310746117,17.8547799119769,289.688324636246,0.0
5,moead,0.0425636768341064,18.698001087164,9.01544911773849,121.748214426824,0.268096514745308
5,Random1024,0.0460147857666016,73.5388398848072,13.6449298935649,95.2646470951707,0.0
5,Random300,0.0470020771026611,138.044287038759,13.1652173340702,162.991939280521,1.07238605898123
6,random search,0.0429863929748535,445.906145128034,31.8523171132696,2709.85191434818,0.0
6,sway,0.0529992580413818,461.460120198182,18.9873369936424,1366.15731776151,2.94906166219839
6,tpe,0.0439980030059814,54.8971377757546,17.2190018973723,140.967747200886,0.0
6,nsga-ii,0.0449979305267334,26.6614980467471,13.8234985154741,213.323666251661,0.536193029490617
6,nsga-iii,0.0497157573699951,67.9958672981235,13.7555640945038,456.114710336685,0.268096514745308
6,moead,0.0541350841522217,22.7386686996278,7.86226233906015,151.42870239391,0.804289544235925
6,Random1024,0.0461690425872803,27.013097290624,13.2834589867331,158.528539725742,0.0
6,Random300,0.0479998588562012,75.5700608186081,19.4292732214195,451.502513311206,0.0
7,random search,0.0481665134429932,36.9425009141777,9.00803918786031,108.634752669145,1.07238605898123
7,sway,0.0530107021331787,347.067218296579,17.8803969738749,1850.50967798889,1.87667560321716
7,tpe,0.0480039119720459,53.0910509247696,12.9683702505344,175.00152359196,0.536193029490617
7,nsga-ii,0.052830696105957,48.3827923305528,15.7305119847332,81.9537289101618,0.0
7,nsga-iii,0.0511801242828369,61.7052256513741,10.8834474726792,266.275904739064,0.536193029490617
7,moead,0.0570087432861328,36.7510762855712,11.1258436310677,9.05303877555603,0.0
7,Random1024,0.044633150100708,46.6630614248751,11.6683054027656,301.63742572584,0.0
7,Random300,0.0469992160797119,45.368795360722,11.8181197193369,217.596491104027,0.0
8,random search,0.0569992065429688,114.76497854741,16.0635118597251,852.827689884683,0.0
8,sway,0.0490384101867676,372.231978753528,32.498391888521,3096.30827861354,0.0
8,tpe,0.0549976825714111,307.557807420142,17.3826163225145,2157.93120290861,0.0
8,nsga-ii,0.0523619651794434,19.1802866288496,12.2718628185133,61.6472397518537,1.07238605898123
8,nsga-iii,0.0555884838104248,41.2337030919574,11.5183087269449,82.0580710225315,0.268096514745308
