Iteration,PT,HV+,GD-,DCI+,UNFR+
5,nsga-iii,8.872564039103685e-05,0.07442221718799123,0.19642857142857142,0.023809523809523808
5,moead,1.390436242112159e-06,0.45722667557798896,0.0,0.0
6,random search,0.0002178322236706574,0.05789527632297406,0.2222222222222222,0.022727272727272728
6,sway,5.493898257905354e-05,0.45556550148961755,0.0,0.0
6,tpe,0.0,0.8129877145677272,0.0,0.0
6,nsga-ii,0.0002627357467755684,0.03085066104760589,0.8888888888888888,0.38636363636363635
6,nsga-iii,0.00023980048992083182,0.12702897162696444,0.3055555555555555,0.0
6,moead,0.0001843137214558019,0.11894682726544321,0.08333333333333333,0.0
7,random search,0.00022647836767922844,0.024648844141002373,0.16666666666666666,0.014285714285714285
7,sway,0.0002910158486687523,0.004596071586179279,0.3988095238095238,0.04285714285714286
7,tpe,5.095552405987675e-05,0.19122433099519498,0.0,0.0
7,nsga-ii,0.0003297889766741157,0.0031786238511163816,0.8452380952380952,0.29285714285714287
7,nsga-iii,0.0002898164791309227,0.005995471723795329,0.5892857142857143,0.08571428571428572
7,moead,0.0002615620340136028,0.009114109462993994,0.26190476190476186,0.05714285714285714
8,random search,4.5969168321969305e-05,0.27716065549050173,0.0,0.0
8,sway,0.00013587499058799395,0.10849840084986537,0.16666666666666666,0.02040816326530612
8,tpe,0.0,1.0220920410704581,0.0,0.0
8,nsga-ii,0.0001691490284422148,0.0,0.9305555555555555,0.5714285714285714
8,nsga-iii,0.00014374776918072636,0.17955321776576497,0.3472222222222222,0.02040816326530612
8,moead,9.66511906857822e-06,0.3295593446482695,0.0,0.0
9,random search,2.7702325309110565e-05,0.08747464323983138,0.0,0.0
9,sway,4.345879709887052e-05,0.04341124800388139,0.06481481481481481,0.0
9,tpe,0.0,0.6498202700044151,0.0,0.0
9,nsga-ii,7.371891673271893e-05,0.0025458355435236937,0.7777777777777777,0.30864197530864196
9,nsga-iii,7.611500479295973e-05,0.03325421707903058,0.32407407407407407,0.07407407407407407
9,moead,4.075636025228647e-06,0.07009588991370566,0.0,0.0
10,random search,2.919917666356262e-05,0.10286196934006488,0.0,0.0
10,sway,5.243864552112316e-05,0.11717119749605716,0.09722222222222221,0.0
10,tpe,0.0,0.6118268124451924,0.0,0.0
10,nsga-ii,7.804395724850423e-05,0.0,1.0,0.48333333333333334
10,nsga-iii,5.0015003264576145e-05,0.09771764514313382,0.125,0.0
10,moead,2.2810687607966422e-05,0.26260546238759186,0.0,0.0
11,random search,0.00013332482948902997,0.16381650650203158,0.00961538461538462,0.0
11,sway,2.1452400385348747e-05,0.11307927587029816,0.0,0.0
11,tpe,1.1472380912157234e-05,0.3816658451397521,0.0,0.0
11,nsga-ii,0.00026130923830954846,0.006713948862290289,1.0,0.5428571428571428
11,nsga-iii,0.00015060092266091588,0.04574718452762654,0.03846153846153846,0.0
11,moead,1.4452294881010831e-05,0.17317180562628412,0.0,0.0
12,random search,0.0018831118440929076,0.077607381650685,0.30000000000000004,0.0
12,sway,0.0005708552100057007,0.06111740166497208,0.0,0.0
12,tpe,0.0,0.43291300678489447,0.0,0.0
12,nsga-ii,0.0024098732344872923,0.0,1.0,0.46938775510204084
12,nsga-iii,0.002302586851427319,0.022781016838474836,0.55,0.0
12,moead,0.0010502379276730836,0.07469333146542981,0.0,0.0
13,random search,3.5925966309971905e-05,0.1433754811560463,0.0,0.0
13,sway,4.5801386250686184e-05,0.17432773195768045,0.0,0.0
13,tpe,2.2497916833905982e-08,0.5233162989483041,0.0,0.0
13,nsga-ii,0.00010641980264681426,0.00038765243511522303,1.0,0.5178571428571429
13,nsga-iii,5.433825407730711e-05,0.23191142244509158,0.0,0.0
13,moead,4.944135006976366e-05,0.06980553716265829,0.0,0.0
14,random search,0.0008412230013246397,0.14229474288384225,0.0,0.0
14,sway,0.0013137281681548495,0.011214570740209179,0.5238095238095237,0.06741573033707865
14,tpe,0.000420778346501635,0.2150821580994776,0.0,0.0
14,nsga-ii,0.0013093758952667856,0.001447081507218332,0.9761904761904762,0.4943820224719101
14,nsga-iii,0.001040591573180775,0.021672900669477822,0.26190476190476186,0.0
14,moead,0.0006227149025107777,0.006075708291720029,0.11904761904761904,0.0
15,random search,0.00013113409290264373,0.06644333165630108,0.05555555555555554,0.0
15,sway,0.00015914633000728667,0.07426216398524968,0.3055555555555555,0.05128205128205128
15,tpe,0.0,0.2666943847300535,0.0,0.0
15,nsga-ii,0.00018729204050964935,0.03526748020724765,0.2222222222222222,0.05128205128205128
15,nsga-iii,0.00020903656832031259,0.0007781498924585718,0.6666666666666666,0.15384615384615385
15,moead,7.855071135560356e-05,0.17803119766461634,0.0,0.0
16,random search,7.261284276852722e-05,0.06191384529269578,0.07142857142857142,0.0
16,sway,6.293533764458329e-05,0.015216047485144107,0.17857142857142855,0.022900763358778626
16,tpe,1.155567261627945e-05,0.31081720966912163,0.0,0.0
16,nsga-ii,0.00018693059941573423,0.0019475844307176187,0.8839285714285714,0.20610687022900764
16,nsga-iii,9.04185560868844e-05,0.0226229386151335,0.20535714285714285,0.0
16,moead,6.477637675646591e-05,0.020827661090836343,0.07142857142857142,0.03816793893129771
17,random search,2.0660390602466165e-05,0.11128697409329863,0.06666666666666667,0.01639344262295082
17,sway,4.2483615840839214e-05,0.057404651064219686,0.1,0.01639344262295082
17,tpe,2.2923192795821128e-05,0.001130935201291317,0.06666666666666667,0.01639344262295082
17,nsga-ii,5.3005204389190175e-05,0.034135558655629686,0.85,0.26229508196721313
17,nsga-iii,3.496360450504733e-05,0.08777889020275666,0.18333333333333332,0.04918032786885246
17,moead,2.3559111717988755e-05,0.06342703488077318,0.0,0.0
18,random search,0.0005380140632642221,0.013671864124069637,0.3875,0.036585365853658534
18,sway,0.0006254257009040009,0.020951608924659335,0.42500000000000004,0.0
18,tpe,0.0,0.4411671443095029,0.0,0.0
18,nsga-ii,0.0008518092190947276,0.0002878900787719239,0.925,0.2926829268292683
18,nsga-iii,0.0006871425408817106,0.0036703813900216663,0.65,0.06097560975609756
18,moead,0.0004861720624213953,0.006798373518794943,0.375,0.024390243902439025
19,random search,0.0018400257351847723,0.04273846876278881,0.125,0.0
19,sway,0.0022147274860062852,0.01389393218796553,0.46875,0.024390243902439025
19,tpe,0.0,0.4523906532922192,0.0,0.0
19,nsga-ii,0.002484750508111266,0.00257110321638865,0.953125,0.3780487804878049
19,nsga-iii,0.0021906933933834687,0.018103372228846223,0.203125,0.0
19,moead,0.0017024017189832526,0.08127629973129535,0.078125,0.0
20,random search,7.0312851805937014e-06,0.643062085191788,0.0,0.0
20,sway,7.407055530605603e-08,0.6689202397858411,0.0,0.0
20,tpe,8.38496834016451e-07,1.130506356561891,0.0,0.0
20,nsga-ii,7.401675626129796e-05,0.017833226382534578,1.0,0.26666666666666666
20,nsga-iii,4.823825513826954e-05,0.3563473930360022,0.25,0.0
20,moead,4.895915699369757e-07,0.7574084757012856,0.0,0.0
21,random search,1.6548916514540254e-05,0.06492421524879471,0.04999999999999999,0.0
21,sway,1.9032220276975957e-05,0.030917616610292804,0.04999999999999999,0.0
21,tpe,6.708864039607433e-08,0.0,0.1,0.02040816326530612
21,nsga-ii,6.236751494190741e-05,0.007462250834140814,0.30000000000000004,0.1836734693877551
21,nsga-iii,5.5755851114295846e-05,0.008662929906165465,0.6000000000000001,0.12244897959183673
21,moead,3.555244258990551e-05,0.15228579435647582,0.0,0.0
22,random search,0.0001820248776006367,0.20473941685462974,0.08695652173913043,0.017241379310344827
22,sway,0.0001591088473868161,0.09342760456567567,0.13043478260869565,0.017241379310344827
22,tpe,1.360088764211272e-07,0.5843365579800719,0.0,0.0
22,nsga-ii,0.00021515840630746425,0.0016336342878658452,0.9891304347826086,0.5
22,nsga-iii,0.00016491773854193664,0.1681664111239415,0.18478260869565216,0.017241379310344827
22,moead,8.991814702063491e-05,0.11646937734788292,0.07608695652173914,0.017241379310344827
23,random search,1.5202808563124947e-05,0.13652762269684732,0.0,0.0
23,sway,3.652361015858281e-06,0.16363583156267697,0.0,0.0
23,tpe,9.843544554309744e-10,0.5679610702773557,0.0,0.0
23,nsga-ii,7.57318509832152e-05,0.0029054783121259093,0.875,0.423728813559322
23,nsga-iii,7.339618756743846e-05,0.02284709384483886,0.375,0.06779661016949153
23,moead,6.889338307173274e-06,0.24576055114084158,0.0,0.0
24,random search,0.0015746167557131531,0.022968579069531876,0.40476190476190477,0.018018018018018018
24,sway,0.0014958886933666956,0.014536385558721361,0.7261904761904762,0.06306306306306306
24,tpe,2.845176537778344e-06,0.432633437042071,0.0,0.0
24,nsga-ii,0.0015644817385553197,0.0011819844200756007,0.988095238095238,0.35135135135135137
24,nsga-iii,0.0015407359946789487,0.018169255723734488,0.5595238095238095,0.009009009009009009
24,moead,0.0010670744212070886,0.1284529928901056,0.07142857142857142,0.0
25,random search,2.7708519079210295e-06,0.19790802275467778,0.0,0.0
25,sway,2.3699641068330837e-05,0.053771774748712156,0.17857142857142855,0.028169014084507043
25,tpe,1.3775049692695567e-07,0.3787672085140066,0.0,0.0
25,nsga-ii,5.377851637942885e-05,0.001800681693648644,0.8482142857142857,0.4225352112676056
25,nsga-iii,8.963391835116629e-05,0.045066571668322626,0.375,0.08450704225352113
25,moead,1.2167397700513867e-05,0.13579467892222102,0.05357142857142857,0.014084507042253521
26,random search,7.873846064239356e-05,0.0903161992482656,0.234375,0.03508771929824561
26,sway,5.259319937133866e-05,0.060665881583560295,0.109375,0.017543859649122806
26,tpe,0.0,0.6373997287986242,0.0,0.0
26,nsga-ii,0.00011823417493614644,0.007315725165146711,0.5625,0.21052631578947367
26,nsga-iii,0.00012958092948284333,0.0,0.65625,0.19298245614035087
26,moead,2.3453594380152397e-05,0.07722955900486278,0.0,0.0
27,random search,0.00012679501837355332,0.1455941211013754,0.0,0.0
27,sway,2.7071006786350723e-05,0.13463861835614935,0.0,0.0
27,tpe,1.970316264364955e-05,0.47007762236505213,0.0,0.0
27,nsga-ii,0.00037134713223973376,0.0013359310537411576,0.9347826086956521,0.4583333333333333
27,nsga-iii,0.0002745124244287448,0.03794415936903903,0.17391304347826086,0.041666666666666664
27,moead,0.00025350952490634567,0.0007105830083950496,0.07608695652173914,0.013888888888888888
28,random search,0.0003516372681797296,0.05558894040260484,0.13235294117647056,0.0
28,sway,0.0004126133074191219,0.04288538755390569,0.4852941176470588,0.0
28,tpe,2.2687414652786182e-05,0.26988019057523477,0.0,0.0
28,nsga-ii,0.0004594260305265372,7.677352796859697e-05,0.9705882352941176,0.453125
28,nsga-iii,0.0004738005301064402,0.008103338373783676,0.27941176470588236,0.03125
28,moead,0.0003230177134352104,0.0744284149802411,0.25,0.0
29,random search,0.00159354644109218,0.03515079824645052,0.08333333333333333,0.0
29,sway,0.001798915175915042,0.10397603230020648,0.3055555555555555,0.0
29,tpe,0.0006979387423806408,0.1314616953605523,0.0,0.0
29,nsga-ii,0.0025950345670386252,0.00014584703008847964,1.0,0.5423728813559322
29,nsga-iii,0.0019376402240486516,0.028967551904726392,0.3055555555555555,0.01694915254237288
29,moead,0.0015265205171450808,0.21207757165053645,0.08333333333333333,0.0
30,random search,9.053625268183745e-05,0.121475347580565,0.14166666666666666,0.0
30,sway,0.00011339354398603078,0.0040558951491126306,0.24166666666666667,0.10666666666666667
30,tpe,7.759658765156995e-05,0.04127087355613301,0.0,0.0
30,nsga-ii,0.00017468902136669686,0.0027708950075126483,0.9249999999999999,0.4533333333333333
30,nsga-iii,0.00010646795703092078,0.010835029987880803,0.3416666666666667,0.02666666666666667
30,moead,9.370947816548527e-05,0.19811586028322978,0.10833333333333334,0.0
31,random search,3.225906651517405e-05,0.5888316692658764,0.0,0.0
31,sway,6.351556110853585e-05,0.10775038524515335,0.0,0.0
31,tpe,0.0,1.3173871389712861,0.0,0.0
31,nsga-ii,0.00013828833775206495,1.3902012225983646e-05,1.0,0.5714285714285714
31,nsga-iii,9.666638151792542e-05,0.04976214022077766,0.15384615384615385,0.0
31,moead,6.176093795501729e-05,0.12267861272636876,0.0,0.0
32,random search,2.8657258008206417e-05,0.29357342036701434,0.0,0.0
32,sway,1.1321750172537949e-05,0.3259224276822587,0.0,0.0
32,tpe,0.0,0.6991373226015093,0.0,0.0
32,nsga-ii,0.00022624042504111228,0.0,1.0,0.43243243243243246
32,nsga-iii,0.00012062775750589115,0.23210344284215526,0.0,0.0
32,moead,3.280544402336656e-05,0.21745178884061964,0.0,0.0
33,random search,5.3099726828900656e-05,0.21816084640779973,0.0,0.0
33,sway,6.236585957031639e-05,0.22120068837681614,0.0,0.0
33,tpe,5.634159148871285e-11,0.713878774826438,0.0,0.0
33,nsga-ii,0.000143192761390788,0.0,1.0,0.25
33,nsga-iii,7.407167704959276e-05,0.11323369399028675,0.0,0.0
33,moead,9.306016323978236e-07,0.43866971152833084,0.0,0.0
34,random search,1.250055751892527e-05,0.22921429488501394,0.0,0.0
34,sway,1.0910772779007793e-05,0.18032302070765396,0.0,0.0
34,tpe,7.53284021627955e-09,0.6942572408146157,0.0,0.0
34,nsga-ii,5.934835282600762e-05,0.00048224293754023893,1.0,0.375
34,nsga-iii,3.669939918152081e-05,0.14593817682861296,0.125,0.0
34,moead,3.656595949317227e-05,0.33051031250748636,0.17500000000000002,0.0
35,random search,0.000665493724766738,0.02292077550309865,0.28750000000000003,0.016666666666666666
35,sway,0.0006616068029956664,0.03769750574696204,0.17500000000000002,0.016666666666666666
35,tpe,0.0,0.5193200756846651,0.0,0.0
35,nsga-ii,0.0008020003844120528,0.0031908864261624152,0.925,0.26666666666666666
35,nsga-iii,0.0007604240739797004,0.06125383929645923,0.36250000000000004,0.03333333333333333
35,moead,0.0006714171978631088,0.00549331346118228,0.45,0.11666666666666667
36,random search,5.520783847132377e-05,0.0990737830465106,0.13333333333333333,0.038461538461538464
36,sway,1.3758738938055487e-05,0.10595635743620427,0.0,0.0
36,tpe,2.9115324355317127e-06,0.45029453065048963,0.0,0.0
36,nsga-ii,9.436962773600444e-05,0.01821344316821108,0.7333333333333333,0.28846153846153844
36,nsga-iii,8.38172821587493e-05,0.03173109889956134,0.4666666666666667,0.057692307692307696
36,moead,7.470536681432438e-05,0.07384358463706886,0.25,0.019230769230769232
37,random search,0.0008004794896712717,0.20391615081276393,0.30357142857142855,0.0
37,sway,0.0002566408977158807,0.28599498553788993,0.0,0.0
37,tpe,0.0,0.8411044309439011,0.0,0.0
37,nsga-ii,0.0011635849107087006,0.0,1.0,0.55
37,nsga-iii,0.0006995267022994375,0.07045076270069264,0.10714285714285714,0.0
37,moead,0.0003990245401289571,0.08414914032531247,0.0,0.0
38,random search,0.00011794787159704886,0.1159584711499943,0.0,0.0
38,sway,0.00015857502503034262,0.08784178409448322,0.0,0.0
38,tpe,2.9475811073822553e-05,0.491815884702532,0.0,0.0
38,nsga-ii,0.00029533775671089615,4.8987523551619075e-05,1.0,0.5510204081632653
38,nsga-iii,0.00013824987372194116,0.1626042879227897,0.0,0.0
38,moead,0.00014656255822434905,0.13656962474864157,0.0,0.0
39,random search,8.668024181149667e-05,0.14165172830626788,0.0,0.0
39,sway,1.2021893352603869e-06,0.16596193960100472,0.0,0.0
39,tpe,1.997258323889426e-07,0.46483556008765115,0.0,0.0
39,nsga-ii,0.0003327573209710572,0.0,0.9444444444444444,0.4426229508196721
39,nsga-iii,0.00010267363792574456,0.0578548861095837,0.09722222222222221,0.01639344262295082
39,moead,7.266451873987779e-07,0.49153902434235464,0.0,0.0
40,random search,0.0009211236504551947,0.058275281071658205,0.55,0.0
40,sway,0.0010603397697972114,0.004550064635683606,0.4,0.03225806451612903
40,tpe,0.0006955032912880932,0.05152705638221872,0.15000000000000002,0.0
40,nsga-ii,0.001187355388606626,0.0,0.8,0.3870967741935484
40,nsga-iii,0.0010608982662329038,0.05381382492245355,0.55,0.0
40,moead,0.0003895100278226005,0.1922809234168378,0.2,0.03225806451612903
41,random search,6.683668340367733e-05,0.04579257060989884,0.08750000000000001,0.0
41,sway,0.00011258788911919087,0.01036610949282964,0.375,0.015625
41,tpe,6.572553815428081e-06,0.06005264813048834,0.012500000000000006,0.0
41,nsga-ii,0.0001458931760128361,0.00230379562611585,0.5375,0.21875
41,nsga-iii,6.172202076196133e-05,0.0562922587240906,0.4375,0.015625
41,moead,4.468952433943421e-05,0.09008596388627824,0.05,0.015625
42,random search,0.0011480338817892646,0.0,0.5,0.058823529411764705
42,sway,0.000667706705237341,0.10073937508792188,0.0,0.0
42,tpe,0.0,0.688636979208623,0.0,0.0
42,nsga-ii,0.0011251475199379637,0.012511451890746336,0.611111111111111,0.23529411764705882
42,nsga-iii,0.0013401556288981673,0.00399220196759219,0.7222222222222222,0.11764705882352941
42,moead,0.000821463623619327,0.05592421845880341,0.1111111111111111,0.0
43,random search,0.000727457570617918,0.09974106921110233,0.06666666666666667,0.0
43,sway,0.0007274907023013124,0.05281294815572592,0.26666666666666666,0.0
43,tpe,0.0,0.4946873112110924,0.0,0.0
43,nsga-ii,0.0010160608427826007,0.0025407934355195587,1.0,0.3384615384615385
43,nsga-iii,0.0008635222617703115,0.05661265423771149,0.36666666666666664,0.0
43,moead,0.0007345431690724478,0.0,0.2,0.015384615384615385
44,random search,0.0001628505906175343,0.07469164565964508,0.18055555555555555,0.009615384615384616
44,sway,9.265475968856604e-05,0.025888097647385408,0.02777777777777777,0.0
44,tpe,2.241343661418324e-09,0.356797663628268,0.0,0.0
44,nsga-ii,0.00020715921800979053,0.04230552937540924,0.8194444444444444,0.11538461538461539
44,nsga-iii,0.00016325308626426998,0.016456214684063167,0.4305555555555555,0.057692307692307696
44,moead,3.521307902757406e-05,0.06581177382664846,0.0,0.0
45,random search,0.0006745053895552255,0.0859569417852664,0.05555555555555554,0.0
45,sway,0.0007278917734804505,0.0462589125063752,0.08333333333333333,0.0
45,tpe,0.0,0.4529700857109254,0.0,0.0
45,nsga-ii,0.001013801452983298,4.990019960041672e-05,0.8888888888888888,0.5588235294117647
45,nsga-iii,0.000938275995083654,0.0461888756183024,0.2222222222222222,0.029411764705882353
45,moead,0.0006697722161176318,0.008173723475075514,0.19444444444444442,0.0
46,random search,4.6595683024627156e-05,0.32636204702072713,0.0,0.0
46,sway,7.966608648811194e-05,0.1901810355850166,0.125,0.014492753623188406
46,tpe,5.766163852781839e-06,0.43297394336202805,0.0,0.0
46,nsga-ii,0.00010963768593784839,0.000360586237124092,0.9916666666666667,0.6956521739130435
46,nsga-iii,2.0693904403013736e-05,0.15622100711840328,0.0,0.0
46,moead,5.0522646338882104e-06,0.32433946247119394,0.0,0.0
47,random search,5.689408505490735e-05,0.2482659421945531,0.0,0.0
47,sway,7.624998396225114e-05,0.07651342001527515,0.044117647058823525,0.0
47,tpe,0.0,1.1031232190436313,0.0,0.0
47,nsga-ii,0.00011843582880742617,0.040755707278050717,0.8235294117647058,0.5
47,nsga-iii,0.00011628567145963716,0.007743079372514086,0.38235294117647056,0.08695652173913043
47,moead,6.313807325662733e-05,0.06850971405517471,0.0,0.0
48,random search,0.002005863089756819,0.04769190668753379,0.171875,0.0
48,sway,0.002108996135273282,0.054487703052317135,0.125,0.010869565217391304
48,tpe,0.0,0.41241124559631653,0.0,0.0
48,nsga-ii,0.002552747546920487,0.0006611270243172153,0.921875,0.2826086956521739
48,nsga-iii,0.0021580310335968635,0.021278306842085353,0.484375,0.021739130434782608
48,moead,0.002140641420588589,0.00561632693789223,0.59375,0.05434782608695652
49,random search,0.0005063826077209179,0.13030025966096598,0.0,0.0
49,sway,0.0008772258642617438,0.015379936045043337,0.25,0.021739130434782608
49,tpe,1.1159281078678381e-05,0.43891257531413885,0.0,0.0
49,nsga-ii,0.0011066455782337507,0.0003297039450997138,0.9666666666666667,0.43478260869565216
49,nsga-iii,0.0008857694825908663,0.012216619424824111,0.25,0.0
49,moead,1.0264752395808702e-05,0.36645550662756066,0.0,0.0
50,random search,9.424819220005397e-06,0.48707508256347165,0.0,0.0
50,sway,7.235853379356503e-05,0.13721322787557153,0.0,0.0
50,tpe,0.0,1.4486391338180564,0.0,0.0
50,nsga-ii,0.00011543362025192585,0.0,1.0,0.391304347826087
50,nsga-iii,4.730177706867551e-05,0.23977778681829823,0.0,0.0
50,moead,1.0801658603417397e-05,0.667292625829009,0.0,0.0
51,random search,4.90849844073724e-05,0.5224212502994021,0.0,0.0
51,sway,8.92761494155287e-05,0.09430302348961678,0.0625,0.0
51,tpe,2.9611559161736323e-06,0.7683309435420017,0.0,0.0
51,nsga-ii,0.00015817752146062553,0.0012589878803682141,0.96875,0.5
51,nsga-iii,0.00012137532718203916,0.006638111061195758,0.421875,0.05263157894736842
51,moead,0.0,0.6254016480819875,0.0,0.0
52,random search,0.00019707079776593687,0.03611263303039291,0.01190476190476191,0.0
52,sway,3.5488889546930246e-05,0.26811108528362454,0.0,0.0
52,tpe,0.0,0.709862998617184,0.0,0.0
52,nsga-ii,0.00032729292577356287,0.0,1.0,0.45555555555555555
52,nsga-iii,0.00023296958850875683,0.050679629128449984,0.26190476190476186,0.0
52,moead,1.7997641791785177e-05,0.0762658787160619,0.0,0.0
53,random search,0.0005951581068618767,0.1257565377118662,0.0,0.0
53,sway,0.0006896511394116887,0.08409356597996925,0.0,0.0
53,tpe,7.201842851224842e-06,0.6527731715836997,0.0,0.0
53,nsga-ii,0.0013669554486121951,0.0,1.0,0.2641509433962264
53,nsga-iii,0.000753347565786523,0.10605062636906178,0.10714285714285714,0.0
53,moead,0.00033904865722553473,0.21998055428874683,0.0,0.0
54,random search,0.0016532272639118637,0.20730874608436503,0.0,0.0
54,sway,0.0014690747936407166,0.13919728043473384,0.0,0.0
54,tpe,0.00020517564995684837,0.4815341995798439,0.0,0.0
54,nsga-ii,0.0027673890060638286,0.0,1.0,0.5121951219512195
54,nsga-iii,0.002069859685045269,0.26544708365513714,0.125,0.0
54,moead,0.0009378000662674437,0.1837444518923432,0.0,0.0
55,random search,3.802490800000398e-05,0.089441454875153,0.026785714285714284,0.0
55,sway,8.184084438814669e-05,0.05618781286677085,0.1607142857142857,0.022988505747126436
55,tpe,4.257019112434906e-06,0.30981112835353375,0.0,0.0
55,nsga-ii,0.00012391002161131766,0.004525310819530508,0.7232142857142857,0.25287356321839083
55,nsga-iii,0.0001309569297005834,0.010156033561502695,0.3571428571428571,0.09195402298850575
55,moead,2.898440801148545e-05,0.0304545131071662,0.0,0.0
56,random search,3.765081638531773e-05,0.18559011845181322,0.0,0.0
56,sway,9.578663058489311e-06,0.0734683474027712,0.0,0.0
56,tpe,1.9756848860638303e-06,0.3613462437319914,0.0,0.0
56,nsga-ii,0.00011553762907755524,0.010524587516342072,0.8888888888888888,0.27419354838709675
56,nsga-iii,8.43875043636452e-05,0.042873234809838984,0.1111111111111111,0.016129032258064516
56,moead,2.963109258425867e-05,0.18490532500770746,0.0,0.0
57,random search,0.00018843237927280485,0.11192852702212724,0.01923076923076923,0.0
57,sway,1.5738298961947094e-05,0.22743412317446043,0.0,0.0
57,tpe,0.0,0.7396699138914892,0.0,0.0
57,nsga-ii,0.00029829331091419905,0.0,0.9711538461538463,0.6567164179104478
57,nsga-iii,0.0002192863686530713,0.0591704778742046,0.19230769230769232,0.0
57,moead,0.00014881472860088225,0.0005558778244291187,0.0576923076923077,0.014925373134328358
58,random search,0.0011259430575987779,0.0803059937325046,0.15000000000000002,0.0
58,sway,0.0009917561026442764,0.050403757892303704,0.0,0.0
58,tpe,0.0,0.8477937614482383,0.0,0.0
58,nsga-ii,0.0015821291365324462,3.670519301767222e-05,1.0,0.4444444444444444
58,nsga-iii,0.0012569017056155464,0.050955645911230654,0.30000000000000004,0.0
58,moead,0.001132642439999156,0.45796962016722526,0.25,0.0
59,random search,0.0001344561059628848,0.3742396802498442,0.06818181818181818,0.0
59,sway,3.634619800713712e-05,0.06932793317428003,0.0,0.0
59,tpe,3.076851791878286e-05,0.30050207275071883,0.0,0.0
59,nsga-ii,0.00023776455846162377,5.231219920558295e-05,1.0,0.2236842105263158
59,nsga-iii,0.00012763275462456458,0.16647714339842007,0.0,0.0
59,moead,0.0001442072929535904,0.056687742942613986,0.18181818181818182,0.0
