Iteration,PT,HV+,GD-,DCI+,UNFR+
14,sway,5388940504.654226,0.21237659984242332,0.0,0.0
14,tpe,16977046751.660475,0.12413868953427656,0.8999999999999999,0.046511627906976744
14,nsga-ii,16437044236.256594,0.06765216106450928,0.8,0.023255813953488372
14,nsga-iii,16359591287.429787,0.06800927353218095,0.75,0.0
14,moead,18411379653.684376,0.07285083911555862,0.75,0.046511627906976744
15,random search,6700790433.616358,0.16023138542504597,0.5166666666666666,0.0
15,sway,6046435688.6921835,0.483155248741739,0.3333333333333333,0.0
15,tpe,7085783181.301783,0.10640946030278778,0.6833333333333332,0.0196078431372549
15,nsga-ii,6950581059.401912,0.08165878639633094,0.8,0.0392156862745098
15,nsga-iii,7833652816.041842,0.017083453582403728,0.7333333333333334,0.058823529411764705
15,moead,7787910199.114306,0.009002608881308268,0.8666666666666667,0.11764705882352941
16,random search,7298023835.210768,0.0659083086854093,0.0,0.0
16,sway,7845783831.046166,0.24191095728019843,0.125,0.0
16,tpe,13206233724.299839,0.02758277251970823,0.7999999999999999,0.08620689655172414
16,nsga-ii,12154835057.297798,0.03218993696237144,0.44999999999999996,0.017241379310344827
16,nsga-iii,13512356918.329702,0.022832610249866415,0.7,0.05172413793103448
16,moead,13954430194.188044,0.023021681140314,0.8,0.10344827586206896
17,random search,12884832441.117596,0.17481883773183066,0.6000000000000001,0.0
17,sway,8208738835.520618,0.21253903415669165,0.16000000000000003,0.0
17,tpe,15544098770.182709,0.10658912579918511,0.8399999999999999,0.061224489795918366
17,nsga-ii,13369250063.590162,0.02687652730574,0.8,0.0
17,nsga-iii,14648393302.439594,0.06759777083723804,0.9199999999999999,0.02040816326530612
17,moead,14164437116.648922,0.023085721154268848,0.96,0.08163265306122448
18,random search,730424122.2129531,0.12285678340571256,0.0,0.0
18,sway,445277338.34893644,0.28462510616549236,0.0,0.0
18,tpe,1335797768.8327374,0.07416948167014133,0.3666666666666667,0.0
18,nsga-ii,1205101319.8865788,0.09070774050288563,0.6999999999999998,0.0
18,nsga-iii,1712000943.065014,0.0,0.5,0.04081632653061224
18,moead,1469991908.5800257,0.019324677716755268,0.6999999999999998,0.0
19,random search,40707735286.14296,0.059702614746429496,0.2571428571428571,0.0
19,sway,43258479514.37919,0.33128961774986215,0.2857142857142857,0.0
19,tpe,59808335400.4284,0.009513059330297863,0.7999999999999999,0.05454545454545454
19,nsga-ii,52984486121.74632,0.010994049545816103,0.7428571428571427,0.0
19,nsga-iii,56139750630.12121,0.0368358552344748,0.7714285714285714,0.0
19,moead,56316182229.555305,0.006983581439677514,0.9142857142857141,0.05454545454545454
