Iteration,PT,HV+,GD-,DCI+,UNFR+
0,random search,30550367169.730858,0.06956716869417909,0.7999999999999999,0.04081632653061224
0,sway,26741483377.454144,0.3750824422093816,0.5,0.0
0,tpe,30886270554.53207,0.038631657577290014,0.7749999999999999,0.02040816326530612
0,nsga-ii,29612728591.05471,0.011977753233365198,0.8249999999999998,0.02040816326530612
0,nsga-iii,30731100279.43757,0.019149475155000015,0.95,0.061224489795918366
0,moead,33715388292.35818,0.0013779417798097887,0.575,0.10204081632653061
1,random search,5042918247.94285,0.11074311743871817,0.39999999999999997,0.02040816326530612
1,sway,1801038776.853997,0.2692160180836453,0.0,0.0
1,tpe,5065676278.433851,0.052304857363046964,0.6333333333333333,0.04081632653061224
1,nsga-ii,4177993690.862613,0.041105214170996586,0.19999999999999998,0.0
1,nsga-iii,4557408259.371918,0.026210727702145612,0.7333333333333334,0.061224489795918366
1,moead,4096176835.4516964,0.009841784011147051,0.8333333333333333,0.0
2,random search,2662569752.362949,0.11783689698779494,0.22499999999999998,0.022222222222222223
2,sway,1857753866.424937,0.11613178674507903,0.19999999999999998,0.0
2,tpe,2329695245.2580028,0.044367065430242394,0.7,0.022222222222222223
2,nsga-ii,2566821926.1152816,0.038085384633509904,0.575,0.022222222222222223
2,nsga-iii,2591851836.245323,0.061266834052638885,0.6749999999999999,0.044444444444444446
2,moead,2565543956.685521,0.16391001172827058,0.825,0.13333333333333333
3,random search,3269415371.2404857,0.26222392944232314,0.46666666666666656,0.02040816326530612
3,sway,2306580069.851173,0.3888202265649569,0.19999999999999996,0.0
3,tpe,3006482945.676129,0.06413325014934985,0.711111111111111,0.08163265306122448
3,nsga-ii,3507858579.58223,0.06613003875987934,0.8666666666666666,0.08163265306122448
3,nsga-iii,3634086535.7202044,0.01437639435504097,0.8888888888888887,0.061224489795918366
3,moead,3467501645.674238,0.04100408621002736,0.8666666666666665,0.08163265306122448
4,random search,22067916909.40064,0.22645913902369938,0.3142857142857142,0.0
4,sway,11810190262.145922,0.16050888502514501,0.0,0.0
4,tpe,22555087859.99252,0.022046740656539672,0.7714285714285714,0.0392156862745098
4,nsga-ii,26227698517.206795,0.22203324884544368,0.7714285714285715,0.0784313725490196
4,nsga-iii,24866280989.99405,0.1318367736820328,0.6,0.0196078431372549
4,moead,24150751800.878452,0.010839049438056423,0.7428571428571429,0.0196078431372549
5,random search,9888230801.360239,0.21850598387463344,0.1833333333333333,0.0
5,sway,4698494910.964542,0.14416680495538586,0.0,0.0
5,tpe,12125985136.400059,0.06803647183904682,0.6999999999999998,0.016129032258064516
5,nsga-ii,11706614184.19078,0.010159392701586736,0.7666666666666666,0.0
5,nsga-iii,11750733453.862734,0.03693896534165948,0.75,0.03225806451612903
