Iteration,PT,HV+,GD-,DCI+,UNFR+
32,tpe,0.0,0.9987911432818269,0.0,0.0
32,nsga-ii,0.0,0.0,1.0,1.0
32,nsga-iii,0.0,0.9987911432818269,0.0,0.0
32,moead,0.0,0.9987911432818269,0.0,0.0
33,random search,0.0,1.0,0.0,0.0
33,sway,0.0,1.0,0.0,0.0
33,tpe,0.0,1.0,0.0,0.0
33,nsga-ii,0.0,1.0,0.0,0.0
33,nsga-iii,0.0,1.0,0.0,0.0
33,moead,0.0,1.0,0.0,0.0
34,random search,0.002882602630771285,0.4321565947597238,0.0,0.0
34,sway,0.004680652017958257,0.2319258452019895,0.0,0.0
34,tpe,0.0,1.3392787779818738,0.0,0.0
34,nsga-ii,0.016016867501465554,0.05264298739872565,1.0,0.22727272727272727
34,nsga-iii,0.013448341892574255,0.19064100295695013,0.16666666666666663,0.0
34,moead,0.0008028506751617473,0.8557721178299122,0.0,0.0
35,random search,0.0005971106638255059,0.5048615236510909,0.0,0.0
35,sway,0.004104702905476421,0.3013936574210561,0.25,0.047619047619047616
35,tpe,0.0,0.7324498282268949,0.0,0.0
35,nsga-ii,0.0028033923547650446,0.14776295127549788,0.75,0.19047619047619047
35,nsga-iii,0.0007138209259830557,0.36896541476759837,0.0,0.0
35,moead,0.00023580716491376785,0.5377559451640447,0.0,0.0
36,random search,3.1959582848881207e-06,0.5655473879917055,0.0,0.0
36,sway,0.0006092135450067365,0.0,1.0,0.7777777777777778
36,tpe,0.0,1.0,0.0,0.0
36,nsga-ii,0.0,1.0,0.0,0.0
36,nsga-iii,0.0,0.7764706731869119,0.0,0.0
36,moead,0.0,1.0,0.0,0.0
37,random search,0.0021111575655035405,0.24522438948595254,0.0,0.0
37,sway,0.007865371549330726,0.06449283860297637,0.09090909090909091,0.02857142857142857
37,tpe,0.0,0.420673009179924,0.0,0.0
37,nsga-ii,0.00616924152631663,0.021608247640679614,0.2727272727272727,0.2857142857142857
37,nsga-iii,0.009578487901725958,0.04696218340846909,0.6136363636363636,0.17142857142857143
37,moead,0.00797934734746384,0.0,0.1590909090909091,0.02857142857142857
38,random search,0.006618679985299804,0.012280336767235587,0.13194444444444445,0.0125
38,sway,0.0124491248900487,0.013512415687570964,0.5625,0.125
38,tpe,0.0003865679806605883,0.5423295098485146,0.0,0.0
38,nsga-ii,0.013972278373725715,0.0051381886909846256,0.9097222222222222,0.4875
38,nsga-iii,0.009903269057029686,0.030504535232073922,0.1736111111111111,0.025
38,moead,0.002643194525332771,0.06668166866394448,0.0,0.0
39,random search,0.0,0.5541312205959952,0.0,0.0
39,sway,0.0,0.5541312205959952,0.0,0.0
39,tpe,0.0,0.5541312205959952,0.0,0.0
39,nsga-ii,0.0,0.0,1.0,1.0
39,nsga-iii,0.0,0.5541312205959952,0.0,0.0
39,moead,0.0,0.5541312205959952,0.0,0.0
40,random search,0.0005540519256923059,0.17706455965484158,0.0,0.0
40,sway,0.003942576644174914,0.059341355737296826,0.23529411764705882,0.05970149253731343
40,tpe,0.001624997933754976,0.13623980261839388,0.0,0.0
40,nsga-ii,0.0036549070681227242,0.01288394476916162,0.6470588235294118,0.31343283582089554
40,nsga-iii,0.0037395165902969403,0.04935457096419356,0.11764705882352941,0.029850746268656716
40,moead,0.0019642604598186617,0.05450314313155326,0.0,0.0
41,random search,0.0016884495435581426,0.06613951749562784,0.018750000000000003,0.0
41,sway,0.0017708388324565885,0.021195435699989943,0.18125000000000002,0.006711409395973154
41,tpe,0.0014757634369488928,0.07914716438198932,0.0,0.0
41,nsga-ii,0.0029690463736557777,0.0003359631950821274,0.89375,0.2953020134228188
41,nsga-iii,0.0016463679815895906,0.019581612479680544,0.08750000000000001,0.020134228187919462
41,moead,0.0017872214371673816,0.01349082896009472,0.24375000000000002,0.053691275167785234
42,random search,0.006689804108546072,0.052147422203138505,0.36,0.010638297872340425
42,sway,0.009346084305920065,0.03796845697154544,0.58,0.1276595744680851
42,tpe,0.0012626476811121875,0.19018680895585616,0.0,0.0
42,nsga-ii,0.008219274851791898,0.022203969070067164,0.7000000000000001,0.10638297872340426
42,nsga-iii,0.008539371228961442,0.0038655418942004174,0.63,0.10638297872340426
42,moead,0.0063280736695933495,0.06116982387270972,0.12,0.0
43,random search,0.0035120677473929416,0.11349169312726128,0.16666666666666666,0.022727272727272728
43,sway,0.009303329991996472,0.08960080314029722,0.0,0.0
43,tpe,0.001555008586031373,0.16884314438472273,0.0,0.0
43,nsga-ii,0.014194509294143964,0.0,0.8333333333333333,0.1590909090909091
43,nsga-iii,0.010065090244792116,0.03302120666544923,0.125,0.0
43,moead,0.0016122114442157546,0.07904046222144483,0.0,0.0
44,random search,0.001434358317171446,0.14302695678782926,0.0,0.0
44,sway,0.0028210827256578714,0.040988570894864754,0.31666666666666665,0.09523809523809523
44,tpe,0.000757554770928583,0.0,0.11666666666666667,0.023809523809523808
44,nsga-ii,0.0036728086908387344,0.03411436310053292,0.6666666666666666,0.30952380952380953
44,nsga-iii,0.0025139906632849537,0.039836141516265,0.13333333333333333,0.0
44,moead,0.00030535947426313875,0.15340759652743768,0.0,0.0
45,random search,0.00602353502251761,0.2032307264062907,0.05555555555555554,0.0
45,sway,0.007876796591596682,0.09962163542470767,0.7222222222222222,0.23255813953488372
45,tpe,0.007139132238471946,0.00167249208917589,0.2777777777777778,0.0
45,nsga-ii,0.00870953644049077,0.0015460377203009468,0.7222222222222222,0.23255813953488372
45,nsga-iii,0.0032168543610141256,0.20797310316031029,0.0,0.0
45,moead,0.003615727862663497,0.4229347522439221,0.0,0.0
46,random search,0.00398242813973504,0.03154952606240623,0.13513513513513514,0.007407407407407408
46,sway,0.005930332917529583,0.014372052024636157,0.472972972972973,0.1111111111111111
46,tpe,0.0015778911066765052,0.0975579202055508,0.01351351351351351,0.0
46,nsga-ii,0.008344001552370394,0.0052615355289665445,0.8513513513513514,0.2962962962962963
46,nsga-iii,0.004214696544611089,0.035816177305182835,0.13513513513513514,0.022222222222222223
46,moead,0.0011588688170830026,0.03852207912758792,0.07432432432432433,0.0
47,random search,0.005136038331382603,0.025700044810519827,0.08695652173913043,0.03225806451612903
47,sway,0.00292858421214077,0.079569686386256,0.043478260869565216,0.016129032258064516
47,tpe,2.8011719825664888e-05,0.3773842713556947,0.0,0.0
47,nsga-ii,0.005538952173889493,0.011981983695550223,0.9021739130434783,0.4032258064516129
47,nsga-iii,0.004728714327108456,0.03614329999257722,0.20652173913043478,0.016129032258064516
47,moead,0.0005941296048985812,0.1642523971260592,0.0,0.0
48,random search,0.0023417767753149874,0.2583070007246806,0.0,0.0
48,sway,0.0032898489397340377,0.2360363829791534,0.0,0.0
48,tpe,6.117800573150912e-06,0.5934848737326014,0.0,0.0
48,nsga-ii,0.010351093188220542,0.00018370628347794753,1.0,0.5769230769230769
48,nsga-iii,0.003991537040498216,0.12463662591922615,0.125,0.019230769230769232
48,moead,3.6471520067058764e-05,0.6235923632404552,0.0,0.0
49,random search,0.0,1.0,0.0,0.0
49,sway,0.0,1.0,0.0,0.0
49,tpe,0.0,1.0,0.0,0.0
49,nsga-ii,0.0,1.0,0.0,0.0
49,nsga-iii,0.0,1.0,0.0,0.0
49,moead,0.0,1.0,0.0,0.0
50,random search,0.002867337435740636,0.08439227956920096,0.09375,0.0
50,sway,0.002465614325193963,0.06962708228451409,0.046875,0.0125
50,tpe,0.001573440294221434,0.08212966856609386,0.0,0.0
50,nsga-ii,0.004459297965874136,0.010153618345679884,0.7265625,0.35
50,nsga-iii,0.003926140283180903,0.015421895518269755,0.3203125,0.1125
50,moead,0.002394134136633562,0.02062928884962027,0.0859375,0.0625
51,random search,0.0005859056972345628,0.27458349107538194,0.0,0.0
51,sway,0.0006058528314601125,0.20112409177804985,0.0,0.0
51,tpe,0.00017038534285594573,0.5894500728424691,0.0,0.0
51,nsga-ii,0.009487308942332191,0.00043112983109415426,0.9821428571428571,0.35106382978723405
51,nsga-iii,0.004853492566744192,0.15807458715622966,0.1607142857142857,0.010638297872340425
51,moead,0.0005031845216354941,0.09692215398435916,0.0,0.0
52,random search,0.00905587245581437,0.15910156938573614,0.0,0.0
52,sway,0.010176680898839822,0.053044323085023895,0.21250000000000002,0.021505376344086023
52,tpe,0.008513931708042714,0.061242659608963586,0.037500000000000006,0.0
52,nsga-ii,0.014384606484046577,0.0006874975473919572,0.9625,0.3333333333333333
52,nsga-iii,0.009287806143959146,0.07318812264793924,0.1125,0.010752688172043012
52,moead,0.007018369959276475,0.03212973582137615,0.0,0.0
53,random search,0.00809404462792679,0.0,0.1607142857142857,0.04411764705882353
53,sway,0.012483756478831473,0.030815435254445345,0.3214285714285714,0.07352941176470588
53,tpe,0.0012765418310636898,0.18588189332301258,0.0,0.0
53,nsga-ii,0.013538861930961169,0.000877084641253231,0.7678571428571428,0.5147058823529411
53,nsga-iii,0.012118450654677504,0.016247805069717746,0.3214285714285714,0.058823529411764705
53,moead,0.0,0.04273325837833142,0.03571428571428571,0.0
54,random search,0.00015857585228292622,0.0,0.1875,0.034482758620689655
54,sway,0.00029048629851577293,0.028999538559538855,0.35416666666666663,0.06896551724137931
54,tpe,0.0,0.6416687089320441,0.0,0.0
54,nsga-ii,0.00020722960753995787,0.0030673807246024767,0.75,0.4482758620689655
54,nsga-iii,0.00021006458349604818,0.1789934079881504,0.16666666666666666,0.06896551724137931
54,moead,0.0,1.0152166088005286,0.0,0.0
55,random search,0.0014859581651025457,0.2240829304922758,0.024193548387096774,0.0
55,sway,0.004660157223049926,0.02327948650874158,0.12096774193548387,0.03225806451612903
55,tpe,0.0,0.3569095995047005,0.0,0.0
55,nsga-ii,0.006609283758868918,0.002416089339422384,0.9032258064516129,0.6290322580645161
55,nsga-iii,0.005335300943593844,0.0655965023293849,0.0967741935483871,0.03225806451612903
55,moead,0.001100964353212644,0.1615755709687658,0.0,0.0
56,random search,0.006166920955898677,0.026988784779770018,0.21052631578947367,0.0078125
56,sway,0.010107538278930042,0.003322817117734185,0.9210526315789473,0.15625
56,tpe,0.004036340572328135,0.05696749962610594,0.0,0.0
56,nsga-ii,0.005440957792632884,0.011943079789289464,0.10526315789473684,0.0
56,nsga-iii,0.0058420466234912665,0.020134736624867346,0.15789473684210525,0.015625
56,moead,0.004223913498091458,0.060923245578646826,0.06578947368421052,0.0
57,random search,0.0,1.0,0.0,0.0
57,sway,0.0,1.0,0.0,0.0
57,tpe,0.0,1.0,0.0,0.0
57,nsga-ii,0.0,1.0,0.0,0.0
57,nsga-iii,0.0,1.0,0.0,0.0
57,moead,0.0,1.0,0.0,0.0
58,random search,0.011375112830050495,0.08054785735196335,0.16176470588235295,0.0
58,sway,0.014151582173833418,0.006717026899585731,0.6911764705882353,0.13114754098360656
58,tpe,0.0073290517023814885,0.0832393490250421,0.0,0.0
58,nsga-ii,0.012031978347470518,0.013462937789583598,0.5294117647058824,0.16393442622950818
58,nsga-iii,0.013620618235903733,0.008833371310166876,0.6911764705882353,0.13114754098360656
58,moead,0.01017029977689754,0.06075386897727581,0.16176470588235295,0.01639344262295082
59,random search,0.002229870947494504,0.08406613114641816,0.078125,0.0
59,sway,0.004041325386132262,0.01104808812289783,0.5625,0.12
59,tpe,0.0026828983747047884,0.027969767670286985,0.07031249999999999,0.0
59,nsga-ii,0.005659128997404771,0.006342335923271826,0.90625,0.36
59,nsga-iii,0.004085312300351819,0.016014853135510158,0.5,0.03
59,moead,0.0,0.7695961307803909,0.0,0.0
