Iteration,PT,HV+,GD-,DCI+,UNFR+
14,random search,4668059326.530599,0.16323737531444396,0.43333333333333324,0.023809523809523808
14,sway,3257279336.175211,0.3475473108990919,0.13333333333333333,0.0
14,tpe,5926412729.471826,0.03324206294430514,0.5666666666666665,0.0
14,nsga-ii,5284470728.288368,0.028588948901064677,0.7999999999999999,0.07142857142857142
14,nsga-iii,5858884221.398651,0.022656055699386494,0.6666666666666666,0.0
14,moead,6212116827.3315325,0.05020961150743487,0.6333333333333333,0.047619047619047616
15,random search,3882747645.0684404,0.13125490174642448,0.0,0.0
15,sway,7746541609.39894,0.288008190773149,0.65,0.0
15,tpe,10364486802.966492,0.2774457990617793,0.75,0.046511627906976744
15,nsga-ii,10047883075.11556,0.05191362983681392,0.95,0.06976744186046512
15,nsga-iii,9512604447.112474,0.06467987287443931,0.8500000000000001,0.0
15,moead,9757410957.393185,0.03615095757293118,0.9,0.046511627906976744
16,random search,20235729210.159138,0.15671996686553816,0.43333333333333335,0.0
16,sway,11534947017.595411,0.20642831833930292,0.06666666666666668,0.0
16,tpe,23618295931.78162,0.048877384592394886,0.5999999999999999,0.0392156862745098
16,nsga-ii,19769138830.695057,0.017402963306196728,0.6333333333333333,0.0
16,nsga-iii,23531182980.266403,0.007174598524754373,0.9666666666666666,0.0
16,moead,22631679458.691853,0.02322439064919191,0.6333333333333333,0.09803921568627451
17,random search,18170027698.418953,0.18109371493882098,0.4800000000000001,0.0
17,sway,11001879151.649647,0.12886271556669804,0.11999999999999998,0.0
17,tpe,26288807447.16427,0.010002518980853754,0.72,0.05128205128205128
17,nsga-ii,23672552745.57446,0.0,0.44000000000000006,0.0
17,nsga-iii,25024132645.41532,0.059381142976629456,0.5599999999999999,0.0
17,moead,24950690858.783276,0.012474480483211243,0.24,0.0
18,random search,44175219562.30235,0.27918938245972197,0.6400000000000001,0.0
18,sway,28971130641.033546,0.1344587093403318,0.0,0.0
18,tpe,50310184025.14194,0.18693997721007008,0.9199999999999999,0.06976744186046512
18,nsga-ii,46994012032.48001,0.08180085474687562,0.96,0.023255813953488372
18,nsga-iii,46989245423.06553,0.08175115148803595,0.8800000000000001,0.046511627906976744
18,moead,50346368995.79077,0.026363481257415628,0.76,0.023255813953488372
19,random search,36094768450.70225,0.049773019778541094,0.20000000000000007,0.0
19,sway,26703330439.13706,0.22999683367028756,0.0,0.0
19,tpe,52331051287.12514,0.016081177383284784,0.8333333333333333,0.0
19,nsga-ii,54556035163.14104,0.019322780793002394,0.7666666666666666,0.03636363636363636
19,nsga-iii,49814670058.65802,0.028985343690639955,0.8666666666666667,0.01818181818181818
19,moead,57602368115.823975,0.06471915239504676,0.8333333333333333,0.07272727272727272
