MO,Iteration,PT,Duration,effort,months,defects,risks
osp,0,nsga-ii,0.055999755859375,77.29353094827967,9.8272251870602,45.89300349128807,2.680965147453083
osp,0,nsga-ii,0.04500079154968262,49.486812667528426,8.458237169380851,430.19626222741124,8.04289544235925
osp,0,nsga-ii,0.0469968318939209,87.20397775172621,12.352216205077202,81.83663184277722,1.6085790884718498
osp,0,nsga-ii,0.04699826240539551,92.5475990932445,14.797718200408704,227.40302761634456,0.0
osp,0,nsga-ii,0.0429997444152832,60.48586817253462,10.602117007146498,88.11624971901804,3.753351206434316
osp,0,nsga-ii,0.04272890090942383,11.382768726028834,10.602397069894417,164.58291368307601,0.2680965147453083
osp,0,nsga-ii,0.04465317726135254,40.989581987713684,8.161360645483825,604.7516850886581,5.093833780160858
osp,0,nsga-ii,0.04273653030395508,29.8153442162939,8.589486235739235,156.69820596425365,1.3404825737265416
osp,0,nsga-iii,0.04299807548522949,510.5888375634295,24.20310673132935,1197.5196563479517,0.0
osp,0,nsga-iii,0.04259037971496582,161.4692901813512,23.091140696731845,205.67279751768012,0.8042895442359249
osp,0,nsga-iii,0.05551338195800781,1204.9043041131454,45.29140157642166,1113.5027932392036,0.0
osp,0,nsga-iii,0.05576825141906738,12.819466704538563,6.594103338186841,48.40260604872821,3.2171581769436997
osp,0,nsga-iii,0.05600166320800781,221.97057702948877,19.297788031100236,627.8379768081196,1.876675603217158
osp,0,nsga-iii,0.055999755859375,59.44098829348955,12.279051662800548,131.17987782758314,0.0
osp,0,nsga-iii,0.051000118255615234,56.845928296734684,8.932278654653473,124.71853212473857,2.680965147453083
osp,0,nsga-iii,0.051999807357788086,33.25108008787903,11.083195413113621,35.06163066026849,0.2680965147453083
osp,0,moead,0.05099940299987793,56.02345193009754,16.953462952687694,84.55956461654688,0.0
osp,0,moead,0.051001787185668945,19.11134513788816,8.821439079547872,115.70266785818998,3.2171581769436997
osp,0,moead,0.051000118255615234,20.097366013062462,7.621110833278451,94.10539191983776,4.825737265415549
osp,0,moead,0.048509836196899414,34.33494994110296,10.977104661609978,78.4242832050479,0.0
osp,0,moead,0.05629396438598633,21.918734971509934,12.571713509500233,31.2632130982719,0.0
osp,0,moead,0.04999971389770508,54.863018049133615,8.705172498276982,238.98329920125263,4.021447721179625
osp,0,moead,0.05251479148864746,29.098010377030963,7.26506771405531,93.72915571713283,5.630026809651475
osp,0,moead,0.05099773406982422,49.62968202887792,10.05645064222255,119.3109578582515,2.4128686327077746
osp,0,moead,0.04999971389770508,29.040850520856427,10.340967198362982,39.25427632505106,1.0723860589812333
osp,1,random search,0.04102349281311035,1722.4746691370517,35.63196885055026,3456.4105869253644,0.2680965147453083
osp,1,random search,0.05602312088012695,152.4012858576988,23.55565048440361,1980.307505060674,3.485254691689008
osp,1,random search,0.04615449905395508,4237.069720359058,60.201645277880246,6798.99542182988,0.0
osp,1,random search,0.04602551460266113,118.8637736649788,11.231159896673429,949.3815364598287,1.6085790884718498
osp,1,random search,0.04654812812805176,400.5355159859546,31.4187142977946,1365.6480590046804,0.8042895442359249
osp,1,random search,0.04600024223327637,98.56958468652405,20.639769405366707,1926.2720219485236,4.021447721179625
osp,1,random search,0.04600024223327637,147.18371746237128,23.884921007067685,2151.2454152600512,1.3404825737265416
osp,1,random search,0.04599905014038086,163.22446465124028,23.952605574607098,856.6194507857938,0.5361930294906166
osp,1,sway,0.04600048065185547,280.6272334610738,19.63220975682813,1170.5536731485704,1.0723860589812333
osp,1,sway,0.04799962043762207,474.16881563228105,16.9402729954486,2975.5527286824745,0.8042895442359249
osp,1,sway,0.0429997444152832,1619.2870146311222,47.988212211047276,8635.50359069922,0.2680965147453083
osp,1,sway,0.04999995231628418,4242.784576630056,47.6659815705155,37183.11607181434,0.0
osp,1,tpe,0.05099987983703613,30.432433175423586,8.694575208430578,68.05462857402435,2.680965147453083
osp,1,tpe,0.05700063705444336,421.15335458179555,23.729593256246485,2640.4124427492147,0.0
osp,1,tpe,0.04400134086608887,65.3162974482559,11.2410899853085,67.2602634259282,2.1447721179624666
osp,1,tpe,0.05200052261352539,158.64488501297816,14.106387293735898,682.2987890087074,1.0723860589812333
osp,1,tpe,0.04899883270263672,25.07233671862855,13.324386021785925,48.96836741614015,1.876675603217158
osp,1,tpe,0.04400014877319336,248.21867519999657,13.326225260021413,280.6176766349804,0.5361930294906166
osp,1,tpe,0.04700064659118652,159.20141403273144,17.199220587263834,380.6574737597493,0.0
osp,1,tpe,0.044999122619628906,106.17347235651133,15.325455570175444,303.13203323690084,1.0723860589812333
osp,1,tpe,0.04699873924255371,72.95439931514787,18.434920955216498,120.91851612113668,0.5361930294906166
osp,1,tpe,0.04100179672241211,93.53617560031567,14.906655024577146,677.9985503713939,1.0723860589812333
osp,1,nsga-ii,0.04362320899963379,756.9780539376889,27.562320410751504,1620.1672328469688,0.0
osp,1,nsga-ii,0.04399919509887695,428.18682988832353,18.98365460079645,3590.3858699526286,0.5361930294906166
osp,1,nsga-ii,0.05499720573425293,41.69298626593405,15.215206272357136,40.74512028711884,0.0
osp,1,nsga-ii,0.05617070198059082,32.54321978042813,14.750918726680444,147.95504234748637,2.1447721179624666
osp,1,nsga-ii,0.05099892616271973,159.88807308366736,12.178193966396893,149.53768188801294,3.2171581769436997
osp,1,nsga-ii,0.05299949645996094,51.743317768744696,10.242456153294853,208.52464820125311,1.6085790884718498
osp,1,nsga-ii,0.05099940299987793,54.01223935110723,12.773543970966038,248.37203234751826,1.0723860589812333
osp,1,nsga-ii,0.05000019073486328,160.9881909451632,11.898273100288868,166.37176027482192,2.1447721179624666
osp,1,nsga-ii,0.04799914360046387,35.20143371936593,7.595235454404847,310.96437775918463,6.702412868632708
osp,1,nsga-ii,0.04600071907043457,23.79899085576801,8.148343518202623,99.59497862844165,3.753351206434316
osp,1,nsga-iii,0.04300189018249512,115.04954507384109,16.0408417740349,914.2092790122863,0.0
osp,1,nsga-iii,0.056998491287231445,190.62767907705432,14.757945395114602,1035.6427022759403,0.5361930294906166
osp,1,nsga-iii,0.055999040603637695,46.56187440092447,16.420900955272632,109.3892688787908,0.0
osp,1,nsga-iii,0.056000709533691406,57.46583522416668,8.811432966217511,281.7966592438502,3.485254691689008
osp,1,nsga-iii,0.05399942398071289,96.5517347916692,12.399103259939993,742.8328222053294,1.6085790884718498
osp,1,nsga-iii,0.05050969123840332,41.68148287802111,11.285368701712004,178.52297749696743,1.876675603217158
osp,1,nsga-iii,0.04700016975402832,25.636185612426655,6.963573725046807,18.963194427263723,4.557640750670242
osp,1,nsga-iii,0.04199790954589844,72.51793718896566,9.306594088173274,169.75235669401187,2.680965147453083
osp,1,moead,0.056998491287231445,33.660871085082114,7.3627353424473165,17.466027077484032,1.6085790884718498
osp,1,moead,0.05500006675720215,85.5138962397791,20.3675746511573,220.59206681158304,0.2680965147453083
osp,1,moead,0.04800105094909668,272.91001070653135,14.104024705983752,368.1096993848179,1.0723860589812333
osp,1,moead,0.04700064659118652,3.26028427802106,5.337214081081843,24.209404102984173,3.753351206434316
osp,1,moead,0.054997920989990234,179.07694831339387,17.8889019221906,242.96481642625236,0.0
osp,1,moead,0.0536961555480957,13.932600351548071,8.730118685040674,29.918307096510446,0.0
osp,1,moead,0.048999786376953125,27.773491494288315,8.562807152486762,259.86620580795955,2.680965147453083
osp,2,random search,0.04399824142456055,4292.624869744663,40.54619959351096,20006.73848004697,0.0
osp,2,random search,0.0429987907409668,275.59032796937856,14.655745150925997,1794.5169220863665,2.680965147453083
osp,2,random search,0.044997215270996094,250.20123799040488,16.631259016417403,2587.8708479563147,2.1447721179624666
osp,2,random search,0.04603314399719238,8.613945355740839,5.001280426643396,57.9904106986467,4.825737265415549
osp,2,random search,0.04603314399719238,1867.8737587181424,35.11872781081435,6985.972408940223,0.8042895442359249
osp,2,random search,0.045523643493652344,676.2690038485712,36.57991996137572,3833.8395393349156,0.8042895442359249
osp,2,random search,0.0449979305267334,190.27209420708874,25.5143248336765,1149.3323268978547,0.0
osp,2,random search,0.0449979305267334,188.77694112405817,18.422912435332034,1386.098171886897,1.6085790884718498
osp,2,sway,0.054999589920043945,219.54153800678202,13.386080936847383,856.4119707148386,6.702412868632708
osp,2,sway,0.05699872970581055,391.5108405541477,31.144033414659827,3430.483899130832,2.9490616621983916
osp,2,sway,0.05099844932556152,306.8688381827917,18.23351192187118,1605.0671178403863,3.485254691689008
osp,2,sway,0.05099844932556152,164.96984327511325,25.22757081843535,654.00464645844,3.753351206434316
osp,2,sway,0.04899907112121582,1101.7142310668262,21.829523940379687,4654.41924507877,2.9490616621983916
osp,2,sway,0.043999433517456055,338.35956768524153,17.249189325350994,2778.4565638915037,5.361930294906166
osp,2,sway,0.0560002326965332,732.8278841920118,23.884887147908376,1555.808523226937,0.2680965147453083
osp,2,tpe,0.05648446083068848,139.3365246640458,16.72963321664945,917.7946078135249,0.0
osp,2,tpe,0.04399895668029785,295.2094397384656,27.73932844983272,341.5866402091293,0.0
osp,2,tpe,0.05499887466430664,82.9001932865317,19.173850548704173,285.53538629487963,0.5361930294906166
osp,2,tpe,0.04600024223327637,38.23120972696633,8.085796651831675,387.05297742686673,7.506702412868632
osp,2,tpe,0.051505088806152344,59.77208610779807,12.565461972674148,100.7574749561898,2.4128686327077746
osp,2,tpe,0.048998117446899414,60.42550019439159,12.69681869275399,80.13716672704203,1.0723860589812333
osp,2,tpe,0.042999982833862305,40.681458707894784,9.431821890089777,103.78012499891403,2.1447721179624666
osp,2,tpe,0.047795772552490234,99.87868041556013,12.605608966633614,421.04552360739024,1.6085790884718498
osp,2,nsga-ii,0.043311119079589844,1093.1401844276795,42.41718263192465,7048.574929826218,0.0
osp,2,nsga-ii,0.056998491287231445,39.31220152449053,11.737992792536263,53.71796538791092,1.0723860589812333
osp,2,nsga-ii,0.055084228515625,53.435921372669064,8.594241227817847,340.52169202641164,2.1447721179624666
osp,2,nsga-ii,0.053018808364868164,23.132048057809218,9.798447872794261,109.92061599306003,2.1447721179624666
osp,2,nsga-ii,0.05501508712768555,62.153449068870685,13.550392824085115,405.90934969111663,0.0
osp,2,nsga-ii,0.05408763885498047,196.03021262592142,15.093275368675693,340.4909185789618,0.0
osp,2,nsga-iii,0.044385671615600586,46.89955718818651,9.890030642190627,235.2212625064514,1.6085790884718498
osp,2,nsga-iii,0.04436302185058594,184.70421296267935,18.08417304205476,487.83815997905504,0.2680965147453083
osp,2,nsga-iii,0.04206967353820801,258.7454239740174,16.94980594621471,974.0751411430865,0.0
osp,2,nsga-iii,0.05669832229614258,201.3925162292235,15.116482294735977,451.9443225207856,0.5361930294906166
osp,2,nsga-iii,0.053002119064331055,13.939496318222258,8.603049506931486,35.07402952262837,2.9490616621983916
osp,2,nsga-iii,0.05102872848510742,103.09047318214834,15.17047251514986,191.33573663149312,1.6085790884718498
osp,2,nsga-iii,0.051999568939208984,470.3360723264434,34.266669570903524,781.1003716544146,0.0
osp,2,nsga-iii,0.05299878120422363,66.47239716185884,13.573473558395804,249.6725724552372,0.5361930294906166
osp,2,nsga-iii,0.05054283142089844,61.37910810144493,18.163003989839492,228.85715586928424,0.8042895442359249
osp,2,nsga-iii,0.04671335220336914,336.21045642538394,29.919588048206688,964.5195504108868,0.0
osp,2,nsga-iii,0.04702353477478027,666.172779416555,26.339543231652044,646.8825991361016,0.0
osp,2,moead,0.0559992790222168,905.855554887878,28.57145716217585,3466.898678367567,0.0
osp,2,moead,0.05611085891723633,39.18839425586375,10.927070241962616,22.60899101730714,1.3404825737265416
osp,2,moead,0.054499149322509766,538.095047311926,21.087597967671716,2142.7352004198397,0.2680965147453083
osp,2,moead,0.053015947341918945,23.398101869940472,6.877980235603653,208.76879801976392,4.289544235924933
osp,2,moead,0.05499887466430664,44.37050147447357,9.60493342699164,135.60782624665026,4.557640750670242
osp,2,moead,0.04799842834472656,48.687967603714704,9.932484142893912,193.88303972519685,1.0723860589812333
osp,2,moead,0.04796957969665527,71.19808723014286,9.806631317876839,559.0904008595489,3.485254691689008
osp,2,moead,0.04602527618408203,62.57203638936432,9.320962834178337,768.4243741365053,3.753351206434316
osp,2,moead,0.04797506332397461,67.92563196993314,13.658422235711777,47.28529409641263,1.0723860589812333
osp,2,moead,0.04331684112548828,36.48465580546248,11.33659939871335,208.038817060518,0.0
osp,2,moead,0.041014909744262695,73.91603326050245,9.48138766943734,119.11301673511959,2.680965147453083
osp,2,moead,0.04700303077697754,35.20436678062196,10.619850449759145,258.6968551769746,0.5361930294906166
osp,2,moead,0.048151254653930664,23.092952088566147,13.317125881137347,200.07831272733324,2.1447721179624666
osp,2,moead,0.04600167274475098,17.323171739562532,6.106450678504877,80.16427065249711,5.898123324396783
osp,2,moead,0.04175400733947754,24.63407354799202,6.859244963261652,161.48700310504708,5.093833780160858
osp,3,random search,0.05299806594848633,73.74047682539384,11.533664116028701,83.90778298456318,5.361930294906166
osp,3,random search,0.05199766159057617,283.5356975086618,26.701087502978314,1276.2447671408936,1.6085790884718498
osp,3,random search,0.04594731330871582,79.38831823539219,9.766622685269464,65.42080335225874,2.4128686327077746
osp,3,random search,0.04494595527648926,449.28687902004987,20.18300453044246,2055.3133607109444,1.0723860589812333
osp,3,random search,0.045013427734375,243.8681951032327,19.472119741118117,630.4135418062682,0.0
osp,3,random search,0.04600882530212402,28.56989306288403,10.555540004189446,232.60577304332847,2.1447721179624666
osp,3,sway,0.04199838638305664,848.2472661361597,36.87032078393586,1857.0981487783251,0.5361930294906166
osp,3,sway,0.05499839782714844,4010.156858027651,63.75184752929035,26994.730409609867,0.0
osp,3,sway,0.042998552322387695,696.3109138172409,38.363703378111026,5673.376157660734,4.021447721179625
osp,3,sway,0.04600024223327637,1709.7005139280632,48.73447642709884,7850.207098137616,0.2680965147453083
osp,3,sway,0.04499983787536621,1349.659452630072,36.38748204252989,5416.47992706597,2.9490616621983916
osp,3,sway,0.04799842834472656,3267.795166586077,36.06246576511333,14108.082470459934,2.9490616621983916
osp,3,sway,0.05100059509277344,2149.7574596588724,30.797542973506562,9672.016042257601,3.2171581769436997
osp,3,sway,0.04600024223327637,2602.6084389548732,28.68395466087575,3851.324664448191,7.238605898123325
osp,3,sway,0.04600024223327637,841.2339570813403,41.212711648902605,1601.99657768478,1.0723860589812333
osp,3,sway,0.04600071907043457,1242.4214964739572,25.730841274064154,15519.953433437475,1.876675603217158
osp,3,tpe,0.04855751991271973,47.78690544729018,16.73764523100049,41.00245734357379,0.8042895442359249
osp,3,tpe,0.05051755905151367,118.24762977982076,16.07505366397299,297.1849363661874,0.0
osp,3,tpe,0.045999765396118164,39.92994609040498,15.77339574177227,167.2284335066561,1.6085790884718498
osp,3,tpe,0.054999351501464844,12.158070042985793,10.904276621738086,201.6717385024422,3.2171581769436997
osp,3,tpe,0.04332852363586426,111.3763291490928,15.126853661352376,200.6723638852112,0.2680965147453083
osp,3,tpe,0.0410008430480957,250.72162243160335,13.739495545373664,2980.644146540923,1.876675603217158
osp,3,tpe,0.05000114440917969,47.61376781498568,12.350806502971151,259.7211789662675,1.3404825737265416
osp,3,tpe,0.04400014877319336,19.10022426623614,7.3957298926389745,40.04822284458632,2.1447721179624666
osp,3,tpe,0.05199837684631348,44.136489263444055,15.76331627122129,120.55977422123772,1.0723860589812333
osp,3,nsga-ii,0.05299949645996094,216.5312289694129,14.785811683919874,144.76135417072035,1.3404825737265416
osp,3,nsga-ii,0.05399942398071289,34.58568491201282,14.885133936009009,112.68806589167959,0.5361930294906166
osp,3,nsga-ii,0.05399823188781738,24.194268269907354,7.942155539645901,29.819405685033505,0.8042895442359249
osp,3,nsga-ii,0.04699897766113281,51.44054880884224,12.020474405702636,248.77425830132438,0.5361930294906166
osp,3,nsga-ii,0.04600024223327637,19.982276730438798,12.945773610381593,60.10594583388717,1.6085790884718498
osp,3,nsga-ii,0.04500007629394531,133.76467760328327,13.533807512305415,382.17948006376315,0.0
osp,3,nsga-ii,0.047000885009765625,48.58839508267733,9.923361412037819,326.53367287774154,0.5361930294906166
osp,3,nsga-ii,0.04351353645324707,100.06416559769102,20.295669511215404,193.93083611381388,0.2680965147453083
osp,3,nsga-ii,0.0469975471496582,20.043567441201503,7.75890897073311,38.43991169426262,1.6085790884718498
osp,3,nsga-ii,0.04599952697753906,89.06199871443043,20.683548747907693,241.88217997252679,0.0
osp,3,nsga-iii,0.04300093650817871,6.613298911608479,5.375896949873714,45.115869221160786,1.6085790884718498
osp,3,nsga-iii,0.0410003662109375,34.90722247322442,11.22205768531009,208.61882481631733,0.8042895442359249
osp,3,nsga-iii,0.05099964141845703,64.85405134210258,10.78514415766922,191.51112289353975,0.5361930294906166
osp,3,nsga-iii,0.05200028419494629,43.89379719346066,9.746863619584596,133.453154437488,0.8042895442359249
osp,3,nsga-iii,0.04799985885620117,336.521876270036,28.44435522861837,366.7244481220722,0.0
osp,3,nsga-iii,0.047997236251831055,512.1386369483947,24.651064793109345,2090.404793713354,0.0
osp,3,nsga-iii,0.04499936103820801,251.76310139715852,26.48098741700938,1416.8524930030846,0.0
osp,3,moead,0.0420069694519043,537.2744511887823,25.242239497093472,10298.330615467605,0.0
osp,3,moead,0.05099630355834961,585.3515197500896,35.15279657461496,3229.2547912669474,0.0
osp,3,moead,0.05121731758117676,75.415284183446,19.09186598997341,434.5838402746231,0.0
osp,3,moead,0.051001548767089844,94.43043681813444,20.182812958080707,159.82562826994806,0.5361930294906166
osp,3,moead,0.046000003814697266,16.01005327099683,6.934030230339979,29.318061386441954,2.4128686327077746
osp,3,moead,0.04299783706665039,38.61013817856013,15.260239415013983,220.06390356046427,0.2680965147453083
osp,3,moead,0.043998003005981445,94.02488233123258,20.382121007349813,88.94075118276882,0.5361930294906166
osp,3,moead,0.05599713325500488,64.58502761626144,13.288961988400677,349.5887081327216,0.5361930294906166
osp,3,moead,0.0469970703125,11.103374756578127,6.335758159718047,30.167220616887874,1.0723860589812333
osp,3,moead,0.04900836944580078,88.10874021394554,18.867701898917744,59.51466979093569,0.8042895442359249
osp,3,moead,0.05699872970581055,166.9315013709691,14.528768334494227,334.706025965417,0.5361930294906166
osp,4,random search,0.05411529541015625,284.05759793400694,27.26314345898176,951.8314737539223,0.0
osp,4,random search,0.05411529541015625,224.02376027599925,18.76369263977265,1000.5197887250126,1.6085790884718498
osp,4,random search,0.04644656181335449,268.3705442628461,15.030378783408334,2643.067369249933,7.238605898123325
osp,4,random search,0.04600024223327637,326.59416358411,14.93514975780623,349.0059299045388,4.021447721179625
osp,4,random search,0.047513484954833984,222.81486209533213,15.925975182741453,2295.281826224086,2.1447721179624666
osp,4,sway,0.055999755859375,186.9650488242838,18.913455188353428,436.06580004398694,1.6085790884718498
osp,4,sway,0.045996904373168945,5297.180230114532,65.80394578882283,8552.254947937829,0.0
osp,4,sway,0.042998313903808594,585.311630419744,24.994390673699915,2313.1720319734577,1.3404825737265416
osp,4,sway,0.05199885368347168,177.58716817980869,12.747273904773488,1148.0020130939727,4.825737265415549
osp,4,sway,0.051000356674194336,317.59488730171654,22.144020121736123,1149.6522291182227,0.2680965147453083
osp,4,sway,0.04999876022338867,162.22769256510614,17.3726866990771,1534.9944916661789,2.680965147453083
osp,4,tpe,0.05499911308288574,104.72522274888976,15.28328773028319,1003.3832680519125,1.6085790884718498
osp,4,tpe,0.04499936103820801,16.827333136120206,7.082482272198855,22.87043776589178,3.753351206434316
osp,4,tpe,0.04800009727478027,37.775261835659094,7.943882170770703,208.02469669056944,3.485254691689008
osp,4,tpe,0.046997785568237305,175.98423988964353,24.170192750096394,244.22381403093283,1.0723860589812333
osp,4,tpe,0.048010826110839844,245.3409928838611,27.835564118002736,1297.8062906656733,0.0
osp,4,tpe,0.05599808692932129,104.52689455390869,15.536388067274984,380.3695852156627,1.0723860589812333
osp,4,tpe,0.0429997444152832,100.58691041722619,12.483521615000694,2027.9893292663623,2.9490616621983916
osp,4,tpe,0.046999216079711914,42.39861293318277,15.829637260041178,569.1676310463848,1.0723860589812333
osp,4,tpe,0.05299949645996094,58.69101439224964,18.547116812590104,292.73095430206143,1.6085790884718498
osp,4,tpe,0.048996686935424805,116.35987978616309,15.410965404070305,456.3307681203009,0.8042895442359249
osp,4,tpe,0.05499911308288574,229.46187026404098,18.69613760987553,576.8582896482724,0.0
osp,4,tpe,0.05300116539001465,9.532276052881425,6.2116256952622475,14.92893126094192,5.361930294906166
osp,4,tpe,0.04800152778625488,282.4879302868085,28.37402103517145,555.1138305704671,0.2680965147453083
osp,4,tpe,0.04700040817260742,53.06066703640084,12.563145787359849,1045.837614542834,1.876675603217158
osp,4,nsga-ii,0.04300117492675781,145.72935863229824,16.84198358440217,1067.9456326514326,0.5361930294906166
osp,4,nsga-ii,0.042999267578125,386.9667155278577,30.171750883605554,285.030598271619,0.8042895442359249
osp,4,nsga-ii,0.04400181770324707,1376.7723195673095,26.71210443285341,14013.480161699026,0.2680965147453083
osp,4,nsga-ii,0.05700039863586426,6.622885216713579,6.640019374185698,51.04569954900131,2.9490616621983916
osp,4,nsga-ii,0.04300045967102051,38.106460695779575,9.248384867284228,411.0620982831407,2.4128686327077746
osp,4,nsga-ii,0.05700111389160156,213.30614446957895,19.63328292733658,484.6456177815774,0.0
osp,4,nsga-ii,0.054999589920043945,132.97543081583055,16.243620791325686,1349.7339025016884,0.5361930294906166
osp,4,nsga-ii,0.05500030517578125,52.836487599893516,17.527027497192137,1355.3251841912936,1.6085790884718498
osp,4,nsga-ii,0.05399823188781738,9.80503852450492,7.547922250130179,29.979901560405665,3.2171581769436997
osp,4,nsga-ii,0.0540003776550293,54.45192315275352,9.923818731991469,251.65470419545156,2.4128686327077746
osp,4,nsga-ii,0.05000019073486328,91.48989749723948,15.138804675167592,829.0397674431374,1.3404825737265416
osp,4,nsga-ii,0.04999852180480957,139.43113133520995,22.268944658383035,312.7040825866242,0.5361930294906166
osp,4,nsga-ii,0.04899954795837402,141.2871819555373,15.980437979007082,74.97563270789176,1.0723860589812333
osp,4,nsga-ii,0.051001787185668945,101.4561905474505,12.678731885388936,196.839697625022,1.3404825737265416
osp,4,nsga-ii,0.04700160026550293,10.47322999170176,6.292243043458275,116.45739572281735,3.753351206434316
osp,4,nsga-ii,0.046848297119140625,31.114382617645273,10.360105119034282,79.71744353897958,1.876675603217158
osp,4,nsga-ii,0.04399895668029785,81.34029398926494,19.770640153132476,339.6778296692626,0.5361930294906166
osp,4,nsga-iii,0.05499911308288574,588.9434023758706,24.53571735186655,1903.6200740113625,0.0
osp,4,nsga-iii,0.051999568939208984,42.271425908026636,11.54216276678265,343.70482333165194,1.876675603217158
osp,4,nsga-iii,0.04999876022338867,8.930377982445325,9.923544135896991,133.75764315227912,0.5361930294906166
osp,4,nsga-iii,0.05299997329711914,11.881468082180302,6.581620933714482,13.244987028930117,0.0
osp,4,moead,0.04150795936584473,731.1222873156972,21.893204731305573,4774.663867464831,0.0
osp,4,moead,0.05599808692932129,344.97530511888533,17.979032220719,2191.812166549717,1.876675603217158
osp,4,moead,0.052001237869262695,211.61937390590694,18.202616915699974,867.1105684525032,2.1447721179624666
osp,4,moead,0.05200314521789551,8.460524907416785,7.1629973312935595,31.535933464161175,0.0
osp,4,moead,0.04655742645263672,26.60117089495354,7.080778733834592,123.94395915611942,5.361930294906166
osp,4,moead,0.049982309341430664,32.65013754637148,10.562262871116333,26.56902670184644,0.0
osp,5,random search,0.05199861526489258,522.9365833745345,34.9724451705776,5539.290386200881,0.0
osp,5,random search,0.046999216079711914,48.346145529588725,16.493978348409804,538.7443292547525,1.0723860589812333
osp,5,random search,0.046913862228393555,112.29047067720776,15.449491432323914,1373.4710252959708,2.1447721179624666
osp,5,random search,0.04699897766113281,701.4640177115622,21.60310152530404,9338.485409101439,0.5361930294906166
osp,5,random search,0.04699897766113281,998.8242888654778,30.514326643535995,2760.800175880767,0.0
osp,5,random search,0.046913862228393555,916.8734027260809,40.77630571431519,5100.982522514757,0.5361930294906166
osp,5,random search,0.046000003814697266,153.02081452034722,18.05175367298967,118.20116495763372,1.0723860589812333
osp,5,random search,0.04599881172180176,296.6519236382104,14.746723370634157,3274.9122584972174,5.898123324396783
osp,5,sway,0.054001569747924805,157.67359227516658,22.851830369046795,617.6328577684862,0.5361930294906166
osp,5,sway,0.04799962043762207,283.5648336599379,20.926039554843737,1696.0681294520568,0.0
osp,5,sway,0.04799962043762207,641.5962243981576,35.572909989714496,1357.8558086708608,0.0
osp,5,sway,0.051000118255615234,1005.7655193013834,31.396850962296185,1677.9538946216871,0.0
osp,5,tpe,0.04699969291687012,200.81944433672456,18.363646485735025,346.5092646386461,0.0
osp,5,tpe,0.05300021171569824,162.23470448073724,17.052997416260034,156.9661880693845,1.6085790884718498
osp,5,tpe,0.04700183868408203,48.07857595129601,16.075428138039022,99.63278433677573,0.2680965147453083
osp,5,tpe,0.04799938201904297,134.75113978939814,11.526691073756721,251.83658925714937,2.680965147453083
osp,5,tpe,0.05299949645996094,42.31023618425902,11.65087353326593,104.30876424485514,1.876675603217158
osp,5,tpe,0.04600048065185547,54.47516173264285,8.894021956418987,164.96239915777926,2.9490616621983916
