Iteration,PT,Effort-,Months-,Defects-,Risks-
0,nsga-iii,92.8860989481673,14.3225120075068,99.8616189105101,0
0,nsga-iii,61.7853642841095,17.1489186734546,90.405365531524,0.804289544235925
0,moead,67.1999175224606,12.9404936751398,70.6014336447871,0
0,moead,60.7216770655833,12.978341045906,807.748566105239,0
0,moead,41.2870646639486,8.08589887430828,197.866211091262,1.34048257372654
0,moead,42.0724519203971,15.2771640418619,60.5061054559803,0
0,moead,18.2253809703171,7.46860394093508,76.498230307158,0.536193029490617
0,moead,20.1107400060511,9.89975590048504,74.8158959450355,1.07238605898123
1,random search,381.105661603212,21.8769671223743,657.450442422742,0.536193029490617
1,random search,7.21642493706123,6.90130039820865,39.4375702981992,0.536193029490617
1,random search,294.310949042546,27.8468213871069,1239.76882192993,0
1,random search,681.294568969474,26.7147417121484,1178.9437936747,0
1,sway,503.047202987385,17.0019603022951,3395.92356255015,6.16621983914209
1,sway,2407.01022906166,40.2894812424379,10892.7575329938,0.804289544235925
1,sway,347.300052437989,22.4819463191019,953.353740158951,1.87667560321716
1,sway,329.456931200673,21.8330458320883,3583.54189136809,1.07238605898123
1,sway,439.416339191892,19.0241955267368,2452.67893194719,2.94906166219839
1,sway,1341.57330537633,33.39611017295,6805.21404167128,0.536193029490617
1,tpe,179.783550108303,18.3141184874635,698.389305291114,1.60857908847185
1,tpe,303.651344646507,29.6653752683574,2373.56615313906,0.268096514745308
1,tpe,57.3644090762224,12.9427489872596,217.310745355796,3.2171581769437
1,tpe,11.7580044094174,6.47341261428669,37.4449467249015,1.07238605898123
1,tpe,313.05425895578,21.4046877268638,1404.03326156587,0.804289544235925
1,tpe,186.366678157411,24.7852099980667,594.667754893461,0
1,tpe,43.8096766846632,8.18571924927774,15.8517601492621,3.75335120643432
1,tpe,93.1409141866087,19.4685473320378,440.916522877326,0
1,tpe,339.61311384217,15.0845379397696,2057.19193382032,0.536193029490617
1,nsga-ii,97.1544255320954,15.6594283219231,418.161219925904,1.87667560321716
1,nsga-ii,142.125162883082,17.5363390578656,2282.18167325369,0.536193029490617
1,nsga-ii,190.089717812056,15.0877881093948,470.975056754828,1.34048257372654
1,nsga-ii,203.29982495485,18.2737894142208,2100.77905714181,0.804289544235925
1,nsga-ii,340.507832575128,18.220936280756,408.030250698708,0
1,nsga-ii,79.2326580564635,18.7761672579746,117.491941195059,0.268096514745308
1,nsga-ii,65.8543229967897,11.090507517408,282.155654135872,2.68096514745308
1,nsga-ii,80.3916511188607,9.92289879166026,167.33605472659,2.68096514745308
1,nsga-ii,188.441136680786,15.5832006696294,1968.28975667272,2.41286863270777
1,nsga-ii,140.508362111125,23.3991553044349,2315.65121923706,0
1,nsga-ii,334.863752156216,18.7623136772654,3933.9106505436,0.268096514745308
1,nsga-iii,15.0380384099564,6.83394025232531,53.5663227926475,3.48525469168901
1,nsga-iii,24.250544688551,13.3584736094888,120.16246582425,2.94906166219839
1,nsga-iii,31.4576592011978,15.3085595222374,279.728277157826,0.536193029490617
1,nsga-iii,59.2688133539409,17.4037618014159,135.917694790504,0
1,nsga-iii,61.2214209652419,12.9640117135158,70.338503907181,0
1,nsga-iii,34.1304833661096,11.3661521161521,95.316060542398,0.268096514745308
1,moead,127.741655952987,16.6289007598717,201.187144896514,0
1,moead,33.4437346150551,7.61174601270422,134.531265058635,4.28954423592493
1,moead,56.0085929620071,10.455215660581,199.494602814945,2.14477211796247
1,moead,97.7488352444044,14.5788570692668,227.60201827326,0
1,moead,93.436509849075,19.520348465392,155.421223766966,0
1,moead,63.1229814120091,9.18184788211913,97.4651124243045,2.68096514745308
1,moead,13.5351784314152,10.8513197283065,49.0159903519992,1.07238605898123
1,moead,42.9528670089106,9.54631075642252,308.706263868213,1.60857908847185
1,moead,35.569220588683,9.04770758018548,109.491000626606,2.68096514745308
1,moead,12.4506575339881,10.9342983473725,49.404991987592,1.07238605898123
1,moead,33.9132587576506,10.8480737937584,173.830060216425,2.14477211796247
1,moead,57.4709602765154,10.759334260696,199.055542653911,1.60857908847185
1,moead,89.9619624725515,14.4113603417385,242.48444567826,0
2,random search,132.069285621392,23.2787877006219,795.439135643307,0.536193029490617
2,random search,150.685608773695,23.1390086285182,1684.28306634938,0.536193029490617
2,random search,11.8186064855293,6.51461564554308,19.783822970978,1.07238605898123
2,random search,500.38484163653,19.6106049719422,2882.8481895409,0
2,random search,269.322152107631,20.6306412637354,889.946767305943,0.536193029490617
2,sway,255.572743390799,19.5929675596423,375.669461547635,1.34048257372654
2,sway,169.047506843622,15.0894129626936,641.890171965941,0.268096514745308
2,sway,268.726270703727,27.6408019684013,691.208682737387,0
2,sway,263.638213716953,14.4470168341274,1157.63035415024,4.02144772117963
2,tpe,694.010053135361,21.9855068365212,1293.48319409022,0
2,tpe,427.715847579222,19.8048157515176,1202.04291284645,0.536193029490617
2,tpe,56.1354054272723,12.9026289007989,256.345519306396,0.268096514745308
2,tpe,21.7656494958381,12.7367081226902,17.768703211293,1.07238605898123
2,tpe,443.495529847481,23.4433770720607,818.577884295347,0
2,tpe,45.4554604776995,12.0849929420564,367.844363320334,0.536193029490617
2,tpe,55.677627303377,8.80861378938668,789.013981238679,4.55764075067024
2,tpe,172.085954674037,12.1902308583284,323.529524418766,3.2171581769437
2,tpe,76.3431723806191,11.5084486955487,1119.46026893486,1.60857908847185
2,tpe,10.9663790656511,6.26641692712737,46.2733806320832,3.48525469168901
2,tpe,38.7247735429148,15.6198646725443,196.605920856441,0.804289544235925
2,nsga-ii,76.8911995584188,11.1938960817392,274.9892527867,5.89812332439678
2,nsga-ii,298.519951819289,14.8203713955228,615.323863586297,0.804289544235925
2,nsga-ii,51.0417959068022,8.66119561200661,380.239045427261,2.68096514745308
2,nsga-ii,150.398343217361,16.9265705605112,520.250249206701,0
2,nsga-ii,86.4135581541433,11.8645625315957,269.062771876852,1.60857908847185
2,nsga-ii,170.310521268929,14.5404786541628,731.713420596873,0
2,nsga-ii,99.4490710519347,12.256575428367,110.560201778499,1.60857908847185
2,nsga-ii,23.4104540275719,13.579591559535,28.7900992098835,0.268096514745308
2,nsga-iii,27.3861602310312,10.7522987331745,71.192499895873,0.268096514745308
2,nsga-iii,77.8976655771392,9.50428122994892,326.545299914364,2.94906166219839
2,nsga-iii,51.5110801201345,8.95107808517722,533.952214446283,6.16621983914209
2,nsga-iii,85.3496114831699,10.2736953099651,383.192946432882,1.60857908847185
2,nsga-iii,34.5171691400177,7.63616087846779,354.227153005963,6.97050938337802
2,nsga-iii,88.384939120488,19.7671729414874,567.031500927564,0
2,nsga-iii,23.1574224670881,13.6693411039681,113.11165985662,0
2,moead,491.719434625448,24.1244649594888,3898.88084454015,0.268096514745308
2,moead,581.437467263653,21.3452314198984,5219.12332627853,0.536193029490617
2,moead,2317.04430078203,38.1851863400731,5909.80172164277,0
2,moead,31.6862759322437,10.9653334610889,76.1299122402307,0
2,moead,26.1199188190199,10.0914633114305,35.0489109295934,0.536193029490617
2,moead,20.9010911333457,9.57518229232822,49.7070843107135,1.87667560321716
2,moead,34.7617268301351,14.7951000382302,28.3701612150302,0.804289544235925
2,moead,21.1227330727487,12.4049101756902,10.5129898440309,1.07238605898123
2,moead,8.1498501197425,9.531011358045,150.688756368211,2.14477211796247
2,moead,11.8751376443377,5.46257820313971,20.8817870135457,4.28954423592493
3,random search,549.970255513379,33.9259339335731,2646.14997999361,0
3,random search,953.55856074337,40.0513990146273,2376.23345788966,0.268096514745308
3,random search,26.3386951331603,10.3073312743252,234.777874825128,0.536193029490617
3,sway,58.4593713672509,17.7314916841774,399.635745430748,0.804289544235925
3,sway,117.576456377368,12.8945999226885,1455.35437045518,1.60857908847185
3,sway,3176.94582760814,42.9216412956218,7982.0223872327,0.268096514745308
3,sway,127.790904843047,21.7088332530945,329.457144633703,0
3,tpe,45.8378590174637,16.257426891293,142.341119877776,0.268096514745308
3,tpe,55.7504529514045,16.4013301286191,190.881059444403,0
3,tpe,21.2224574088034,7.93759830783306,286.457300173009,2.14477211796247
3,tpe,11.0276358198806,10.434335433968,4.45369776399987,1.34048257372654
3,tpe,504.372305922131,16.2054927693103,2867.69313849465,1.07238605898123
3,tpe,43.3715287227225,8.7263271913939,191.67432883702,3.75335120643432
3,tpe,56.9721066762244,17.0785559499464,145.26993011326,0
3,nsga-ii,37.0013679112577,11.1775931110905,41.4936444556247,1.60857908847185
3,nsga-ii,34.8353800946441,10.7363913753325,63.7364388296704,1.07238605898123
3,nsga-ii,458.591602839226,19.9345395868603,3927.05961042676,0
3,nsga-ii,401.821249129138,21.9549625752035,382.659105585416,0
3,nsga-ii,20.6262009684664,12.7558376861423,130.718047374694,0.536193029490617
3,nsga-ii,12.6853370352387,6.58696316468617,13.3099720711509,1.87667560321716
3,nsga-ii,68.9974734890819,11.165449420008,118.926679861836,0.268096514745308
3,nsga-ii,396.07138623978,30.2888584791905,1574.98036582258,0
3,nsga-ii,595.931339176436,21.4495059690655,3557.27185229643,0
3,nsga-iii,39.0743274698411,15.8518140611686,86.0040187962347,0.804289544235925
3,nsga-iii,47.6067222832184,16.7178370521244,170.938501214165,0.268096514745308
3,nsga-iii,70.6688668958504,19.2128028318501,132.54634704969,0
3,nsga-iii,18.7933563271244,6.32834972531604,136.623369190715,2.14477211796247
3,nsga-iii,79.398840011618,18.0469138167587,142.253155570747,0.536193029490617
3,nsga-iii,72.0792438454327,11.2460761417091,241.014572533908,0
3,nsga-iii,76.764081511316,9.60225122791535,111.880496309752,2.41286863270777
3,nsga-iii,46.7490028782779,8.61071353473145,36.1426651649364,2.68096514745308
3,nsga-iii,69.3921945100862,13.8119393861709,502.460895697363,0
3,nsga-iii,44.0361968599133,15.9360338294863,43.6101833230454,0.804289544235925
3,nsga-iii,59.0991311882782,10.4831703434362,364.288804429871,0.536193029490617
3,moead,27.3977880739067,10.1107058033792,55.4851165059233,2.41286863270777
3,moead,33.0232056715626,10.5934340495217,204.899936450565,2.14477211796247
3,moead,311.066908707957,20.9338294448782,984.206229693535,0
3,moead,33.6615278012856,15.5846650083093,251.666296900351,0.804289544235925
3,moead,21.0557659030783,12.6123332897398,30.9395826944127,0.804289544235925
3,moead,53.0228285953443,12.4591863287655,97.4031593832433,0.804289544235925
3,moead,57.8036540747855,8.78428653567942,175.419589931847,4.02144772117963
3,moead,70.9120285660644,11.8144963366953,690.792938371261,1.34048257372654
3,moead,58.5617549736965,10.3444840971085,734.409022281456,2.14477211796247
3,moead,285.300119287524,20.5873527777247,2855.16369292848,0
3,moead,91.2605541724352,12.1780090412202,230.23447419696,0.536193029490617
3,moead,64.0240701997311,17.9355064396881,76.7444077277741,0
3,moead,99.4639345420781,10.6174889532012,112.579290606355,0.536193029490617
3,moead,21.0593925399817,6.72973548795575,146.87964996265,4.55764075067024
3,moead,34.7560739949906,8.89362707390775,117.738793401292,3.75335120643432
4,random search,1936.72932085581,54.2558929409052,8284.92671829023,0
4,random search,372.502453973712,16.0475076916304,1006.92197722901,4.28954423592493
4,random search,2431.04767165976,33.908704456239,13599.3214263997,0
4,random search,1303.39637224171,44.0545776013144,5937.70610671829,0.536193029490617
4,random search,164.702992398917,14.9018436810768,601.542864735136,1.60857908847185
4,random search,2281.91879241999,52.3038504541507,33890.6969409418,0
4,random search,299.184044516774,28.429572455715,1372.74216889448,0.268096514745308
4,random search,46.9382679312127,11.7524058121002,109.436418832716,0.804289544235925
4,sway,533.557416366622,18.6536042584627,5916.86446567365,6.16621983914209
4,sway,1419.48635818305,32.9543903450459,6038.07236786237,0.268096514745308
4,sway,1114.44568025266,43.2408054988158,11410.7168633094,1.07238605898123
4,sway,294.104815712293,27.9534520541461,301.646187318105,2.41286863270777
4,sway,517.146846691872,24.8820642229163,982.786902027763,2.41286863270777
4,sway,1097.2170297566,20.852920241194,5628.27121984885,1.60857908847185
4,sway,1832.27605260588,37.1169133943925,4412.80611018974,0.268096514745308
4,tpe,88.9393435629254,19.7061599414508,966.893286021621,2.14477211796247
4,tpe,43.4734681165598,16.3211753746857,201.253716626913,0.536193029490617
4,tpe,131.3901678689,13.9329903191616,596.36944444242,0.804289544235925
4,tpe,8.08064034582313,5.69949413948125,198.722908520283,2.94906166219839
4,tpe,196.681713813519,12.6426456065954,520.53125548386,2.14477211796247
4,tpe,137.265740522308,16.9310695996075,599.017403639279,0
4,tpe,38.1399211096582,11.5866157115902,349.836354443845,2.68096514745308
4,tpe,22.2017681487715,7.90790839883967,87.4237371728844,4.02144772117963
4,tpe,102.319536610618,20.6649938700007,125.411071726535,0.268096514745308
4,nsga-ii,1905.54978471546,52.8584268227523,9506.71335470433,0.536193029490617
4,nsga-ii,1602.90375617906,47.8472330096335,14332.2274170064,1.60857908847185
4,nsga-ii,24.7792273534197,8.11770438770218,39.3760589682794,0
4,nsga-ii,22.2018081268004,6.86742029596839,149.317342718189,6.97050938337802
4,nsga-ii,20.6424309499828,7.63771471451056,167.986382396334,2.41286863270777
4,nsga-ii,21.0216997602992,12.6196546579929,95.7565120523925,2.14477211796247
4,nsga-iii,450.181121669003,31.9134918332318,3322.30188526114,0.268096514745308
4,nsga-iii,738.670268105478,38.9517018137902,2413.40376086952,0
4,nsga-iii,30.2600803604811,10.4219849689363,91.9374920389145,0
4,nsga-iii,24.1671033541039,8.11453962346923,74.1958740378068,2.14477211796247
4,nsga-iii,58.5766485803774,17.2561099386263,47.1654299016228,0
4,moead,61.3456811894632,10.5789956395185,274.876376677019,0.804289544235925
4,moead,53.3537570552471,10.3387090378709,166.130602874104,5.36193029490617
4,moead,53.3760712505458,17.4382030105932,150.178668424366,0
4,moead,13.605469398554,5.97103263273066,198.402621196778,2.41286863270777
4,moead,88.9548065062277,14.9973721806739,124.854521094777,0
4,moead,105.767970162048,10.3606111504182,101.824123850614,4.28954423592493
4,moead,55.3645943457815,17.5467278553033,65.1824963053145,2.14477211796247
4,moead,67.2703784124663,11.0710899585693,156.587938476034,2.94906166219839
4,moead,71.6661456109453,13.9254084290451,184.115718927911,0
4,moead,31.2697137232338,14.5321296625463,89.6738335713687,0.268096514745308
4,moead,38.309341292021,11.7556944339872,139.513671236652,2.14477211796247
4,moead,56.9649937387005,13.187850837875,173.183991668645,1.87667560321716
4,moead,34.6888245389355,9.03193822348515,209.360194345435,1.60857908847185
4,moead,64.7154553002668,13.1541296395625,211.451664109546,0
4,moead,35.6495263090466,10.8888127794836,745.485063126314,1.07238605898123
4,moead,104.784758421959,20.0415339959882,113.047070224414,0
5,random search,805.91357374107,37.408342815199,13531.3193340661,0
5,random search,2156.65349079946,31.7313421681282,27092.6976594097,0
5,random search,32.3316568653399,14.8028893256109,531.410002573727,1.07238605898123
5,random search,330.420398142431,29.3712023538755,486.057267750999,0.536193029490617
5,random search,95.1891193147467,20.2944702197959,439.520880753374,1.34048257372654
5,random search,2277.52012512054,52.6683649990613,10720.927431595,0.268096514745308
5,random search,461.204088683334,23.4109790242816,5402.31679573038,0.536193029490617
5,sway,405.449097240351,15.8696283868204,537.614014887548,5.09383378016086
5,sway,602.521632066545,36.3264704479803,1728.36248330225,0.536193029490617
5,sway,2013.62974428233,48.1764697629478,7491.75899559276,0
5,sway,711.137342003993,19.0273715505279,3250.00327286293,3.75335120643432
5,sway,928.462195090404,31.224337206979,5522.55180599013,2.14477211796247
5,sway,571.885392187632,37.3726547028739,8167.84269893721,2.41286863270777
5,sway,1500.38401792762,33.2648246901798,3936.06418431374,1.87667560321716
5,sway,261.096301757565,28.0412015604844,2448.59620456463,3.2171581769437
5,tpe,193.150781956082,15.0124024699072,929.187339049255,0.536193029490617
5,tpe,44.3747852987608,8.11153715934631,76.4567070862817,2.68096514745308
5,tpe,687.557500037173,35.9655423555185,1086.58360605565,0
5,tpe,576.504412605606,33.2712693691484,614.689780095834,0
5,tpe,976.927095984428,31.3162665884882,4566.42375178636,0
5,tpe,180.067116656103,24.7628203093342,351.236919311902,0.268096514745308
5,tpe,1924.80644099723,30.939448586786,8330.10824458958,0
5,tpe,244.4585932385,13.619518633114,132.596414379912,1.60857908847185
5,tpe,545.212341047361,33.5663686017784,2801.08104344022,0
5,tpe,31.0427560002173,14.2054290749535,121.942508200541,1.07238605898123
5,tpe,1048.87132994978,31.6108839187487,2319.13713035283,0
5,tpe,497.251942840702,34.5604389545059,1881.35934929729,0
5,tpe,59.1693113760703,13.0965180233183,280.466326700741,1.87667560321716
5,nsga-ii,154.7167724503,22.8548851374172,370.270772695457,0
5,nsga-ii,64.4347698027003,12.8544061904308,102.593676133205,0.804289544235925
5,nsga-ii,38.2764656953476,14.9844242096322,244.84936283615,2.94906166219839
5,nsga-ii,242.827304807783,19.7353345659895,583.84369560505,0.536193029490617
5,nsga-ii,150.118027615096,17.3759213105773,1006.1291732375,0.536193029490617
5,nsga-ii,239.653955288828,19.4899462898307,921.096653416615,0.536193029490617
5,nsga-ii,85.9606331092785,19.7693179527756,91.7690854544001,0.268096514745308
5,nsga-ii,50.1760933430077,8.44495642328514,108.095279760121,2.68096514745308
5,nsga-ii,45.2606432409277,9.81799288599992,228.622502522934,2.14477211796247
5,nsga-ii,45.7847865860962,11.7930727248493,142.298777608844,1.60857908847185
5,nsga-iii,43.5864984007728,9.60117282718409,261.531472997723,1.07238605898123
5,nsga-iii,466.501839441453,32.0629124413593,1422.37372356811,0
5,nsga-iii,66.4686326832677,12.9225427731962,206.049408504485,0.536193029490617
5,nsga-iii,579.110931980429,21.1031389802563,5361.39198522719,0
5,nsga-iii,139.556180836312,23.2908175588722,166.907959359548,1.60857908847185
5,nsga-iii,256.562727127755,19.3862543421817,108.964596586082,0.268096514745308
5,nsga-iii,21.2180752612988,12.9008712989383,72.8132295630453,2.68096514745308
5,nsga-iii,294.308250734175,28.3871004942942,1686.76871490305,0
5,nsga-iii,438.101189428316,24.0156086924772,2980.76890120948,0
5,nsga-iii,17.8454883491866,9.06642135556927,40.7886728660933,4.28954423592493
5,nsga-iii,668.28875129863,34.0298643858055,1204.00020862828,0
5,moead,136.291073114985,22.7621172292062,235.940675622072,0.268096514745308
5,moead,136.746318762227,16.1154806071511,327.892433745974,0
5,moead,102.155669492879,10.4882368963854,121.188407620325,1.60857908847185
5,moead,12.3416872650867,11.0226286282342,17.2623133132253,3.48525469168901
5,moead,91.7701075277646,10.5902255565754,176.335676040632,1.60857908847185
5,moead,20.6863181306214,7.75939573878279,106.587515975039,2.41286863270777
5,moead,20.8011299906417,7.63156328511716,96.5389276513207,2.14477211796247
5,moead,102.335939869301,21.7009384811712,874.856110430109,0
5,moead,55.9725903931342,10.6200518803377,462.362990189575,1.07238605898123
5,moead,21.2670164645478,12.5854515903419,47.7412284601395,0.268096514745308
5,moead,13.7533472694126,11.1335341224526,69.7675094245934,0.536193029490617
5,moead,170.860467431781,14.2854025542862,1388.40847923138,0
5,moead,39.3618018056683,9.26368467616633,447.733430220091,1.60857908847185
6,random search,292.177437324047,20.2923968570227,921.982606510949,2.14477211796247
6,random search,853.926297896856,38.9044331435058,2407.48414916729,0.536193029490617
6,random search,890.236061280293,23.50820413362,3109.24956859186,1.07238605898123
6,random search,384.479316932237,18.6832682545468,932.929515116769,2.94906166219839
6,random search,918.031085797736,24.5301081771363,3790.33064542425,0.804289544235925
6,random search,857.17406427328,24.2736794943659,5595.84143508226,1.87667560321716
6,random search,690.828289189755,28.2421385157995,4575.12064691252,0.268096514745308
6,random search,356.600932984954,14.9467922177342,2984.93829027453,6.70241286863271
6,random search,437.966324482337,24.1054298285433,10955.8604369031,1.34048257372654
6,random search,446.657588541991,16.3624163122405,1469.72049272508,5.09383378016086
6,random search,1987.74870853445,31.6473137879054,7200.45616051597,0
6,random search,447.687189124596,17.5250521133722,3565.58757998703,2.94906166219839
6,random search,2018.39122683005,37.1907284468608,6578.95195797394,0
6,random search,458.207635065005,32.9643688957711,3642.98941500269,0.804289544235925
6,sway,327.330186310701,18.4060279754526,2744.06529090728,2.41286863270777
6,sway,1365.69317472289,26.596364191925,13878.5203493967,1.87667560321716
6,sway,2054.96252840857,50.3219684195752,4412.21228973231,0
6,sway,264.252975729571,17.0559914394935,3407.65371307218,3.75335120643432
6,sway,708.258418068163,26.8083350206966,6125.38670872325,1.60857908847185
6,sway,2482.31772152528,39.0933284013233,20878.6466156073,0
6,sway,2016.44780202561,54.2207127133614,8250.00654289815,0.536193029490617
6,sway,1074.91039047067,42.6458108706056,4757.54707369633,1.07238605898123
6,sway,2217.6422075924,39.090659829887,7293.20456773103,0.536193029490617
6,tpe,21.2403809912896,12.6354814590658,13.9060004046536,0.268096514745308
6,tpe,13.7386745238329,8.3975819663332,52.3622798058365,0.804289544235925
6,tpe,31.7790669044659,11.0141314254476,50.1806527813803,0
6,nsga-ii,21.770376977025,9.96126365645915,249.423648077217,1.07238605898123
6,nsga-ii,74.2396561694774,17.8049127770399,135.718508958632,0.268096514745308
6,nsga-ii,164.959173856591,17.5894814399893,678.662251059484,0.536193029490617
6,nsga-ii,81.4757130768656,14.0355859985265,235.368056196739,2.14477211796247
6,nsga-ii,84.5547517959495,10.2564592245906,168.20880862454,3.2171581769437
6,nsga-ii,145.845259677374,11.9039419636596,950.283400469212,0.804289544235925
6,nsga-ii,536.523450393903,24.2091205732672,874.323354961562,0
6,nsga-ii,489.069773279174,20.3994057478967,3860.44483378665,0
6,nsga-ii,37.7146337564341,14.9535977907298,184.285401883569,2.68096514745308
6,nsga-ii,460.030175159964,32.1661949643811,354.642119554649,0
6,nsga-ii,310.965135712655,21.934905236376,984.724406236974,0
6,nsga-ii,475.915660127347,20.376258513626,4123.06834924833,0
6,nsga-ii,483.993999416955,17.206844623033,585.191709184834,0.268096514745308
6,nsga-iii,101.233383353871,20.9821365658262,119.219182053135,0.536193029490617
6,nsga-iii,13.8068070542212,6.75799235180428,138.209529324705,4.02144772117963
6,nsga-iii,67.1445395440772,13.5949574519445,331.799882606795,1.07238605898123
6,nsga-iii,96.1337742682157,14.7292701441029,204.695487413355,1.34048257372654
6,nsga-iii,69.1009247368023,11.146616517491,63.3657167398508,2.14477211796247
6,nsga-iii,62.2687097470676,8.96202481811657,102.908772735138,5.89812332439678
6,nsga-iii,70.1367763963512,11.1964209241823,210.220037291199,1.60857908847185
6,nsga-iii,69.2066964968598,18.4544406422736,143.227709273724,0.536193029490617
6,nsga-iii,38.4506148970538,14.9255598560747,96.969800429245,1.34048257372654
6,nsga-iii,216.95188479019,24.603382452663,234.997928952507,0
6,nsga-iii,258.785925662101,20.472620495847,4776.97095556608,0.268096514745308
6,nsga-iii,327.290863124539,20.5815589326171,1084.28438367839,0
6,nsga-iii,81.7935924966686,10.0503099094618,156.952244008096,1.60857908847185
6,moead,389.07969053615,15.6901718516897,816.803642183692,1.07238605898123
6,moead,511.812950502018,25.3039607371977,812.45017142876,0
6,moead,22.5754290387022,10.0633466856688,156.317110594228,1.60857908847185
6,moead,23.69247859463,6.8510243434474,176.037366734441,7.50670241286863
6,moead,29.2446506506128,10.2853464961696,73.0891125805126,1.07238605898123
6,moead,20.80837393397,12.6344417696277,61.5646596360749,0.804289544235925
6,moead,53.6916350561926,8.55649841483444,198.031762932867,2.41286863270777
6,moead,20.2887338135157,9.65960511228986,397.113827371571,0.536193029490617
6,moead,141.30539688518,22.1313614791462,763.239592741369,0.268096514745308
6,moead,1484.94970564633,22.956866345525,3094.30354480451,0
6,moead,120.80542699106,16.7016846289991,100.69743406845,0
6,moead,4.76399931650725,4.84168715126123,23.6905496196051,3.2171581769437
7,random search,112.350903404828,11.1586678788707,1406.70128084251,5.89812332439678
7,random search,754.453113576518,38.7017336073975,3303.98788967585,0
7,random search,27.5103534274732,10.2015763092977,108.772311572207,1.60857908847185
7,random search,526.88562196251,24.1868298349429,3396.13741108178,1.07238605898123
7,random search,98.4219510610213,15.4526439001913,513.238395121754,0.536193029490617
7,sway,838.244279078993,30.3758702598613,11465.1981996118,1.60857908847185
7,sway,1531.14625723272,24.3003485540201,26284.6076295734,4.28954423592493
7,sway,1758.42882166043,23.5886323514751,10195.7174389885,3.48525469168901
7,sway,1644.86042648979,34.5012013027878,2799.49155058023,0
7,sway,1610.33488767618,24.978569157112,9754.58103360658,4.82573726541555
7,sway,515.325906340477,34.6108344271231,1552.13540220705,0.268096514745308
7,sway,498.116067029517,20.2237696427444,2765.13490323039,5.89812332439678
7,tpe,213.085620309357,27.2749267312827,1067.46107675535,0
7,tpe,361.675094173132,22.9520506339868,2630.12584790391,0
7,tpe,90.7950087585762,19.447106066413,288.393325612155,1.34048257372654
7,tpe,56.1515389915727,16.7738332639966,374.71646419871,0.804289544235925
7,tpe,62.6244031187493,18.4963198625109,360.183901136231,1.60857908847185
7,tpe,53.9277980629033,16.6672304345259,65.3846347635109,2.41286863270777
