MO,Iteration,PT,Duration,effort,months,defects,risks,cost,score,idle_rate
flight,1,tpe,0.052000999450683594,38.17977848734665,11.611971664082537,310.1898627215583,0.8042895442359249,,,
flight,1,tpe,0.050000667572021484,44.91467513074319,9.822245443491646,176.20703117723713,1.6085790884718498,,,
flight,1,tpe,0.04442739486694336,174.38073461267953,18.27508130178851,1146.1691457893276,0.0,,,
flight,1,tpe,0.056221961975097656,70.63513746521738,18.27823503133512,352.8537542791224,0.0,,,
flight,1,nsga-ii,0.05638909339904785,79.10160826535082,11.335286392973797,582.5391153806873,1.876675603217158,,,
flight,1,nsga-ii,0.05603194236755371,19.045793158778114,6.522239328832573,54.17977269808489,2.4128686327077746,,,
flight,1,nsga-ii,0.05303215980529785,22.7591802865018,12.885237827381857,88.0122534399112,2.1447721179624666,,,
flight,1,nsga-ii,0.04579591751098633,18.634543363970458,7.552387580593318,29.54437204169235,0.0,,,
flight,1,nsga-iii,0.04402971267700195,1310.7179262862498,44.64403375049468,3170.4662152728465,0.0,,,
flight,1,nsga-iii,0.042996883392333984,18.16139989280342,8.900792878404198,219.5475619616874,3.485254691689008,,,
flight,1,nsga-iii,0.04237842559814453,54.84757873026536,8.974384219330133,166.80574416015034,3.485254691689008,,,
flight,1,nsga-iii,0.05299663543701172,39.97467469095397,9.473082006289971,47.18572802110417,4.021447721179625,,,
flight,1,nsga-iii,0.0499265193939209,67.65916831164499,18.599472529023465,140.08077594065568,1.0723860589812333,,,
flight,1,nsga-iii,0.04902791976928711,43.472532468440086,11.5645100377979,180.02118137592913,0.0,,,
flight,1,nsga-iii,0.047210693359375,41.71905809810212,9.331267277089786,64.14430477670143,1.876675603217158,,,
flight,1,moead,0.045438289642333984,17.92633632233979,7.4957975096778275,113.15746472016983,2.1447721179624666,,,
flight,1,moead,0.05686497688293457,400.20062452982904,23.12778201569855,1268.5387727499199,0.0,,,
flight,1,moead,0.05455207824707031,43.01118741841533,11.680032623915453,115.04928684230728,1.3404825737265416,,,
flight,1,moead,0.05399918556213379,229.28502851564522,19.380755324163705,495.4848461149103,0.0,,,
flight,1,moead,0.055757761001586914,20.380369114683784,12.115210271905456,66.75245848307084,0.0,,,
flight,1,moead,0.05077695846557617,33.91002018695163,10.721274619573647,137.61371969747609,1.3404825737265416,,,
flight,1,moead,0.04461526870727539,40.96846616743477,11.825500735100912,130.9638676907513,1.6085790884718498,,,
flight,1,moead,0.04900074005126953,17.023044528013497,12.023438720744187,100.40849800475749,2.4128686327077746,,,
flight,1,moead,0.053999900817871094,22.430644638692883,6.4785829005160265,55.18948218164636,2.680965147453083,,,
flight,1,moead,0.050015926361083984,13.147815225415274,6.735119426352973,62.64773074450873,2.680965147453083,,,
flight,1,moead,0.04694390296936035,23.70357972982023,9.716404750299521,254.20730349292023,0.2680965147453083,,,
flight,2,random search,0.053011178970336914,296.27725837762546,20.788308534480162,602.4422757199026,0.2680965147453083,,,
flight,2,random search,0.053011178970336914,39.999939728257424,9.3625019496454,163.0087896591957,0.0,,,
flight,2,sway,0.042999982833862305,930.993771212985,23.270358074530066,2215.5356429871736,1.0723860589812333,,,
flight,2,sway,0.042999982833862305,319.3690717249026,21.956052528969995,5600.442229613687,2.1447721179624666,,,
flight,2,sway,0.0520017147064209,76.64415795295145,18.591309075294312,139.68015712477057,2.4128686327077746,,,
flight,2,sway,0.045000314712524414,1457.8221317300058,32.612555716343195,4628.546275059285,0.5361930294906166,,,
flight,2,sway,0.04799985885620117,1009.593414686296,41.352906260403316,12351.816382653968,0.8042895442359249,,,
flight,2,sway,0.04499983787536621,825.2323134556357,28.420148508158896,10022.805262894082,1.876675603217158,,,
flight,2,sway,0.04799938201904297,362.1100927090339,15.274934141638111,994.595468267212,4.289544235924933,,,
flight,2,tpe,0.05375838279724121,104.91429516815022,15.50986713898884,259.7483298326391,1.876675603217158,,,
flight,2,tpe,0.04399895668029785,45.804435628814964,8.414184007457509,110.17434548061111,4.825737265415549,,,
flight,2,tpe,0.057187557220458984,23.862190229863003,9.888933929017746,35.2933556275097,0.0,,,
flight,2,tpe,0.043999433517456055,19.685035856760035,9.16895696236053,61.48150865783039,0.0,,,
flight,2,tpe,0.05455803871154785,30.008052372410223,7.528709491311821,284.9192794658936,6.970509383378016,,,
flight,2,nsga-ii,0.044209957122802734,18.470561647692044,9.136067701427608,138.64353693643372,1.0723860589812333,,,
flight,2,nsga-ii,0.05796217918395996,51.60762855978824,12.62066263318878,221.2947408256087,0.8042895442359249,,,
flight,2,nsga-ii,0.044063568115234375,2291.912985771536,37.123366553550284,2476.4004718540755,0.0,,,
flight,2,nsga-ii,0.05616188049316406,35.32897980862161,14.421384335571705,96.58969952721672,0.0,,,
flight,2,nsga-ii,0.05604267120361328,20.46861261373195,13.18907925805917,38.129676453892,0.8042895442359249,,,
flight,2,nsga-ii,0.04773378372192383,16.63417119290007,7.304681908706019,82.70435176570768,1.0723860589812333,,,
flight,2,nsga-iii,0.04223036766052246,2206.3071709868736,51.67365656352026,3884.212851421712,0.2680965147453083,,,
flight,2,nsga-iii,0.04140639305114746,33.6108792697734,11.325560762961052,242.93692091846214,0.0,,,
flight,2,nsga-iii,0.042026519775390625,26.947564132314525,8.375294916579872,76.65903413873995,0.5361930294906166,,,
flight,2,nsga-iii,0.0550694465637207,129.7359840804946,16.030870423041634,45.13402336838932,1.0723860589812333,,,
flight,2,nsga-iii,0.05205583572387695,34.984559998762066,11.032494241538618,224.76838172956394,0.0,,,
flight,2,nsga-iii,0.05031991004943848,72.28640755646434,18.296023886969675,56.679796157016156,1.0723860589812333,,,
flight,2,nsga-iii,0.04994463920593262,33.05928163869614,7.531502661734304,20.161013503310574,2.1447721179624666,,,
flight,2,moead,0.04456734657287598,1640.319681001954,35.78609616085636,3269.75845239178,0.0,,,
flight,2,moead,0.04115104675292969,2287.588859437625,34.93678599459247,1487.2871252017617,0.0,,,
flight,2,moead,0.05200028419494629,8.528365303537408,7.122748287104334,28.542887792721196,0.0,,,
flight,3,random search,0.05399823188781738,758.0041436797568,38.54382934440266,1627.1042709120643,0.8042895442359249,,,
flight,3,random search,0.04665637016296387,45.725014747206274,12.107455518174751,179.65567147279083,1.876675603217158,,,
flight,3,random search,0.04731154441833496,75.29404832328031,9.82424903813146,791.9294634017101,1.0723860589812333,,,
flight,3,random search,0.04731154441833496,1285.2570592029326,33.52362081441858,13468.533706870041,0.5361930294906166,,,
flight,3,random search,0.04731154441833496,1724.5856284593567,47.744397976912666,8411.22151454661,0.2680965147453083,,,
flight,3,random search,0.04731154441833496,148.48100746214556,22.765346031412886,527.7078608817587,0.8042895442359249,,,
flight,3,sway,0.047998905181884766,927.6851377534764,30.54791640978281,13759.944251555069,2.1447721179624666,,,
flight,3,sway,0.04800081253051758,362.027507792585,15.973951371520887,1908.4457290983178,3.753351206434316,,,
flight,3,sway,0.056997060775756836,1412.3133321689838,24.07386902410019,1482.014902922223,2.4128686327077746,,,
flight,3,sway,0.05099630355834961,4168.217819280975,38.310261425596465,4137.072457168196,1.0723860589812333,,,
flight,3,sway,0.04799628257751465,1167.3555563250095,32.40606920149899,10943.7665322205,0.5361930294906166,,,
flight,3,sway,0.04399991035461426,3400.8257052146355,45.383580763614646,6443.946131771839,0.5361930294906166,,,
flight,3,sway,0.049997568130493164,1257.2130176172695,26.73803007082401,5043.369641749046,1.3404825737265416,,,
flight,3,tpe,0.057001590728759766,247.34975390964894,16.095039460881424,2263.758848112142,2.1447721179624666,,,
flight,3,tpe,0.05631089210510254,235.73333215978943,16.189507071645842,2187.553210209536,1.3404825737265416,,,
flight,3,tpe,0.05099892616271973,292.4808428306143,20.385646243427853,1790.3271514042322,0.0,,,
flight,3,tpe,0.042000532150268555,34.49857387117697,8.928704866013105,201.1581704460869,3.2171581769436997,,,
flight,3,tpe,0.04599881172180176,176.75848636849543,26.09664982751581,2307.513861193067,0.0,,,
flight,3,tpe,0.04200005531311035,30.282453781794075,10.75381357444744,62.806784543059784,0.5361930294906166,,,
flight,3,tpe,0.04303789138793945,41.369044465873166,7.973069243729748,272.92773074696805,3.753351206434316,,,
flight,3,tpe,0.042998552322387695,263.1906763021768,17.09579038632988,1917.1894898386308,0.2680965147453083,,,
flight,3,tpe,0.04406332969665527,117.28533512112978,21.24970481546059,274.30440876038773,0.0,,,
flight,3,nsga-ii,0.04372692108154297,57.26676492346304,16.88152025981092,163.3222690164369,1.0723860589812333,,,
flight,3,nsga-ii,0.04499959945678711,167.53290494480925,18.131741231093816,81.92263359088622,1.0723860589812333,,,
flight,3,nsga-ii,0.045174360275268555,87.29698175567442,20.156404087742516,820.0236991758579,0.8042895442359249,,,
flight,3,nsga-ii,0.04344582557678223,60.70243810150532,13.13716448900775,414.2494803348603,1.876675603217158,,,
flight,3,nsga-ii,0.04508018493652344,109.0358317984822,12.57827402285385,192.16951741980816,1.6085790884718498,,,
flight,3,nsga-ii,0.04215431213378906,42.3880519159019,8.120137130383771,100.47834263262071,2.680965147453083,,,
flight,3,nsga-ii,0.042999267578125,29.759152056189436,7.463697138108543,251.70742683166048,9.651474530831099,,,
flight,3,nsga-ii,0.05626821517944336,701.8874001423846,22.04799144859778,2378.953393135028,0.5361930294906166,,,
flight,3,nsga-ii,0.05545616149902344,163.55536676216113,24.09402581575687,1782.1570398136778,0.5361930294906166,,,
flight,3,nsga-ii,0.0533146858215332,399.0132934172352,29.610729050613454,1551.849197892982,0.2680965147453083,,,
flight,3,nsga-ii,0.052811622619628906,128.2207577195917,16.484425461408726,513.0001490925247,0.0,,,
flight,3,nsga-ii,0.04872560501098633,85.09525899128764,20.41017511733207,597.8248612103733,0.8042895442359249,,,
flight,3,nsga-ii,0.04625296592712402,375.1032657349909,29.87174022974303,270.93890300425795,0.0,,,
flight,3,nsga-iii,0.043759822845458984,33.67979965313483,7.489672375584419,320.25275828074336,1.6085790884718498,,,
flight,3,nsga-iii,0.04323601722717285,21.978441323346967,6.782777951550077,108.40669413226064,9.383378016085791,,,
flight,3,nsga-iii,0.05327200889587402,88.46383512566194,9.89849681874053,86.17812221314944,6.166219839142091,,,
flight,3,nsga-iii,0.04848647117614746,11.550520869306153,10.294018891856457,46.077579098811675,0.2680965147453083,,,
flight,3,nsga-iii,0.04530954360961914,39.26821779771217,11.080904060178176,47.97799256777779,0.0,,,
flight,3,moead,0.04503440856933594,11.767572487561221,7.927027941276486,37.5665156200974,0.8042895442359249,,,
flight,3,moead,0.05025625228881836,93.04430617507433,19.29507946854926,167.72927891933662,0.0,,,
flight,3,moead,0.057280778884887695,84.15174571307581,18.745620600588165,103.96680146669941,0.2680965147453083,,,
flight,3,moead,0.05222964286804199,25.791258422218508,10.060196600783433,168.10158527759523,0.0,,,
flight,4,random search,0.04745149612426758,348.2500518411387,17.634284807371873,3127.561461314056,2.4128686327077746,,,
flight,4,random search,0.055998802185058594,1933.6585166282223,39.10761344137709,10505.723954364468,0.0,,,
flight,4,random search,0.04399752616882324,174.8227156516989,14.790052600207801,4576.130354890813,1.876675603217158,,,
flight,4,random search,0.04600214958190918,120.91126067631316,21.323301127873727,2167.1426554755353,0.5361930294906166,,,
flight,4,random search,0.045427799224853516,1238.3044085583806,44.68173187338019,4277.759085042434,0.0,,,
flight,4,random search,0.045427799224853516,229.0665589157828,15.352740184256618,691.5901052828991,0.8042895442359249,,,
flight,4,random search,0.045876502990722656,150.0858520910957,17.50613641594668,1001.6184876904146,0.0,,,
flight,4,sway,0.05199861526489258,30.95414898987322,8.669662399121584,77.29567439549581,2.9490616621983916,,,
flight,4,sway,0.05402112007141113,3611.0795262728307,61.90085444593196,2509.108705438271,0.0,,,
flight,4,sway,0.04699897766113281,3589.4347135194207,41.93283078664291,16234.02982189647,0.0,,,
flight,4,sway,0.04999876022338867,268.1529301940116,27.623279461083065,1208.3777866633684,0.5361930294906166,,,
flight,4,tpe,0.05100369453430176,34.13535922971605,8.760170583884607,56.95611006611072,4.021447721179625,,,
flight,4,tpe,0.05500006675720215,18.662123074226237,6.479633033344071,324.0209025244566,3.753351206434316,,,
flight,4,tpe,0.054012298583984375,52.03687664993327,16.64096872297446,99.04783601787186,1.876675603217158,,,
flight,4,tpe,0.05399918556213379,144.11096719098188,16.530557995187213,805.0160308858409,0.8042895442359249,,,
flight,4,tpe,0.05399751663208008,94.72404646905053,12.66639717523704,204.96976637281304,2.4128686327077746,,,
flight,4,tpe,0.04500007629394531,46.782332056851146,16.579665881143367,189.09382461336514,0.2680965147453083,,,
flight,4,tpe,0.0429997444152832,55.59908824394583,12.513059720773569,461.80930204953046,1.876675603217158,,,
flight,4,tpe,0.051999807357788086,80.31749642989165,19.098758863795748,191.50996579969416,0.0,,,
flight,4,tpe,0.04799962043762207,195.46365987579554,18.232305259832206,705.3722625898686,0.0,,,
flight,4,nsga-ii,0.04263496398925781,46.218917311740014,8.518937379577132,345.7901103918757,7.238605898123325,,,
flight,4,nsga-ii,0.0440058708190918,51.26823010934366,9.87301332778677,135.43249174622278,0.5361930294906166,,,
flight,4,nsga-ii,0.057001590728759766,34.204389124369094,8.932811013751733,121.49121444620073,3.753351206434316,,,
flight,4,nsga-ii,0.0559992790222168,48.84662599072862,10.045814407211454,55.39045191518518,3.485254691689008,,,
flight,4,nsga-ii,0.05499744415283203,43.21275421156729,15.112929712481412,297.38230595746234,0.0,,,
flight,4,nsga-ii,0.054186105728149414,48.34591854890396,12.596573476369194,405.221066966149,2.4128686327077746,,,
flight,4,nsga-ii,0.04356026649475098,260.615710695165,15.552602196196572,291.52831096279164,0.0,,,
flight,4,nsga-iii,0.0437474250793457,32.478652041957034,14.948045092157331,64.4091180124638,0.2680965147453083,,,
flight,4,nsga-iii,0.056513309478759766,265.56194215395095,27.02933379313529,901.6791777084932,0.0,,,
flight,4,nsga-iii,0.05255436897277832,35.79632430276044,11.143072557865482,64.46046265163167,0.0,,,
flight,4,nsga-iii,0.049999237060546875,24.89248969995384,8.176204990474089,317.7704288048166,1.876675603217158,,,
flight,4,nsga-iii,0.04645061492919922,8.43618724674003,5.870226917609965,50.844407811917826,2.1447721179624666,,,
flight,4,moead,0.04467940330505371,37.40550841276146,11.00240215939201,306.2601725954147,0.8042895442359249,,,
flight,4,moead,0.041756629943847656,62.65006898136363,12.557000717290519,77.39988052857152,1.6085790884718498,,,
flight,4,moead,0.05399918556213379,33.23735373308053,8.55911009875989,32.20588599487991,2.9490616621983916,,,
flight,4,moead,0.05304384231567383,76.12209542554484,10.896504740172379,168.30433092637878,0.5361930294906166,,,
flight,4,moead,0.05271005630493164,10.694158286963498,6.437738060646265,207.84846808456297,3.2171581769436997,,,
flight,4,moead,0.051869869232177734,22.333067382879282,7.801969884599418,51.82000204367051,3.2171581769436997,,,
flight,4,moead,0.04599785804748535,131.5972708443141,22.00830028545769,98.2007360819029,0.0,,,
flight,4,moead,0.045598506927490234,14.33039176716457,6.817096478630729,53.88859099874256,1.0723860589812333,,,
flight,4,moead,0.04295969009399414,48.062868677473055,17.35303347032498,139.74615283563088,0.0,,,
flight,4,moead,0.0462191104888916,68.3392812882219,13.235927656449844,159.3582695223413,0.0,,,
flight,4,moead,0.04400062561035156,27.9038443476348,13.826413155679152,35.86526325310895,0.8042895442359249,,,
flight,5,random search,0.06300044059753418,447.15635503920475,16.21633890181344,982.1332618836578,4.825737265415549,,,
flight,5,random search,0.05499768257141113,350.541220316739,28.68853926928894,1044.5931242961296,0.0,,,
flight,5,random search,0.05599856376647949,1057.9883302737157,23.38446728624971,2191.231005950326,2.9490616621983916,,,
flight,5,random search,0.04799914360046387,121.52059405164366,21.664333164845477,485.99418895305354,1.6085790884718498,,,
flight,5,random search,0.04699850082397461,499.0848435752675,16.854226633270155,5297.982085878324,4.021447721179625,,,
flight,5,random search,0.04700040817260742,690.8084615160685,26.015868286325947,1771.4353223825508,0.0,,,
flight,5,sway,0.04600167274475098,1734.4754380198551,27.997869065250754,3967.2181224685282,1.6085790884718498,,,
flight,5,sway,0.04599952697753906,87.53433030976682,11.498599030507231,367.95650498818827,2.9490616621983916,,,
flight,5,sway,0.05399942398071289,874.3692504513957,24.622412794373552,2755.155839216985,0.8042895442359249,,,
flight,5,sway,0.055017709732055664,427.95078051531794,32.753020072285594,1983.2416605103574,0.2680965147453083,,,
flight,5,tpe,0.05567145347595215,251.44152373754156,27.816672523661133,420.42620087945846,0.0,,,
flight,5,tpe,0.04200148582458496,288.7816873146739,21.355038223195816,2073.7376520164767,0.0,,,
flight,5,tpe,0.05301189422607422,45.02061185184375,11.561501107445782,173.36706400243264,2.1447721179624666,,,
flight,5,tpe,0.045304298400878906,294.8889459942309,20.97330641876642,1661.864715563061,0.5361930294906166,,,
flight,5,tpe,0.04616045951843262,22.427100879197333,7.860705073429179,77.62598954878385,0.5361930294906166,,,
flight,5,tpe,0.054622650146484375,390.4225705783847,23.964499056788384,665.2756828329151,0.0,,,
flight,5,tpe,0.04684257507324219,61.12211322662876,13.080780295088394,77.29502848679314,0.8042895442359249,,,
flight,5,nsga-ii,0.044168710708618164,86.17222688630284,19.752245289221193,2372.9616040688397,1.6085790884718498,,,
flight,5,nsga-ii,0.043027639389038086,341.55955256513374,17.108083639169177,882.7499231251987,0.0,,,
flight,5,nsga-ii,0.0431818962097168,152.53967998642142,22.056119630229517,84.95706833223602,0.2680965147453083,,,
flight,5,nsga-ii,0.056166887283325195,149.3665342611912,14.565556932567784,541.1547558247408,2.680965147453083,,,
flight,5,nsga-ii,0.0542292594909668,214.82225962317185,16.231091404467357,1036.4655005672796,0.5361930294906166,,,
flight,5,nsga-ii,0.0547640323638916,86.21480430438022,14.55781889911803,858.9938653650488,0.8042895442359249,,,
flight,5,nsga-ii,0.05200314521789551,284.19652143237215,28.382148125773014,505.45364364827117,0.0,,,
flight,5,nsga-ii,0.05256056785583496,182.08144985144196,18.863403414291632,659.6496928947013,0.2680965147453083,,,
flight,5,nsga-ii,0.051625967025756836,46.67073807188297,10.073968553068712,533.6076038210397,2.9490616621983916,,,
flight,5,nsga-ii,0.048998117446899414,116.62992190821343,15.78190094941115,247.20066521587694,0.8042895442359249,,,
flight,5,nsga-ii,0.05034065246582031,150.23287609978655,16.437474206164335,864.0106653928977,0.5361930294906166,,,
flight,5,nsga-ii,0.047019243240356445,31.846877714092777,7.465090584239263,257.68653360828887,5.361930294906166,,,
flight,5,nsga-ii,0.04772305488586426,6.872213917661906,8.92619314681274,33.18754285080691,3.2171581769436997,,,
flight,5,nsga-ii,0.0462956428527832,153.64972526919544,13.761451517605364,321.9747537322788,1.6085790884718498,,,
flight,5,nsga-iii,0.04264473915100098,14.518428814738959,6.021450304152413,27.33363481518492,3.753351206434316,,,
flight,5,nsga-iii,0.052954673767089844,74.15974391285255,13.320218462849333,153.39890216261585,0.0,,,
flight,5,nsga-iii,0.05402421951293945,59.44841197503414,13.279663756248542,64.0604954993813,0.0,,,
flight,5,nsga-iii,0.05200815200805664,22.04197454323747,7.7451309486275575,94.53678840397444,0.5361930294906166,,,
flight,5,moead,0.04352903366088867,129.3009802827316,13.436890727247015,133.48190290022427,1.0723860589812333,,,
flight,5,moead,0.05386805534362793,105.46886009790163,12.71986931127814,440.7018624429572,0.0,,,
flight,5,moead,0.05381155014038086,45.5766596231047,11.779668215015763,194.69904690135868,0.2680965147453083,,,
flight,5,moead,0.04644465446472168,60.76580421415111,10.918029682951067,348.4385760464786,0.2680965147453083,,,
flight,5,moead,0.04951667785644531,15.939074205430705,12.098944816754829,36.19510074348134,0.0,,,
flight,5,moead,0.04464292526245117,58.565172106895744,9.388028414819257,384.46593122869047,1.876675603217158,,,
flight,5,moead,0.05593061447143555,52.18948269040166,10.371693791286155,348.8576568220461,2.680965147453083,,,
flight,5,moead,0.05100107192993164,73.50405053742791,11.23105930539531,36.37200608888075,2.680965147453083,,,
flight,5,moead,0.04748821258544922,11.530398600541778,5.5317641080497175,37.832187827651744,2.680965147453083,,,
flight,6,random search,0.049997806549072266,83.18338828487492,19.10208769674826,1569.3615264933724,3.753351206434316,,,
flight,6,random search,0.04599785804748535,173.14017621496654,13.004453229530881,1331.5448938219367,4.021447721179625,,,
flight,6,random search,0.04399895668029785,179.09449838273196,12.346259840910529,346.6832631936992,4.289544235924933,,,
flight,6,random search,0.04803657531738281,78.47511558683192,9.859054266131078,739.0667439381135,5.630026809651475,,,
flight,6,random search,0.04710888862609863,918.8088527631917,29.08398508042181,3472.248072297927,0.2680965147453083,,,
flight,6,random search,0.04710888862609863,909.9158270385745,28.345503199605233,2405.927821219787,0.2680965147453083,,,
flight,6,random search,0.04403400421142578,924.8549256638069,21.94268550373744,5535.762288239847,2.1447721179624666,,,
flight,6,random search,0.04403400421142578,240.25692013834262,27.301675956081066,692.0162348186585,1.0723860589812333,,,
flight,6,random search,0.046892642974853516,38.05930075427044,8.021443376574634,233.7053165906566,6.434316353887399,,,
flight,6,random search,0.04703354835510254,912.2506121270699,23.265138204739394,871.3025470021707,0.5361930294906166,,,
flight,6,random search,0.04603266716003418,1862.7945531714083,47.48965967795675,2355.9439811869165,0.2680965147453083,,,
flight,6,random search,0.047275543212890625,280.50910335113025,17.72418069393474,3139.534727411794,0.8042895442359249,,,
flight,6,sway,0.04799938201904297,1842.9201420284007,33.30329169666468,3470.333887784324,2.4128686327077746,,,
