DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,mar,sa,sdar,sd,effect size,mmre,pred25,Models built,Best params
effort/china.csv,0,none,minmax,none,svr,default,None,0.2779989242553711,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.0, 'la__gamma': 'scale', 'la__C': 1.0, 'la__epsilon': 0.1}",2504.8206742249495,0.35686293418499193,4207.608218863045,0.2074563538945845,0.2607307300492717,1.834458717176419,0.18072289156626506,,
effort/china.csv,0,none,minmax,none,svr,random search,"['sa', 'sd', 'pred25']",57.38015055656433,,2042.14012628817,0.47566066412700253,3083.4318533027604,0.42175979126258323,0.3475988043140898,1.2313696657821462,0.2036144578313253,320.0,pareto front
effort/china.csv,0,none,minmax,none,svr,sway,"['sa', 'sd', 'pred25']",1140.1633450984955,,1992.7119517234162,0.4883518286024811,2979.747191476971,0.4401403494278879,0.3579071689730109,1.1734267133301417,0.1992971887550201,795.0,pareto front
effort/china.csv,0,none,minmax,none,svr,tpe,"['sa', 'sd', 'pred25']",534.5035109519958,,2646.913568178068,0.3203792019040578,3380.4866516276647,0.3632981266423573,0.23480687651472015,1.8793191328652323,0.17771084337349397,2560.0,pareto front
effort/china.csv,0,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'pred25']",6053.9866762161255,,2017.3152963172604,0.48203468062692134,2981.2221213116563,0.43939721347878063,0.35303817935078063,1.2129336828992667,0.19736842105263153,3000.0,pareto front
effort/china.csv,0,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'pred25']",2747.4112815856934,,2045.8877375349687,0.4746984284963712,3027.131334052152,0.4309673611572002,0.34734961295766587,1.236502338869387,0.19909638554216866,3000.0,pareto front
effort/china.csv,0,none,minmax,none,svr,moead,"['sa', 'sd', 'pred25']",1008.73663854599,,2036.4652832563534,0.47711773525947904,3064.827648106366,0.4228754027149799,0.34856305511771213,1.2133575829474916,0.19477911646586346,6750.0,pareto front
effort/china.csv,1,none,minmax,none,svr,default,None,0.2603023052215576,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.0, 'la__gamma': 'scale', 'la__C': 1.0, 'la__epsilon': 0.1}",3166.436398122883,0.3563121866673754,5626.417871768458,0.22484981424365602,0.24065266180612166,1.9290016575135047,0.12650602409638553,,
effort/china.csv,1,none,minmax,none,svr,random search,"['sa', 'sd', 'pred25']",20.7563054561615,,2668.0936130252003,0.4576176093247764,4069.457281184977,0.44037302417029583,0.30945045084815276,1.4247910311030663,0.17771084337349397,320.0,pareto front
effort/china.csv,1,none,minmax,none,svr,sway,"['sa', 'sd', 'pred25']",279.5796926021576,,2681.7192453504927,0.45484772786373046,4125.701757084634,0.4324043737285245,0.3074566303739032,1.4830611761599908,0.18072289156626506,485.0,pareto front
