DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,sa,sd,effect size,pred25
effort/isbsg10.csv,10,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.02500295639038086,"{'la__C': 1.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'poly'}",0.24700722228678826,0.22627624740331095,0.28752866186098197,0.19907407407407407
effort/isbsg10.csv,10,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.024010419845581055,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.03222599979734911, 'la__gamma': 0.4024963150276595, 'la__C': 3241.089628522936, 'la__epsilon': 0.7210125125164429}",0.31727918100543634,0.20010165914979827,0.36143199271450027,0.4490740740740741
effort/isbsg10.csv,10,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.021001577377319336,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.5388856427422928, 'la__gamma': 0.17925768794495084, 'la__C': 710.904558648963, 'la__epsilon': 0.24166576995172018}",0.3210306061991783,0.1674730485771647,0.3677298461548592,0.4490740740740741
effort/isbsg10.csv,10,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.018999338150024414,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.03390528176691981, 'la__gamma': 0.17446595540329068, 'la__C': 725.0854701735316, 'la__epsilon': 0.8224789804925944}",0.33411156348097865,0.22390902121428122,0.3901333285045185,0.20370370370370372
effort/isbsg10.csv,11,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03300046920776367,"{'la__degree': 4, 'la__coef0': 0.08799059166551419, 'la__gamma': 0.5238812698540263, 'la__C': 2249.374255203662, 'la__epsilon': 0.12594153323661367, 'la__kernel': 'rbf'}",0.15710566557657454,0.12627711601801547,0.4741501968676534,0.11574074074074074
effort/isbsg10.csv,11,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.025999069213867188,"{'la__degree': 3, 'la__coef0': 0.979536515586562, 'la__gamma': 0.1278836910496454, 'la__C': 1595.2291573386206, 'la__epsilon': 0.9775014836283424, 'la__kernel': 'rbf'}",-0.022710030984316305,-0.2886230550064696,0.7945030385978628,0.23611111111111108
effort/isbsg10.csv,11,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.022000551223754883,"{'la__C': 1.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'poly'}",-0.27407359639004814,0.1193692647315621,0.8743286619521514,0.0787037037037037
effort/isbsg10.csv,11,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.02000260353088379,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.08932926667031092, 'la__gamma': 0.31504086767977485, 'la__C': 1597.0043317844481, 'la__epsilon': 0.0008953517648747841}",0.19190118630935912,0.16788890911860685,0.49011085761494205,0.16203703703703703
effort/isbsg10.csv,11,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.021999120712280273,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.39437048349859316, 'la__gamma': 0.4270240682763326, 'la__C': 5696.271675174294, 'la__epsilon': 0.01192486282523525}",0.16399048293158894,0.2902122045984168,0.49705912882959363,0.08333333333333333
effort/isbsg10.csv,11,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.02100086212158203,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.8678938700124851, 'la__gamma': 0.173429865620431, 'la__C': 12350.652288044526, 'la__epsilon': 0.5929905990802002}",0.02045312259615928,0.22783361323675078,0.5701211023731027,0.0787037037037037
effort/isbsg10.csv,12,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03060746192932129,"{'la__degree': 3, 'la__coef0': 0.28506716170661667, 'la__gamma': 0.7708354960482322, 'la__C': 8597.36860737183, 'la__epsilon': 0.5281959017430758, 'la__kernel': 'sigmoid'}",0.4624002711486422,0.5936883049671594,0.49098017622513673,0.20833333333333334
effort/isbsg10.csv,12,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.20200085639953613,"{'la__degree': 4, 'la__coef0': 0.22814389850197617, 'la__gamma': 0.15808140804471815, 'la__C': 14331.848950270432, 'la__epsilon': 0.9989956703580843, 'la__kernel': 'rbf'}",0.3530425341685423,0.4017845514839338,0.37431161452255024,0.20833333333333334
effort/isbsg10.csv,12,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.02000284194946289,"{'la__C': 1.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'poly'}",0.3157768991580387,0.42577203470968117,0.3340933495974985,0.125
effort/isbsg10.csv,12,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.024998188018798828,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.36651777256308865, 'la__gamma': 0.2694878781725238, 'la__C': 5130.91098411009, 'la__epsilon': 0.13630853714702862}",0.45934160930174484,0.5073307598885576,0.48654201117831014,0.3333333333333333
effort/isbsg10.csv,12,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.020005464553833008,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.30783896128938026, 'la__gamma': 0.6687520595529876, 'la__C': 7640.018632274707, 'la__epsilon': 0.25543563059922564}",0.49426304884683253,0.4937287904215853,0.5248012577705339,0.3333333333333333
effort/isbsg10.csv,12,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.019987106323242188,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.5989327635301752, 'la__gamma': 0.6378524634468412, 'la__C': 12269.12604500921, 'la__epsilon': 0.032821596085852965}",0.4962877707393729,0.4989851934891035,0.5283211282267003,0.3333333333333333
effort/isbsg10.csv,13,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.02899932861328125,"{'la__degree': 3, 'la__coef0': 0.6133096561238733, 'la__gamma': 0.0063616956075953, 'la__C': 4633.669499308561, 'la__epsilon': 0.80006496708168, 'la__kernel': 'sigmoid'}",0.23319680461211376,0.14856346465739553,0.25517807215623084,0.23611111111111108
effort/isbsg10.csv,13,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.028002262115478516,"{'la__degree': 3, 'la__coef0': 0.8150832168769023, 'la__gamma': 0.03904210792417801, 'la__C': 1178.7849334110858, 'la__epsilon': 0.41895360080576755, 'la__kernel': 'sigmoid'}",0.23089842493139434,0.17030933488799452,0.2517078250092419,0.19907407407407407
effort/isbsg10.csv,13,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.023999691009521484,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 1e-05, 'la__gamma': 1e-05, 'la__kernel': 'poly'}",0.22587768858475074,0.15249692765384895,0.2481959640996384,0.19907407407407407
effort/isbsg10.csv,13,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.021991252899169922,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.44004843183767034, 'la__gamma': 0.1610144126733285, 'la__C': 371.23396944129274, 'la__epsilon': 0.37675265008217995}",0.23525643735925694,0.1508825593092562,0.25915102385444855,0.23611111111111108
effort/isbsg10.csv,13,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.01999807357788086,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.7551355257344881, 'la__gamma': 0.20294600844555702, 'la__C': 575.3083628766936, 'la__epsilon': 0.9819574928982124}",0.23358163283063374,0.1508658699089396,0.25693034563218564,0.23611111111111108
effort/isbsg10.csv,13,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.025999784469604492,"{'la__kernel': 'poly', 'la__degree': 3, 'la__coef0': 0.47773455408948895, 'la__gamma': 0.03260457746331923, 'la__C': 84.50044607660713, 'la__epsilon': 0.9911184136963391}",0.22834682930420688,0.1508179914118082,0.24920598395117813,0.19907407407407407
effort/isbsg10.csv,14,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.034000396728515625,"{'la__degree': 4, 'la__coef0': 0.4576473325376214, 'la__gamma': 0.5832928669134267, 'la__C': 824.822788261408, 'la__epsilon': 0.6750385058274271, 'la__kernel': 'rbf'}",-1.2267388698647141,-0.011797077173560674,2.153862679528252,0.041666666666666664
effort/isbsg10.csv,14,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.2229928970336914,"{'la__degree': 3, 'la__coef0': 0.900737149168923, 'la__gamma': 0.07242163505552632, 'la__C': 33.99736775951396, 'la__epsilon': 0.022476328357999984, 'la__kernel': 'rbf'}",-1.2422857418346125,0.05180465995317063,2.1608548296600754,0.041666666666666664
effort/isbsg10.csv,14,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.02300095558166504,"{'la__C': 1.0, 'la__coef0': 0.0, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 0.999999, 'la__kernel': 'sigmoid'}",-1.2424665962444859,0.05986035871745018,2.151000042620829,0.041666666666666664
effort/isbsg10.csv,14,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.019000530242919922,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.22037136471299973, 'la__gamma': 0.2594005992698778, 'la__C': 469.0396354189563, 'la__epsilon': 0.00047101882198586227}",-0.7616073647715229,0.04455890440147795,1.8906697070793779,0.0787037037037037
effort/isbsg10.csv,14,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.021991729736328125,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.37342714227471435, 'la__gamma': 0.1970093078681344, 'la__C': 415.3801354956804, 'la__epsilon': 0.6727053651053304}",-1.2436034670443765,0.049699148504180855,2.151738350336489,0.041666666666666664
effort/isbsg10.csv,14,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.020001888275146484,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.41396985549542675, 'la__gamma': 0.32866918741298445, 'la__C': 199.7959324559315, 'la__epsilon': 0.7580482348999606}",-1.203029531686804,-0.011109368517171148,2.147736859644114,0.041666666666666664
effort/isbsg10.csv,15,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03204655647277832,"{'la__degree': 4, 'la__coef0': 0.4011869745121758, 'la__gamma': 0.4294926314922905, 'la__C': 6059.258098712716, 'la__epsilon': 0.3115527714963739, 'la__kernel': 'sigmoid'}",0.09851142752381066,0.2133611489247668,0.4934515229771141,0.20833333333333334
effort/isbsg10.csv,15,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.022002220153808594,"{'la__degree': 4, 'la__coef0': 0.41627402317675594, 'la__gamma': 0.3507625310886498, 'la__C': 7380.032071618067, 'la__epsilon': 0.019872736315364486, 'la__kernel': 'sigmoid'}",0.11934254146383028,0.20645784839667228,0.471258701991818,0.25
effort/isbsg10.csv,15,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.019999027252197266,"{'la__C': 1.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'poly'}",-0.06107552671217061,0.26308596095973696,0.5463385017796276,0.08333333333333333
effort/isbsg10.csv,15,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.02500009536743164,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.7478188011545484, 'la__gamma': 0.2757947377073764, 'la__C': 12724.962605221303, 'la__epsilon': 0.974078146125636}",0.22280007389259512,0.16925760040396562,0.4566836639952189,0.2916666666666667
effort/isbsg10.csv,15,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.019999027252197266,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.7096013004279721, 'la__gamma': 0.2533462886865945, 'la__C': 11258.409363512437, 'la__epsilon': 0.5822968003847806}",0.22950925120928953,0.15873418824784769,0.4566922784928819,0.3333333333333333
effort/isbsg10.csv,15,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.022002458572387695,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.5217094259372884, 'la__gamma': 0.364882381524411, 'la__C': 8941.910351407272, 'la__epsilon': 0.5701317132169136}",0.1741145662502267,0.1754692847597088,0.4901711026594695,0.25
effort/isbsg10.csv,16,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.031002044677734375,"{'la__degree': 4, 'la__coef0': 0.9847649827809308, 'la__gamma': 0.39340436632166853, 'la__C': 4622.425837100802, 'la__epsilon': 0.41111052269307513, 'la__kernel': 'sigmoid'}",0.33917271711976577,0.31404122760990444,0.34237563980226576,0.24537037037037038
effort/isbsg10.csv,16,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.018002033233642578,"{'la__degree': 4, 'la__coef0': 0.4753869601498698, 'la__gamma': 0.05060517094584185, 'la__C': 12206.995795811108, 'la__epsilon': 0.799299121756961, 'la__kernel': 'sigmoid'}",0.37320300693749703,0.33294558485646203,0.3736665568678061,0.24074074074074073
effort/isbsg10.csv,16,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.020000934600830078,"{'la__C': 1.0, 'la__coef0': 0.999, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'poly'}",0.3452894886951037,0.29256428628681,0.3470162744620531,0.12037037037037036
effort/isbsg10.csv,16,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.01900005340576172,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.32295674590247714, 'la__gamma': 0.07107101575675934, 'la__C': 13857.902023228342, 'la__epsilon': 0.5034684840997838}",0.43960722176690625,0.3943090040621316,0.44494584364322715,0.25
effort/isbsg10.csv,16,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.024003028869628906,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.5726999549548716, 'la__gamma': 0.07768857028708148, 'la__C': 14273.150090016014, 'la__epsilon': 0.025832777169541743}",0.42616949194347714,0.4133825988258805,0.4301883281199624,0.20833333333333334
effort/isbsg10.csv,16,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.023000001907348633,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.6261927559221214, 'la__gamma': 0.18767060690455808, 'la__C': 7967.801261672309, 'la__epsilon': 0.9991391898222425}",0.3691192559997867,0.31278818547887244,0.36909350236396027,0.19907407407407407
effort/isbsg10.csv,17,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.02800130844116211,"{'la__degree': 3, 'la__coef0': 0.18858941347216165, 'la__gamma': 0.7171403606928408, 'la__C': 1590.6888360533198, 'la__epsilon': 0.9025153505047069, 'la__kernel': 'rbf'}",0.26965159382962506,0.21530224729188827,0.30585010267266094,0.3194444444444444
effort/isbsg10.csv,17,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.02100229263305664,"{'la__degree': 4, 'la__coef0': 0.9532473529697166, 'la__gamma': 0.6251581777216468, 'la__C': 207.11151310951513, 'la__epsilon': 0.834081558449037, 'la__kernel': 'rbf'}",0.2597223669137395,0.2729815055726703,0.2957731210430987,0.2824074074074074
effort/isbsg10.csv,17,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.020000457763671875,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 1e-05, 'la__kernel': 'poly'}",0.24856368183604852,0.2802726437050844,0.2822345665997564,0.24074074074074073
effort/isbsg10.csv,17,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.02100229263305664,"{'la__kernel': 'rbf', 'la__degree': 5, 'la__coef0': 0.2290793600032328, 'la__gamma': 0.5115082907074683, 'la__C': 1376.5838842260287, 'la__epsilon': 0.5372930720423779}",0.28833397556147616,0.25837399898143376,0.3355126011877923,0.2824074074074074
effort/isbsg10.csv,17,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.02499866485595703,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.08268208739039098, 'la__gamma': 0.668782307803796, 'la__C': 1403.9272786816719, 'la__epsilon': 0.5881227298512698}",0.27099708441553316,0.2745694148469832,0.31465013676246717,0.24537037037037038
effort/isbsg10.csv,17,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.02299785614013672,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.20507333285978177, 'la__gamma': 0.9097098428029972, 'la__C': 889.7413995469225, 'la__epsilon': 0.03506254533382114}",0.2514646998829049,0.1539488005479693,0.2787040691154346,0.3194444444444444
effort/isbsg10.csv,18,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.2709996700286865,"{'la__degree': 4, 'la__coef0': 0.6209257196113399, 'la__gamma': 0.5817142384046793, 'la__C': 449.1095856033788, 'la__epsilon': 0.5963727698582902, 'la__kernel': 'sigmoid'}",-0.802142314488742,0.17134093827164998,1.4599109344120362,0.0
effort/isbsg10.csv,18,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.023007631301879883,"{'la__degree': 3, 'la__coef0': 0.878894530320567, 'la__gamma': 0.060740613423726886, 'la__C': 734.7821027802031, 'la__epsilon': 0.02227523769382388, 'la__kernel': 'sigmoid'}",-0.788148964583324,-0.19121631988914115,1.771438319707145,0.08333333333333333
effort/isbsg10.csv,18,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.020000934600830078,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 1e-05, 'la__kernel': 'poly'}",-0.8136315872695489,0.20655029371543407,1.4670009209308155,0.0
effort/isbsg10.csv,18,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.02399921417236328,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.9947228583045138, 'la__gamma': 0.8155613837271886, 'la__C': 113.32497085523426, 'la__epsilon': 0.41557590322629506}",-0.7843891310723284,-0.17701892069265798,1.791401516310741,0.08333333333333333
effort/isbsg10.csv,18,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.018996000289916992,"{'la__kernel': 'sigmoid', 'la__degree': 5, 'la__coef0': 0.3308362886586608, 'la__gamma': 0.1525230031595318, 'la__C': 73.56760059379988, 'la__epsilon': 0.18770979658111497}",-0.6332240836703728,-0.35855377383635517,1.7645405675753676,0.16666666666666666
effort/isbsg10.csv,18,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.01999688148498535,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.988916828990013, 'la__gamma': 0.0338703713926921, 'la__C': 530.4629709887168, 'la__epsilon': 0.19936136877358815}",-0.6505288118832565,-0.3804652778925704,1.773119626201824,0.125
effort/isbsg10.csv,19,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.034001827239990234,"{'la__degree': 4, 'la__coef0': 0.1452381580069588, 'la__gamma': 0.15527254040216268, 'la__C': 6394.055611425437, 'la__epsilon': 0.862663997600234, 'la__kernel': 'rbf'}",0.32499527609206574,0.38026924199180473,0.2925394487710867,0.15277777777777776
effort/isbsg10.csv,19,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.023000717163085938,"{'la__degree': 3, 'la__coef0': 0.005665386435344081, 'la__gamma': 0.0397946322610179, 'la__C': 6519.125208654831, 'la__epsilon': 0.9570968026747894, 'la__kernel': 'rbf'}",0.30686583538890516,0.38639018891617843,0.271894769560641,0.1111111111111111
effort/isbsg10.csv,19,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.021001577377319336,"{'la__C': 1.0, 'la__coef0': 0.0, 'la__degree': 3, 'la__epsilon': 1e-05, 'la__gamma': 0.999999, 'la__kernel': 'poly'}",0.2701370580200482,0.4275710106254791,0.24834723707541798,0.16203703703703703
effort/isbsg10.csv,19,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.020996809005737305,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.2045682385037909, 'la__gamma': 0.12045378906062155, 'la__C': 6687.997879446545, 'la__epsilon': 0.3652446849886399}",0.31300083226738373,0.3755855073223964,0.2712009641423254,0.27314814814814814
effort/isbsg10.csv,19,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.018997669219970703,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.40259049166365996, 'la__gamma': 0.4246023662956696, 'la__C': 12415.64018421378, 'la__epsilon': 0.7916777176573437}",0.3413939180631733,0.4537058130998218,0.3030466947032593,0.20370370370370372
effort/isbsg10.csv,19,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.02299809455871582,"{'la__kernel': 'rbf', 'la__degree': 3, 'la__coef0': 0.4298746409574507, 'la__gamma': 0.10157687440098709, 'la__C': 5690.964870142658, 'la__epsilon': 0.712594854802037}",0.32449895549069596,0.3941877139837244,0.2930953353312052,0.15277777777777776
effort/isbsg10.csv,20,none,minmax,none,svr,random search,"['sa', 'sd', 'effect size', 'pred25']",0.03900003433227539,"{'la__degree': 3, 'la__coef0': 0.7693390652337875, 'la__gamma': 0.5156974440473928, 'la__C': 1814.6431669803235, 'la__epsilon': 0.8240821462188131, 'la__kernel': 'sigmoid'}",0.26112948933817554,0.43805695951053325,0.2899665583914937,0.3611111111111111
effort/isbsg10.csv,20,none,minmax,none,svr,sway,"['sa', 'sd', 'effect size', 'pred25']",0.024003028869628906,"{'la__degree': 4, 'la__coef0': 0.9085142669948545, 'la__gamma': 0.8753088298250903, 'la__C': 1443.7680871854184, 'la__epsilon': 0.9321517212936765, 'la__kernel': 'rbf'}",0.2559809927808577,0.22596284056968985,0.30317815210993576,0.24074074074074073
effort/isbsg10.csv,20,none,minmax,none,svr,tpe,"['sa', 'sd', 'effect size', 'pred25']",0.019001245498657227,"{'la__C': 15000.0, 'la__coef0': 0.999, 'la__degree': 5, 'la__epsilon': 0.999999, 'la__gamma': 1e-05, 'la__kernel': 'poly'}",0.23333473413678843,0.23418527011027937,0.2740944821620295,0.19907407407407407
effort/isbsg10.csv,20,none,minmax,none,svr,nsga-ii,"['sa', 'sd', 'effect size', 'pred25']",0.019997835159301758,"{'la__kernel': 'sigmoid', 'la__degree': 4, 'la__coef0': 0.0659630917916451, 'la__gamma': 0.5205523904479474, 'la__C': 1966.8081111262431, 'la__epsilon': 0.50246476457757}",0.260654729828021,0.45833095439543464,0.2885948615764098,0.3611111111111111
effort/isbsg10.csv,20,none,minmax,none,svr,nsga-iii,"['sa', 'sd', 'effect size', 'pred25']",0.02399754524230957,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.5369602306061251, 'la__gamma': 0.2996215556793769, 'la__C': 3635.7716671715925, 'la__epsilon': 0.42373909785499586}",0.28034138491321564,0.46173947517447145,0.3158936969132357,0.28703703703703703
effort/isbsg10.csv,20,none,minmax,none,svr,moead,"['sa', 'sd', 'effect size', 'pred25']",0.019002437591552734,"{'la__kernel': 'sigmoid', 'la__degree': 3, 'la__coef0': 0.35523987590238265, 'la__gamma': 0.17947524407016585, 'la__C': 2132.5209845374793, 'la__epsilon': 0.2926560725269958}",0.141977565114082,0.3844216153226343,0.3581948077090768,0.23611111111111108
