random 30550367169.730858 5042918247.94285 2662569752.362949 3269415371.2404857 22067916909.40064 9888230801.36024 10266684772.30501 6605660771.262415 485576850.20614815 2512441309.5586376 6311560147.547491 6238708015.976864 110815598478.58952 22063793999.516308 12380291096.143364 7061864903.130456 2415244788.5050526 7887076985.164366 25612816861.375286 31248585263.82184
sway 26741483377.454144 1801038776.853997 1857753866.424937 2306580069.851173 11810190262.145922 4698494910.964542 7953193791.137578 970643683.3429548 486536351.9933755 1416845103.7774687 3584269072.5404234 6308540553.622654 103615966786.86368 10852071183.373398 8875425375.744726 6096047312.343948 2514494911.870317 4532846188.78829 28824357423.11033 18195247627.898056
tpe 30886270554.53207 5065676278.433851 2329695245.2580028 3006482945.676129 22555087859.99252 12125985136.40006 16674978988.306849 7108798218.366241 1343237618.189263 3506794555.8560143 6880754043.186268 10270389530.48686 130652939272.66814 30671094701.11085 17599706536.03802 8876202962.636593 3205153374.7768145 8306173166.962071 34912725658.49654 44915559458.569855
nsga-ii 29612728591.05471 4177993690.862613 2566821926.1152816 3507858579.58223 26227698517.206795 11706614184.19078 16296883512.098707 7214690530.505951 1300890802.5007162 3026361385.7942643 8091263045.118216 10327745073.18881 115083294013.73325 29305783172.98815 16700428014.777988 8320185549.225448 3054390399.4170003 9406493858.101645 31578314692.087536 40925752754.39206
nsga-iii 30731100279.43757 4557408259.371918 2591851836.245323 3634086535.720205 24866280989.99405 11750733453.862734 15892825983.193447 7251801376.845031 1116699919.0010004 3016062546.123138 7390275568.64225 9120237143.3091 124369915950.77774 25620121251.27576 16398230156.985676 8992407658.523525 3063500901.08674 8788832295.604979 32060481218.94564 40585595400.1729
moead 33715388292.35818 4096176835.451696 2565543956.685521 3467501645.674238 24150751800.87845 13197807368.37988 16977506856.906055 7337883809.032337 1527620500.838411 3095534714.987241 7855811600.47535 9697720712.908484 124379920970.28702 26671747985.55233 15187386830.253666 9531910254.86735 2956533452.543797 9668329356.331553 36345091255.34735 45250407439.72511
