default 0.032148369670075 0.18552036199095 0.059620286442557 0.120518228907696 0.095034246575343 0.030887883877464
random 0.5 1.0 0.0 0.5 1.0 1.0
tpe 0.5 0.5 0.0 0.5 0.5 1.0
nsga-ii 0.333333333333333 0.5 0.5 1.0 0.5 1.0
nsga-iii 0.5 0.0 1.0 0.5 0.5 0.5
moead 0.5 0.5 0.5 0.5 0.5 0.666666666666667
