default 0.654078549848943 0.662357414448669 0.691842900302115 0.661854103343465 0.667676003028009 0.684012066365008
random 0.5 0.0 1.0 0.5 0.0 0.0
tpe 0.5 0.5 1.0 0.5 0.5 0.0
nsga-ii 0.666666666666667 0.5 0.5 0.0 0.5 0.0
nsga-iii 0.5 1.0 0.0 0.5 0.5 0.5
moead 0.5 0.5 0.5 0.5 0.5 0.333333333333333
