default 0.025379078104751 0.034681161205552 0.00890994109431 0.073466729812929 0.008048221328515 0.004957010001755
random 0.0 0.0 0.0 0.0 0.0 0.0
tpe 0.0 0.0 0.0 0.0 0.0 0.0
nsga-ii 0.0 0.0 0.0 0.0 0.0 0.0
nsga-iii 0.0 0.0 0.0 0.0 0.0 0.0
moead 0.0 0.0 0.0 0.0 0.0 0.0
