DS,PP,PT,accuracy,aod-age,aod-race,aod-sex,d2h1,d2h2,d2h3,di-age,di-race,di-sex,eod-age,eod-race,eod-sex,f1,fr-age,fr-race,fr-sex,precision,recall,spd-age,spd-race,spd-sex
bank,fairsmote,random,0.80743394536498,0.058107639389473,,,0.196162555412032,0.111623869454938,0.154997646485207,0.18681917211329,,,0.102147852147852,,,0.804189435336976,0.065830721003135,,,0.764502164502164,0.848222862632085,0.096196012441997,,
bank,fairsmote,de,0.808777429467085,0.007608138889973,,,0.194688006787607,0.172451480185364,0.182668870132191,0.331863085208313,,,0.001148851148851,,,0.805820827648931,0.096730855351545,,,0.765112262521589,0.851104707012488,0.170729012628967,,
bank,none,default,0.788082437275986,0.166378428356899,,,0.223990049967494,0.331793597197207,0.288890814754001,0.614950269374223,,,0.19213709121966,,,0.772267693789119,0.158602150537634,,,0.757318224740321,0.787819253438114,0.287259528130671,,
bank,none,random,0.794802867383513,0.088459482025938,,,0.21537647205242,0.221331242675792,0.218704695315405,0.429546488700137,,,0.089649282309833,,,0.781696854146806,0.047939068100359,,,0.759259259259259,0.805500982318271,0.205589836660617,,
bank,none,de,0.791666666666667,0.054442200948817,,,0.219454794461117,0.188164864080584,0.20266877949014,0.368064055487556,,,0.070777199217566,,,0.777192141830379,0.055555555555556,,,0.758652946679139,0.796660117878193,0.174640048396854,,
bank,fairsmote,default,0.779569892473118,0.053348557399777,,,0.231756785093603,0.195986813542571,0.21262878062758,0.361467796782216,,,0.081990247127862,,,0.764818355640535,0.148745519713262,,,0.74487895716946,0.785854616895874,0.172341197822142,,
bank,fairsmote,random,0.780465949820789,0.006101643573406,,,0.224497732900563,0.095771934153189,0.165817250532421,0.180836707152497,,,0.050059233545472,,,0.775641025641026,0.042114695340502,,,0.726415094339623,0.832023575638507,0.094035087719298,,
bank,fairsmote,de,0.780465949820789,0.019196396617908,,,0.224614954479914,0.084132206908054,0.162343480962828,0.148113646949231,,,0.077086260572499,,,0.775435380384968,0.03494623655914,,,0.72680412371134,0.831041257367387,0.076950998185118,,
bank,none,default,0.80241935483871,0.012414175280041,,,0.199293065827458,0.309965825209919,0.266513491077731,0.60588776448942,,,0.093694742261119,,,0.800362154821186,0.115143369175627,,,0.784383318544809,0.817005545286506,0.301833180568286,,
bank,none,random,0.806451612903226,0.127084655524221,,,0.194386874946446,0.181863504568917,0.187532723093042,0.33913357400722,,,0.038946213935582,,,0.805755395683453,0.055107526881721,,,0.784588441330998,0.828096118299446,0.172208982584785,,
bank,none,de,0.80331541218638,0.1125255701902,,,0.197803537710169,0.201926430070235,0.200104521001506,0.386025408348457,,,0.008953152628869,,,0.802163136547995,0.064068100358423,,,0.782761653474055,0.822550831792976,0.194958753437213,,
bank,fairsmote,default,0.798387096774194,0.021253174093888,,,0.202091655408936,0.259368586905842,0.235637307957086,0.493981981981982,,,0.039483403093314,,,0.798206278026906,0.164874551971326,,,0.775261324041812,0.822550831792976,0.251292392300642,,
bank,fairsmote,random,0.793010752688172,0.125632658050385,,,0.202742196042596,0.126295582523559,0.164712025820664,0.189199009083402,,,0.122031470331491,,,0.801375752364574,0.047491039426523,,,0.7491961414791,0.861367837338262,0.105004582951421,,
bank,fairsmote,de,0.788978494623656,0.07745840110967,,,0.206510651790419,0.176763769588254,0.190558753962849,0.336655629139073,,,0.021308503256709,,,0.797593467984529,0.041218637992832,,,0.745381526104418,0.857670979667283,0.186379468377635,,
bank,none,default,0.816756272401434,0.06959616803713,,,0.18843140269512,0.185295023842848,0.186695474976768,0.338199052132701,,,0.024337585868499,,,0.810032512772875,0.157706093189964,,,0.797074954296161,0.823418319169027,0.16427255985267,,
bank,none,random,0.783602150537634,0.139102403424271,,,0.228356586753087,0.113629748009605,0.174211085569494,0.092276830491474,,,0.18653091265947,,,0.76790004805382,0.010304659498208,,,0.781800391389433,0.754485363550519,0.042357274401473,,
bank,none,de,0.806003584229391,0.081568179438883,,,0.199724636494162,0.0713163728874,0.143368153483716,0.059678942398489,,,0.114524043179588,,,0.798510935318753,0.035394265232975,,,0.787155963302752,0.810198300283286,0.029097605893186,,
bank,fairsmote,default,0.815412186379928,0.026344648980728,,,0.189048408425307,0.174602449933956,0.181165142749575,0.32191011235955,,,0.048699705593719,,,0.809787626962142,0.143817204301075,,,0.79223125564589,0.828139754485364,0.15828729281768,,
bank,fairsmote,random,0.803763440860215,0.0557061112071,,,0.196076823888105,0.088201926510299,0.14631867149966,0.148713550600343,,,0.011629048086359,,,0.806366047745358,0.084677419354839,,,0.758104738154613,0.861189801699717,0.079834254143647,,
bank,fairsmote,de,0.813620071684588,0.048938767068372,,,0.187111196793136,0.094346457430956,0.143197094170663,0.164695652173913,,,0.014573110893032,,,0.814781834372217,0.084677419354839,,,0.770850884582982,0.864022662889518,0.087200736648251,,
h181,none,default,0.871663244353183,,0.027091491750209,,0.369994608455652,0.182455179015363,0.281668343760815,,0.400321778557847,,,0.051169590643275,,0.573378839590444,,0.009240246406571,,0.756756756756757,0.461538461538462,,0.052481208774352,
h181,none,random,0.870636550308008,,0.021932761591479,,0.375952849503355,0.186190568843877,0.286491578280487,,0.410601976639713,,,0.037280701754386,,0.56551724137931,,0.010266940451745,,0.759259259259259,0.450549450549451,,0.052577082374597,
h181,none,de,0.862422997946612,,0.04128305790518,,0.40756971420414,0.19271862663292,0.307346101145159,,0.418158361554588,,,0.081505847953216,,0.524822695035461,,0.005133470225873,,0.74,0.406593406593407,,0.049720049087283,
h181,fairsmote,default,0.851129363449692,,0.02073331114244,,0.329429872711613,0.146509080152964,0.245270987770103,,0.316748788206546,,,0.02266081871345,,0.629156010230179,,0.017453798767967,,0.588516746411483,0.675824175824176,,0.075807255714067,
h181,fairsmote,random,0.844969199178645,,0.015576375835422,,0.32998888426096,0.161480842632523,0.25076570907472,,0.348560079443893,,,0.009137426900585,,0.628992628992629,,0.017453798767967,,0.568888888888889,0.703296703296703,,0.0908594109526,
h181,fairsmote,de,0.828542094455852,,0.057950540413534,,0.34189710873504,0.178183613687774,0.263801594801786,,0.372625299876807,,,0.065789473684211,,0.616091954022989,,0.008213552361396,,0.529644268774704,0.736263736263736,,0.110197116122105,
h181,none,default,0.85523613963039,,0.027936820807971,,0.447330288599755,0.118266829339948,0.310975662321308,,0.259072356215213,,,0.031025854879066,,0.483516483516484,,0.007186858316222,,0.605504587155963,0.402439024390244,,0.031968864468865,
h181,none,random,0.85523613963039,,0.000146672059419,,0.461020660901816,0.067130058437999,0.311393360173776,,0.148486140724947,,,0.014845704753962,,0.463878326996198,,0.003080082135524,,0.616161616161616,0.371951219512195,,0.015943223443224,
h181,none,de,0.861396303901437,,0.010769066921683,,0.444096399507265,0.090894285675839,0.303716846213317,,0.201705756929637,,,0.003502919099249,,0.482758620689655,,0.005133470225873,,0.649484536082474,0.384146341463415,,0.021657509157509,
h181,fairsmote,default,0.828542094455852,,0.021193995929085,,0.404147353709779,0.032402433893566,0.270511844606891,,0.061224489795918,,,0.02185154295246,,0.542465753424658,,0.020533880903491,,0.492537313432836,0.603658536585366,,0.012362637362637,
h181,fairsmote,random,0.823408624229979,,0.004544212492364,,0.399615507008918,0.034167126061989,0.267624773866666,,0.069714285714286,,,0.024020016680567,,0.547368421052632,,0.012320328542095,,0.481481481481481,0.634146341463415,,0.015082417582418,
h181,fairsmote,de,0.824435318275154,,0.002849297238127,,0.398367275940626,0.028974242686058,0.266454807478903,,0.056507936507936,,,0.024020016680567,,0.548812664907652,,0.016427104722793,,0.483720930232558,0.634146341463415,,0.012225274725275,
h181,none,default,0.878850102669404,,0.077114572395719,,0.431556245625197,0.154437881642229,0.309877837754593,,0.299285714285714,,,0.15047619047619,,0.5,,0.008213552361396,,0.627659574468085,0.415492957746479,,0.032033639143731,
h181,none,random,0.875770020533881,,0.109627419261084,,0.450311732049572,0.212132705923973,0.339300595784767,,0.407608695652174,,,0.211904761904762,,0.476190476190476,,0.009240246406571,,0.617977528089888,0.387323943661972,,0.043004587155963,
h181,none,de,0.875770020533881,,0.09732201448743,,0.459848286616958,0.215806799566222,0.346202359019064,,0.434038461538461,,,0.181904761904762,,0.462222222222222,,0.007186858316222,,0.626506024096386,0.366197183098592,,0.043138379204893,
h181,fairsmote,default,0.849075975359343,,0.037490554230159,,0.394544653070908,0.087413706349145,0.270979235234782,,0.179403409090909,,,0.054761904761905,,0.55045871559633,,0.017453798767967,,0.486486486486487,0.633802816901409,,0.036209862385321,
h181,fairsmote,random,0.837782340862423,,0.013514079917088,,0.390735047491339,0.072264727431787,0.26600051451625,,0.15525,,,0.000476190476191,,0.553672316384181,,0.023613963039014,,0.462264150943396,0.690140845070423,,0.035607798165138,
h181,fairsmote,de,0.830595482546201,,0.024931477200911,,0.404228160330106,0.088474252028505,0.277436697239301,,0.190462662337662,,,0.013333333333334,,0.53781512605042,,0.007186858316222,,0.446511627906977,0.676056338028169,,0.044849006116208,
h181,none,default,0.880903490759754,,0.00456950627085,,0.420975314913779,0.057191237249699,0.283869111301078,,0.12583081570997,,,0.017163504968383,,0.508474576271187,,0.008213552361396,,0.689655172413793,0.402684563758389,,0.01174160022177,
h181,none,random,0.868583162217659,,0.00833680492783,,0.482929809737742,0.023166839193245,0.322415935077029,,0.03076638510389,,,0.040650406504065,,0.428571428571429,,0.003080082135524,,0.64,0.322147651006711,,0.002344561228757,
h181,none,de,0.87782340862423,,0.004732001638418,,0.447591578630304,0.047352364513587,0.300474461323385,,0.103416221240995,,,0.019647696476965,,0.471111111111111,,0.006160164271047,,0.697368421052632,0.355704697986577,,0.008363364703782,
h181,fairsmote,default,0.860369609856263,,0.003642750655673,,0.386123510831266,0.046330199997517,0.259721624399343,,0.099340840428454,,,0.002032520325203,,0.561290322580645,,0.023613963039014,,0.540372670807453,0.583892617449664,,0.016994545018865,
h181,fairsmote,random,0.852156057494867,,0.004406516000921,,0.384026227563031,0.05979621569927,0.259868024386085,,0.129716012084592,,,0.013775971093044,,0.563636363636364,,0.014373716632444,,0.513812154696133,0.624161073825503,,0.025216954137751,
h181,fairsmote,de,0.856262833675565,,0.002827399017357,,0.378009049767664,0.067560323917078,0.256987970679112,,0.1471520153268,,,0.013775971093044,,0.570552147239264,,0.013347022587269,,0.525423728813559,0.624161073825503,,0.028148830303571,
h181,none,default,0.853182751540041,,0.002196963386291,,0.474189143705722,0.012314762571549,0.316259324486064,,0.026058631921824,,,0.001338240214118,,0.43921568627451,,0.008213552361396,,0.666666666666667,0.327485380116959,,0.002265967993202,
h181,none,random,0.864476386036961,,0.020085490431942,,0.434488668722196,0.041622147572019,0.291315718162058,,0.086319218241042,,,0.027099364335898,,0.488372093023256,,0.004106776180698,,0.724137931034483,0.368421052631579,,0.007506018977482,
h181,none,de,0.859342915811088,,0.014082891565829,,0.449310699015868,0.031848517092525,0.300479627189871,,0.067907028101364,,,0.014887922382068,,0.471042471042471,,0.002053388090349,,0.693181818181818,0.35672514619883,,0.006006768602669,
h181,fairsmote,default,0.847022587268994,,0.022513630032733,,0.359416261626708,0.028558398007766,0.24055447684481,,0.05340045405192,,,0.021913683506189,,0.594005449591281,,0.01129363449692,,0.556122448979592,0.637426900584795,,0.010568005899331,
h181,fairsmote,random,0.834702258726899,,0.068638967302269,,0.368384370061956,0.09046955547814,0.25467885633258,,0.155658742809619,,,0.103546336567414,,0.583979328165375,,0.013347022587269,,0.523148148148148,0.660818713450292,,0.032905371418525,
h181,fairsmote,de,0.845995893223819,,0.052311565848835,,0.355165612269372,0.061718299823956,0.241204429483123,,0.09436602726505,,,0.083138173302108,,0.598930481283422,,0.01129363449692,,0.551724137931034,0.654970760233918,,0.019099570735805,
h181,none,default,0.857289527720739,,0.023185704006195,,0.464879151784577,0.068246711422345,0.314066265328339,,0.14247311827957,,,0.045316711590297,,0.454901960784314,,0.014373716632444,,0.644444444444444,0.351515151515151,,0.013845350052247,
h181,none,random,0.861396303901437,,0.033301524148324,,0.459593280791168,0.093626369179877,0.314242196053121,,0.195419693301049,,,0.064184636118598,,0.457831325301205,,0.009240246406571,,0.678571428571429,0.345454545454545,,0.018071727123451,
h181,none,de,0.852156057494867,,0.058432552936084,,0.47173009199575,0.132742988385861,0.329683454848118,,0.267602040816327,,,0.109838274932615,,0.450381679389313,,0.012320328542095,,0.608247422680412,0.357575757575758,,0.029360725481415,
h181,fairsmote,default,0.841889117043121,,0.014939239431099,,0.378079699025565,0.014936409284298,0.252298878509109,,0.006091889880952,,,0.025438005390836,,0.572222222222222,,0.014373716632444,,0.528205128205128,0.624242424242424,,0.001222197342887,
h181,fairsmote,random,0.841889117043121,,0.003738492714651,,0.380178586474653,0.017058213940451,0.253771100659554,,0.035760788690476,,,0.006570080862534,,0.569832402234637,,0.008213552361396,,0.528497409326425,0.618181818181818,,0.007174578295268,
h181,fairsmote,de,0.844969199178645,,0.015424776734165,,0.369725394384718,0.024264689561972,0.247146233097698,,0.035989010989011,,,0.035377358490566,,0.581717451523546,,0.010266940451745,,0.535714285714286,0.636363636363636,,0.007333184057322,
h181,none,default,0.880903490759754,,0.077545683968617,,0.412223152151459,0.194824726094754,0.310822399837774,,0.402193455591514,,,0.141642425598568,,0.520661157024793,,0.007186858316222,,0.684782608695652,0.42,,0.043545757597878,
h181,none,random,0.886036960985626,,0.005317700732659,,0.388319563925963,0.131860203701553,0.276908308432728,,0.292459103604203,,,0.013873349742672,,0.550607287449393,,0.012320328542095,,0.701030927835051,0.453333333333333,,0.032104533177604,
h181,none,de,0.882956878850103,,0.036696130449651,,0.410671160439374,0.131368017586237,0.290763551951138,,0.282632146709817,,,0.065339002013873,,0.521008403361344,,0.002053388090349,,0.704545454545455,0.413333333333333,,0.028050709297516,
h181,fairsmote,default,0.859342915811088,,0.009823729438181,,0.37117839456264,0.043165388387834,0.24953509130509,,0.090167600705133,,,0.023271425374804,,0.578461538461538,,0.016427104722793,,0.537142857142857,0.626666666666667,,0.016677616371025,
h181,fairsmote,random,0.858316221765914,,0.012798557739241,,0.357401794589555,0.057431681317907,0.242082667514482,,0.123217068200887,,,0.020362497202954,,0.594117647058823,,0.010266940451745,,0.531578947368421,0.673333333333333,,0.025013991288902,
h181,fairsmote,de,0.844969199178645,,0.020781096073102,,0.363898980928252,0.05701952775516,0.246293863777397,,0.108009708737864,,,0.058849854553591,,0.586301369863014,,0.009240246406571,,0.497674418604651,0.713333333333333,,0.024687933425798,
h181,none,default,0.836755646817248,,0.002317509846983,,0.480642113422363,0.034190457239798,0.32143986851039,,0.073245353669117,,,0.017156862745098,,0.434163701067616,,0.01129363449692,,0.648936170212766,0.32620320855615,,0.007264986298888,
h181,none,random,0.848049281314168,,0.00432305679911,,0.448734079926774,0.065666029172387,0.303133493674772,,0.143454038997215,,,0.026960784313726,,0.471428571428571,,0.005133470225873,,0.709677419354839,0.352941176470588,,0.014462033199719,
h181,none,de,0.84394250513347,,0.023351364649105,,0.460685584916852,0.088583749073773,0.314140845198907,,0.184241941902109,,,0.066176470588235,,0.457142857142857,,0.003080082135524,,0.688172043010753,0.342245989304813,,0.018873564780216,
h181,fairsmote,default,0.835728952772074,,0.023461908961725,,0.383385893768062,0.105354620737416,0.267381740155026,,0.225029844807004,,,0.044117647058824,,0.567567567567568,,0.015400410677618,,0.573770491803279,0.561497326203209,,0.046103675521435,
h181,fairsmote,random,0.835728952772074,,0.008139144820957,,0.377560663394765,0.058963338715469,0.255515077775321,,0.122896935933148,,,0.03921568627451,,0.574468085106383,,0.007186858316222,,0.571428571428571,0.577540106951872,,0.024979052018933,
h181,fairsmote,de,0.836755646817248,,0.031510245965914,,0.347555878899773,0.09229914210075,0.241701380034181,,0.183694453272513,,,0.075980392156863,,0.609336609336609,,0.010266940451745,,0.563636363636364,0.663101604278075,,0.044504835020495,
h181,none,default,0.879876796714579,,0.027232521661252,,0.401268779558071,0.061334239303698,0.271390652902767,,0.119912646416518,,,0.05842997323818,,0.533864541832669,,0.01129363449692,,0.705263157894737,0.42948717948718,,0.012131924637448,
h181,none,random,0.878850102669404,,0.02920102559826,,0.403323162940115,0.048582078859949,0.271309455744593,,0.086063132817153,,,0.05842997323818,,0.531746031746032,,0.007186858316222,,0.697916666666667,0.42948717948718,,0.008707267103202,
h181,none,de,0.862422997946612,,0.046095180934581,,0.460309085609217,0.170561343413392,0.332163560198298,,0.368752313957793,,,0.074041034790366,,0.464,,0.016427104722793,,0.617021276595745,0.371794871794872,,0.040011248142048,
h181,fairsmote,default,0.856262833675565,,0.002189233778826,,0.358946552816336,0.070995620489046,0.245078763248345,,0.153762160015883,,,0.005352363960749,,0.593023255813953,,0.023613963039014,,0.542553191489362,0.653846153846154,,0.03111316434339,
h181,fairsmote,random,0.840862422997946,,0.029589891712793,,0.353314617119802,0.086644854901326,0.24423611733239,,0.180485460225907,,,0.04371097234612,,0.599483204134367,,0.01129363449692,,0.502164502164502,0.743589743589744,,0.045253685775118,
h181,fairsmote,de,0.797741273100616,,0.00919333844349,,0.402571926036954,0.091634506231952,0.276935820120892,,0.194615021256495,,,0.025869759143622,,0.540792540792541,,0.0,,0.424908424908425,0.743589743589744,,0.057927931547021,
h181,none,default,0.875770020533881,,0.087155985943299,,0.428316280055178,0.197002343852515,0.321086516630668,,0.395305164319249,,,0.167989417989418,,0.502057613168724,,0.008213552361396,,0.655913978494624,0.406666666666667,,0.043581780538302,
h181,none,random,0.876796714579055,,0.055823313985628,,0.426218264348478,0.16558418236748,0.309791801539258,,0.349494949494949,,,0.101851851851852,,0.504132231404959,,0.007186858316222,,0.663043478260869,0.406666666666667,,0.037445887445888,
h181,none,de,0.87782340862423,,0.090628208165522,,0.424107522570037,0.21988790332612,0.326806468885343,,0.450277422108408,,,0.167989417989418,,0.506224066390042,,0.010266940451745,,0.67032967032967,0.406666666666667,,0.049642386598908,
h181,fairsmote,default,0.849075975359343,,0.070838762536524,,0.381620904862895,0.127747613533675,0.271648327383289,,0.239483065953654,,,0.128306878306878,,0.566371681415929,,0.014373716632444,,0.507936507936508,0.64,,0.050574063617542,
h181,fairsmote,random,0.825462012320329,,0.070799277422412,,0.403174365597003,0.142317157549063,0.288957732964992,,0.284848484848485,,,0.099206349206349,,0.54054054054054,,0.014373716632444,,0.454545454545455,0.666666666666667,,0.071212121212121,
h181,fairsmote,de,0.842915811088296,,0.065912994551054,,0.383340708536796,0.114246162644577,0.269374032337737,,0.208476372112736,,,0.123015873015873,,0.564102564102564,,0.013347022587269,,0.492537313432836,0.66,,0.046292113683418,
h181,none,default,0.876796714579055,,0.092071514044293,,0.425732896484271,0.184289074809433,0.315314007876123,,0.346917585983128,,,0.198946886446886,,0.504132231404959,,0.006160164271047,,0.67032967032967,0.403973509933775,,0.036953065597567,
h181,none,random,0.880903490759754,,0.04339056767874,,0.406396704880454,0.132932095481073,0.288480277969398,,0.276086956521739,,,0.096382783882784,,0.528455284552846,,0.008213552361396,,0.68421052631579,0.43046357615894,,0.029847238542891,
h181,none,de,0.87782340862423,,0.043690816727425,,0.412640477160671,0.130740611241767,0.29184360170492,,0.270724637681159,,,0.096382783882784,,0.522088353413655,,0.008213552361396,,0.663265306122449,0.43046357615894,,0.030128338056727,
h181,fairsmote,default,0.857289527720739,,0.04149690179102,,0.374373243140618,0.036229817658646,0.25103879716897,,0.03291745431632,,,0.05952380952381,,0.574923547400612,,0.013347022587269,,0.534090909090909,0.622516556291391,,0.006018294509343,
h181,fairsmote,random,0.82135523613963,,0.029750204773672,,0.40167460825521,0.043473670817717,0.269736448313646,,0.076411136536995,,,0.048305860805861,,0.542105263157895,,0.007186858316222,,0.449781659388646,0.682119205298013,,0.018465012326905,
h181,fairsmote,de,0.819301848049281,,0.04105068724906,,0.406212428521666,0.033038739652809,0.271925631159025,,0.021106896216321,,,0.057234432234432,,0.536842105263158,,0.005133470225873,,0.445414847161572,0.675496688741722,,0.004999884795281,
h181,none,default,0.873716632443532,,0.013087917801599,,0.420403631521316,0.083968326047605,0.28717208400412,,0.185297792586422,,,0.016025641025641,,0.513833992094862,,0.008213552361396,,0.643564356435644,0.427631578947368,,0.020556015025435,
h181,none,random,0.874743326488706,,0.043785197344278,,0.435041084387819,0.128055815457601,0.305329410415824,,0.269980100883891,,,0.080128205128205,,0.491666666666667,,0.006160164271047,,0.670454545454545,0.388157894736842,,0.026955224018519,
h181,none,de,0.870636550308008,,0.008731405040462,,0.446286705486221,0.076317818466964,0.302913508200454,,0.16919025674786,,,0.009615384615385,,0.479338842975207,,0.007186858316222,,0.644444444444444,0.381578947368421,,0.016624082279505,
h181,fairsmote,default,0.860369609856263,,0.001076480030545,,0.367524125726771,0.079974866928127,0.252163048809863,,0.172157434402332,,,0.030448717948718,,0.582822085889571,,0.018480492813142,,0.545977011494253,0.625,,0.032739924133566,
h181,fairsmote,random,0.842915811088296,,0.003150927696645,,0.370915649206472,0.075633353756412,0.253621699103923,,0.162642002613853,,,0.025641025641026,,0.578512396694215,,0.009240246406571,,0.497630331753554,0.69078947368421,,0.037374152740109,
h181,fairsmote,de,0.856262833675565,,0.012056917543482,,0.3670619930037,0.080139384236558,0.251892753051873,,0.174330249535135,,,0.001602564102564,,0.583333333333333,,0.018480492813142,,0.532608695652174,0.644736842105263,,0.035087070825614,
h181,none,default,0.844969199178645,,0.087932789048238,,0.434860401110807,0.235462293732181,0.338891449789704,,0.494599492569772,,,0.142195395845031,,0.494983277591973,,0.015400410677618,,0.672727272727273,0.391534391534391,,0.066294209094442,
h181,none,random,0.84394250513347,,0.043964274501594,,0.447934437323258,0.139082626286595,0.316104927240992,,0.295415959252971,,,0.079169006176306,,0.475862068965517,,0.010266940451745,,0.683168316831683,0.365079365079365,,0.033812670034979,
h181,none,de,0.852156057494867,,0.070919518985338,,0.424845218074566,0.17938120732231,0.313202441629717,,0.368403639371381,,,0.134896125772038,,0.503448275862069,,0.008213552361396,,0.722772277227723,0.386243386243386,,0.043276331130976,
h181,fairsmote,default,0.833675564681725,,0.053191745066101,,0.360199791850751,0.10028869421517,0.251498767643152,,0.188024457094666,,,0.099241998877035,,0.595,,0.019507186858316,,0.563981042654028,0.62962962962963,,0.04332491255344,
h181,fairsmote,random,0.826488706365503,,0.034899992503163,,0.355819881439336,0.086207522903307,0.245761817198783,,0.176178660049628,,,0.051516002245929,,0.600472813238771,,0.015400410677618,,0.542735042735043,0.671957671957672,,0.044840652934318,
h181,fairsmote,de,0.793634496919918,,0.027726394805096,,0.391500448474207,0.073343663595521,0.266663931146404,,0.152150537634409,,,0.03228523301516,,0.560175054704595,,0.0,,0.477611940298507,0.677248677248677,,0.043995336183444,
h181,none,default,0.863449691991786,,0.019572924216887,,0.480484953422971,0.074360949940489,0.325083051994027,,0.158210985771782,,,0.042105263157895,,0.434042553191489,,0.016427104722793,,0.62962962962963,0.331168831168831,,0.013828812089682,
h181,none,random,0.871663244353183,,0.003710556380835,,0.468925713491275,0.063910656183669,0.316225685751725,,0.142140468227425,,,0.00921052631579,,0.439461883408072,,0.003080082135524,,0.710144927536232,0.318181818181818,,0.010528923572402,
h181,none,de,0.872689938398357,,0.027749529916713,,0.455133745954145,0.091857998951598,0.311051329576534,,0.193741041567129,,,0.059649122807018,,0.460869565217391,,0.008213552361396,,0.697368421052632,0.344155844155844,,0.01607333085594,
h181,fairsmote,default,0.851129363449692,,0.02625048855699,,0.383749618401801,0.040699814575795,0.257625363879549,,0.024749163879599,,,0.081578947368421,,0.564564564564565,,0.017453798767967,,0.525139664804469,0.61038961038961,,0.004583178496222,
h181,fairsmote,random,0.847022587268994,,0.013231861993472,,0.374004506344738,0.04463045530132,0.251545637733924,,0.061373733339989,,,0.075438596491228,,0.575498575498576,,0.013347022587269,,0.512690355329949,0.655844155844156,,0.012183822618605,
h181,fairsmote,de,0.849075975359343,,0.03748856713253,,0.375463167315985,0.060735230565073,0.254369416663326,,0.033980954326125,,,0.125438596491228,,0.573913043478261,,0.010266940451745,,0.518324607329843,0.642857142857143,,0.006594822246996,
h181,none,default,0.876796714579055,,0.005438813470819,,0.395156875279632,0.090038577109913,0.271851787880198,,0.199237981077957,,,0.004872563718141,,0.541984732824427,,0.017453798767967,,0.71,0.438271604938272,,0.02193162272331,
h181,none,random,0.86652977412731,,0.018386144153304,,0.435288480841054,0.113703718699752,0.302314575758139,,0.250402288575004,,,0.026986506746627,,0.4921875,,0.013347022587269,,0.670212765957447,0.388888888888889,,0.026399000966047,
h181,none,de,0.878850102669404,,0.008919491705983,,0.391183553896342,0.080512065500316,0.267604445821632,,0.176027487775869,,,0.025487256371814,,0.546153846153846,,0.018480492813142,,0.724489795918367,0.438271604938272,,0.018830847529512,
h181,fairsmote,default,0.844969199178645,,0.028161071177424,,0.371480835388555,0.120183877970571,0.263357143831578,,0.259676493719047,,,0.016116941529235,,0.579387186629526,,0.020533880903491,,0.527918781725888,0.641975308641975,,0.057571687754766,
h181,fairsmote,random,0.824435318275154,,0.033586294884514,,0.385732823591108,0.097841575871094,0.267295948056534,,0.206183452365413,,,0.037481259370315,,0.562659846547315,,0.010266940451745,,0.480349344978166,0.679012345679012,,0.052105275559011,
h181,fairsmote,de,0.779260780287474,,0.041875561297551,,0.437862989917233,0.091047898017766,0.299693285881917,,0.184850423932171,,,0.050599700149925,,0.501160092807425,,0.0,,0.401486988847584,0.666666666666667,,0.05445206286374,
h181,none,default,0.864476386036961,,0.071212752342316,,0.415802481433482,0.130870925246127,0.293863689042471,,0.249857061177816,,,0.130952380952381,,0.518248175182482,,0.01129363449692,,0.676190476190476,0.420118343195266,,0.029327734315079,
h181,none,random,0.869609856262834,,0.074914562013553,,0.396845707228538,0.130597694310197,0.281903224170315,,0.242735450999124,,,0.140194235588972,,0.541516245487365,,0.015400410677618,,0.694444444444444,0.443786982248521,,0.029231860714834,
h181,none,de,0.864476386036961,,0.033973514541933,,0.420680730401827,0.065489677155951,0.284670100837133,,0.128355035875631,,,0.06015037593985,,0.511111111111111,,0.002053388090349,,0.683168316831683,0.408284023668639,,0.013892084675564,
h181,fairsmote,default,0.851129363449692,,0.06809464181922,,0.35732254385024,0.103928822809218,0.25049364649893,,0.176360517698425,,,0.130012531328321,,0.596100278551532,,0.017453798767967,,0.563157894736842,0.633136094674556,,0.032529912563277,
h181,fairsmote,random,0.835728952772074,,0.082132387891636,,0.363127107340176,0.131476891456713,0.26116747485018,,0.240725549175098,,,0.138001253132832,,0.58974358974359,,0.01129363449692,,0.520361990950226,0.680473372781065,,0.05064043564964,
h181,fairsmote,de,0.834702258726899,,0.067532468976702,,0.355543302344511,0.099969312051057,0.248464948596146,,0.170831208567058,,,0.119830827067669,,0.598503740648379,,0.019507186858316,,0.517241379310345,0.710059171597633,,0.038541187298666,
h181,none,default,0.879876796714579,,0.022074829931973,,0.389449579549447,0.120772913524794,0.274795759156041,,0.264817629179331,,,0.037244897959184,,0.544747081712062,,0.015400410677618,,0.795454545454545,0.414201183431953,,0.026276477934073,
h181,none,random,0.881930184804928,,0.008537414965986,,0.385712766625501,0.108619205569448,0.269585692919974,,0.241102068830277,,,0.008503401360544,,0.549019607843137,,0.013347022587269,,0.813953488372093,0.414201183431953,,0.023175702740275,
h181,none,de,0.876796714579055,,0.007534013605442,,0.402335912586458,0.061807237769776,0.272151391575996,,0.136056874967802,,,0.016496598639456,,0.52755905511811,,0.010266940451745,,0.788235294117647,0.396449704142012,,0.012445512593954,
h181,fairsmote,default,0.861396303901437,,0.069438775510204,,0.332756998034878,0.156024956911235,0.250472401420574,,0.31869624264373,,,0.099829931972789,,0.623955431754875,,0.02258726899384,,0.589473684210526,0.662721893491124,,0.069668480950025,
h181,fairsmote,random,0.856262833675565,,0.03984693877551,,0.323276644023487,0.121763249481941,0.233847670956582,,0.258534019172317,,,0.039455782312925,,0.635416666666667,,0.015400410677618,,0.567441860465116,0.72189349112426,,0.062529158125398,
