MO,Iteration,PT,Duration,obj1,obj2,obj3,obj4
ground,1,nsga-iii,0.055220842361450195,2862.4704606895107,32.484873553589466,11679.130823765136,8.310991957104557
ground,1,nsga-iii,0.06053805351257324,7760.346486024156,73.69273755433389,86888.42789111097,0.0
ground,1,nsga-iii,0.05518460273742676,5964.698605447707,73.15722482821455,49136.01489916176,3.753351206434316
ground,1,nsga-iii,0.049978017807006836,5017.96108693777,45.51135038490777,111517.11708287483,3.485254691689008
ground,1,nsga-iii,0.05004000663757324,4910.026841419258,68.4640642017246,122646.23695071589,1.0723860589812333
ground,1,nsga-iii,0.050940513610839844,10259.80953201616,82.72248847783274,79820.9070877595,2.9490616621983916
ground,1,nsga-iii,0.06058645248413086,1357.3198877734922,23.694125124631967,28610.953831066676,8.310991957104557
ground,1,nsga-iii,0.055008649826049805,9745.737943463864,52.77807800384802,94999.4045483804,6.434316353887399
ground,1,nsga-iii,0.06082892417907715,3509.502908463312,32.35184874013249,51111.8370476571,7.774798927613941
ground,1,nsga-iii,0.0505220890045166,7135.648539074607,40.92547245686717,174395.63338135707,6.702412868632708
ground,1,nsga-iii,0.0601506233215332,5003.159377625357,68.77126161831787,71563.01212855021,3.485254691689008
ground,1,nsga-iii,0.06536269187927246,1861.4326375136397,25.90995391169396,21429.06967254476,9.383378016085791
ground,1,moead,0.06001400947570801,4900.970317538541,34.12222078154298,113802.48660142472,9.651474530831099
ground,1,moead,0.05068850517272949,9368.052581660928,62.47241687084915,96906.79664317076,4.825737265415549
ground,1,moead,0.05537557601928711,8748.024509923152,84.73514684962642,54532.87661707164,2.9490616621983916
ground,1,moead,0.06064295768737793,9955.442442349664,79.85180174547583,124425.256967647,2.4128686327077746
ground,1,moead,0.05050921440124512,14448.831657794586,48.00257803653849,182143.41589616478,13.136729222520108
ground,1,moead,0.055845022201538086,3392.102082916821,65.05159911193013,62287.780792578415,3.2171581769436997
ground,1,moead,0.055565595626831055,7855.974978855491,76.32103186989247,43476.746926828244,3.2171581769436997
ground,1,moead,0.054747819900512695,3934.258911381286,63.093022600817505,133683.2722477987,3.2171581769436997
ground,1,moead,0.06575965881347656,10618.388462717294,55.21671812091584,80607.77414682106,4.825737265415549
ground,1,moead,0.06062793731689453,4993.193524881884,72.46303058056489,27762.540618309344,4.021447721179625
ground,1,moead,0.06966185569763184,13345.782079488867,94.05164688746495,90234.8670568357,2.1447721179624666
ground,1,moead,0.06051492691040039,7315.8781378652675,50.17009910933881,12743.660143524827,9.919571045576408
ground,1,moead,0.045507192611694336,15741.751973454026,53.834605799489495,36889.04477379271,9.383378016085791
ground,1,moead,0.05563616752624512,12168.098610303849,64.5467369989314,29611.253786565507,2.9490616621983916
ground,1,moead,0.050618648529052734,3912.1820272593036,66.02560041409886,41679.240409790196,4.289544235924933
ground,1,moead,0.059986114501953125,20116.82665582105,101.7403012901839,78253.40135258032,1.876675603217158
ground,1,moead,0.06081271171569824,8857.993503938358,51.70505820746541,54274.5403079917,5.630026809651475
ground,1,moead,0.0552217960357666,13041.599628296135,49.43679875222172,82305.58459072294,10.455764075067025
ground,1,moead,0.06518816947937012,15207.270350446417,50.36580294577794,156880.69718289858,8.04289544235925
ground,1,moead,0.06099677085876465,5418.298088383293,53.269881961383426,98910.13513829274,2.9490616621983916
ground,1,moead,0.051856040954589844,12444.71600536529,54.81750801227163,76836.20121458985,2.9490616621983916
ground,1,moead,0.055124521255493164,15922.479586775857,49.29380469009804,238548.5216769009,8.579088471849866
ground,1,moead,0.0656898021697998,13238.36723554766,59.12916358812652,21395.74767595632,6.166219839142091
ground,2,random search,0.06097579002380371,3253.921802773957,34.90810252388081,179155.2127718822,7.774798927613941
ground,2,random search,0.059343814849853516,5170.3111723231705,65.30765457535739,9714.34292871969,1.3404825737265416
ground,2,random search,0.05534005165100098,1872.0914508030057,50.01315644010495,18934.92814931558,2.1447721179624666
ground,2,random search,0.05935525894165039,2433.160079595393,28.123541705082268,24772.893496426866,9.383378016085791
ground,2,random search,0.059374332427978516,6181.714845432287,38.11285287356003,28668.23520358777,2.680965147453083
ground,2,random search,0.05513167381286621,3412.9962178777837,33.170521746711536,44196.48342383028,4.557640750670242
ground,2,random search,0.0602717399597168,3276.2442032949257,31.712571360154165,18802.754313420763,6.434316353887399
ground,2,random search,0.059771060943603516,1121.8744248032308,46.89479167546981,14956.47405276493,4.557640750670242
ground,2,random search,0.0595395565032959,2537.926546732479,35.93519520427098,34701.985544753064,4.557640750670242
ground,2,random search,0.05968523025512695,6711.606655384971,47.210130788479496,70373.37502854277,4.289544235924933
ground,2,random search,0.059771060943603516,2770.3508805214124,58.4053815695484,9200.47851876652,3.485254691689008
ground,2,random search,0.060698747634887695,7246.105411299954,38.713100238852434,23629.93834513978,4.557640750670242
ground,2,random search,0.06011319160461426,6538.953892246982,74.88381273887661,53657.50689271811,1.876675603217158
ground,2,tpe,0.050308942794799805,4870.4887710375915,67.42816981664933,45032.27407907843,1.3404825737265416
ground,2,tpe,0.06533432006835938,6073.4680920646315,76.16639351361306,54015.04594961471,0.5361930294906166
ground,2,tpe,0.05962204933166504,4469.291655718467,33.36614414715621,85954.7434775662,9.383378016085791
ground,2,tpe,0.060808658599853516,2349.4417699597534,51.02320156268101,8815.250980454835,4.021447721179625
ground,2,tpe,0.06508779525756836,1448.942532839033,48.0378866311624,139933.03543032572,1.0723860589812333
ground,2,tpe,0.05857586860656738,9068.348379566205,41.020844743364435,16547.851963812176,9.115281501340483
ground,2,tpe,0.06978583335876465,7999.897617427833,60.82296509390024,33761.41574414804,2.1447721179624666
ground,2,tpe,0.06039905548095703,12894.49763614733,45.95391550919181,58284.32777592898,8.310991957104557
ground,2,tpe,0.060426950454711914,10742.72727225009,66.01751700894509,32207.268492386997,0.8042895442359249
ground,2,tpe,0.06989645957946777,8161.689995045043,61.003831952040244,46099.534378391036,1.0723860589812333
ground,2,tpe,0.060106754302978516,6575.239754160423,36.88425212491815,64801.396889361495,6.166219839142091
ground,2,tpe,0.049858808517456055,5187.939625869314,42.73289499153947,73563.5941781589,3.485254691689008
ground,2,tpe,0.06067609786987305,6682.872077256913,72.97436380556279,42776.57255325978,1.0723860589812333
ground,2,tpe,0.07057380676269531,7425.367959979786,76.77619902022023,37745.540681807455,1.3404825737265416
ground,2,tpe,0.07056760787963867,8360.060705860255,60.863393763214766,60802.319741769126,1.0723860589812333
ground,2,tpe,0.05102252960205078,7872.334313385143,76.26854358897613,31134.734036441354,1.876675603217158
ground,2,tpe,0.056571006774902344,6157.714583634368,73.80392842746822,26583.175125228994,3.485254691689008
ground,2,tpe,0.04569745063781738,6349.855345055872,38.3768438876628,62142.36798763659,10.455764075067025
ground,2,tpe,0.05261087417602539,12483.425009962915,58.899131878557824,179569.74158221524,5.898123324396783
ground,2,tpe,0.043456077575683594,8164.712261929372,84.9458844028773,27687.600478621993,1.6085790884718498
ground,2,tpe,0.058747291564941406,3452.1612486980566,64.28111297995368,69745.1055589995,0.5361930294906166
ground,2,tpe,0.05531668663024902,2762.994233527251,30.398836843001536,59749.855827985,12.332439678284182
ground,2,nsga-ii,0.05980873107910156,3859.7711198500792,68.05503243229148,18542.15664723865,2.1447721179624666
ground,2,nsga-ii,0.07784295082092285,9440.252925722001,42.43517948764916,44808.811990991904,9.383378016085791
ground,2,nsga-ii,0.06959772109985352,14993.828435912368,52.12489771143851,65254.24838407304,11.528150134048257
ground,2,nsga-ii,0.07039570808410645,16405.921906527612,59.03335778643704,26059.048619678557,2.9490616621983916
ground,2,nsga-ii,0.08036541938781738,6739.534729163303,42.376385183127006,78826.22762565104,8.579088471849866
ground,2,nsga-ii,0.05086398124694824,4029.655649781608,48.75178687197969,95376.35354184074,2.1447721179624666
ground,2,nsga-ii,0.04913139343261719,8100.178577455453,55.55672307849211,32179.826130626716,2.680965147453083
ground,2,nsga-ii,0.05524444580078125,4213.959718604415,66.68769290786825,16111.780808770913,1.0723860589812333
ground,2,nsga-ii,0.05126619338989258,4080.754251814758,65.60756209503116,59679.60725808457,4.289544235924933
ground,2,nsga-ii,0.055486440658569336,8174.496499987971,40.51546628407273,304209.33715996373,6.970509383378016
ground,2,nsga-ii,0.06099653244018555,11844.426388572909,52.67378488763823,36450.89917220393,1.6085790884718498
ground,2,nsga-ii,0.05025935173034668,6802.181399281981,39.084665768717,163630.6940986608,11.528150134048257
ground,2,nsga-ii,0.055109500885009766,4166.354519602443,67.68213695608907,9146.425611134391,1.3404825737265416
ground,2,nsga-ii,0.05539989471435547,9851.03640525287,63.391473565468964,20968.100752570375,2.680965147453083
ground,2,nsga-iii,0.07075214385986328,5253.010426901485,37.56267450765203,44220.06006406335,9.115281501340483
ground,2,nsga-iii,0.06009340286254883,2988.5808630496354,63.51718274921546,49029.29414350815,2.1447721179624666
ground,2,nsga-iii,0.059247732162475586,2408.5378325064976,28.36021781323071,97392.37908691703,10.455764075067025
ground,2,nsga-iii,0.0698697566986084,456.1484206710973,16.544488434296266,8124.237328803888,10.99195710455764
ground,2,nsga-iii,0.07028746604919434,4498.475234771079,34.458058178381904,12572.682659235614,9.651474530831099
ground,2,nsga-iii,0.04584503173828125,1118.915391814123,42.82407960571228,24309.12093896206,5.630026809651475
ground,2,nsga-iii,0.07044124603271484,7525.172535724662,40.796187029781514,9539.637040381851,9.383378016085791
ground,2,nsga-iii,0.054960012435913086,14327.21142600777,48.373838343676674,137780.3728037726,5.898123324396783
ground,2,nsga-iii,0.04927206039428711,6257.193226780185,40.24110358501572,160307.57133812277,7.506702412868632
ground,2,nsga-iii,0.06994462013244629,5137.095297154453,66.80383122499087,16927.818634384952,1.0723860589812333
ground,2,nsga-iii,0.050933837890625,4230.99946410775,63.18469277372404,63045.733679489174,4.825737265415549
ground,2,nsga-iii,0.05043745040893555,7138.097818204579,58.930762776737645,76988.25004815504,2.680965147453083
ground,2,nsga-iii,0.05062508583068848,3703.8828475035,67.58230577583669,16912.47404997797,2.680965147453083
ground,2,nsga-iii,0.060185909271240234,12058.965788111598,58.128996889297916,174822.80493946403,5.361930294906166
ground,2,nsga-iii,0.05062365531921387,8381.255735432167,79.28120574072935,52108.854692995876,0.5361930294906166
ground,2,nsga-iii,0.06529045104980469,6487.689760450152,38.55370086230833,176164.38871042404,8.847184986595174
ground,2,moead,0.05535626411437988,5911.654326337248,36.99355003851572,88871.821416075,10.99195710455764
ground,2,moead,0.05064129829406738,9728.101352145111,58.31797866699026,106221.57720508534,0.5361930294906166
ground,2,moead,0.05516934394836426,5546.256990579633,39.785176203409335,192514.8901431629,13.136729222520108
ground,2,moead,0.05991792678833008,14217.10799275355,48.176102393967525,99313.81452233011,9.651474530831099
ground,2,moead,0.05563759803771973,4264.239163968813,34.59089609294261,343145.1951057211,12.868632707774799
ground,2,moead,0.06813335418701172,4903.659339466287,44.69468660375326,101935.87478849362,8.579088471849866
ground,2,moead,0.06573271751403809,8187.9548345421845,60.2735981512992,222046.89854183354,3.485254691689008
ground,2,moead,0.05034661293029785,11700.786964828481,88.60303701199408,70127.55684326224,2.680965147453083
ground,2,moead,0.055435895919799805,7316.395176097535,77.42922041844552,77090.03282158723,4.021447721179625
ground,2,moead,0.05525851249694824,11323.82017596045,44.73808583624941,81387.11947487656,15.549597855227882
ground,2,moead,0.05031442642211914,17197.406765119697,64.14506616736419,152216.13552622945,7.506702412868632
ground,2,moead,0.05068349838256836,15650.604153689786,71.19239282756286,267741.0609798376,2.1447721179624666
ground,2,moead,0.0708770751953125,6918.761374681231,41.665149385142556,122863.05410504676,9.651474530831099
ground,2,moead,0.05565357208251953,10654.329740121158,46.036982624867804,83796.92660049378,13.672922252010723
ground,2,moead,0.05042886734008789,17844.569048414607,51.09254002017798,183180.2448281511,9.115281501340483
ground,2,moead,0.04978489875793457,5291.917852454764,74.51890406453701,33667.28143391098,4.825737265415549
ground,2,moead,0.06917071342468262,32707.7701848333,125.18819788391923,184518.7709170077,2.1447721179624666
ground,2,moead,0.05350542068481445,6235.921080039082,78.6269746460219,135120.14057551845,4.289544235924933
ground,2,moead,0.053144216537475586,9437.623615746663,58.77415222703191,202579.0329688753,2.680965147453083
ground,3,random search,0.05096912384033203,5044.855933973926,36.5985570428926,106177.56685330317,9.919571045576408
ground,3,random search,0.06245923042297363,13410.877012534444,60.28487027317858,53085.312605380925,4.021447721179625
ground,3,random search,0.04690980911254883,7122.6400647828805,41.451550851694535,54689.55222552057,8.579088471849866
ground,3,random search,0.046822309494018555,4862.591620897363,37.71999479374115,382049.03457344923,9.115281501340483
ground,3,random search,0.05337858200073242,6596.333566803678,72.3378492982184,43949.28124384994,2.1447721179624666
ground,3,tpe,0.04854607582092285,19811.244274004308,53.017778972787255,201965.26050626993,9.115281501340483
ground,3,tpe,0.04335212707519531,2538.587694879137,56.437678905911405,69780.76904599636,2.9490616621983916
ground,3,tpe,0.0431215763092041,16347.29742147642,72.22219365176062,96764.43104807791,4.825737265415549
ground,3,tpe,0.05769944190979004,19521.004594382717,54.44692474395159,103914.55335097211,8.579088471849866
ground,3,tpe,0.05742239952087402,13779.031337992523,57.278663388350004,34801.27007404552,5.093833780160858
ground,3,tpe,0.04852867126464844,12240.172047976746,92.48874538839837,20262.16947407146,2.680965147453083
ground,3,tpe,0.06730270385742188,5375.776769745256,72.30387224896435,104824.6857166389,2.1447721179624666
ground,3,tpe,0.04186749458312988,13023.678229693294,46.86955315023158,96663.55433505634,11.528150134048257
ground,3,nsga-ii,0.04682135581970215,5568.926115186179,70.23245536968847,33544.24721128331,1.0723860589812333
ground,3,nsga-ii,0.04745006561279297,4614.587533646139,35.513284107541224,362925.77289345727,12.332439678284182
ground,3,nsga-ii,0.04729032516479492,14961.022841796183,70.5458646203678,72754.11333923624,4.825737265415549
ground,3,nsga-ii,0.04745054244995117,5984.836036400603,73.50929683795967,22136.80132346764,0.8042895442359249
ground,3,nsga-ii,0.04727506637573242,15825.230528430497,61.11245862140437,46554.48181954605,5.093833780160858
ground,3,nsga-ii,0.05407381057739258,7725.435265657221,41.526784949531695,43496.49743235154,8.579088471849866
ground,3,nsga-ii,0.06242942810058594,5625.74785295602,44.692467252721556,210590.72591349934,6.970509383378016
ground,3,nsga-iii,0.046414852142333984,5112.343997393996,79.19748484923092,51621.67631837593,2.4128686327077746
ground,3,nsga-iii,0.047399044036865234,5173.254376760981,35.46508240114864,54449.57168455307,9.919571045576408
ground,3,nsga-iii,0.0688328742980957,8081.830077518037,42.796854493126645,132786.93921463392,8.579088471849866
ground,3,nsga-iii,0.047301292419433594,10151.132454472634,51.062624142383825,15468.581901251528,4.825737265415549
ground,3,nsga-iii,0.0473935604095459,9642.995149756569,58.117175470668705,32806.44977476619,1.6085790884718498
ground,3,nsga-iii,0.05444598197937012,3861.526464362565,48.10022699199166,120012.03706168628,3.2171581769436997
ground,3,nsga-iii,0.0468595027923584,8280.203452696407,57.98241466617489,23335.984261912894,5.898123324396783
ground,3,nsga-iii,0.0475006103515625,5330.572815987447,43.5315231234537,178288.51168806345,5.361930294906166
ground,3,nsga-iii,0.05296516418457031,1488.7371977135613,47.55930099648533,53471.07313400143,4.289544235924933
ground,3,nsga-iii,0.047333717346191406,5350.547301643836,71.68415579466021,8865.05738002598,1.3404825737265416
ground,3,nsga-iii,0.05428600311279297,11201.084850094818,65.7106365156473,95637.11855229297,3.753351206434316
ground,3,nsga-iii,0.0535433292388916,6437.6169392643405,44.27993280103626,54376.47178190209,5.361930294906166
ground,3,moead,0.07816147804260254,5389.185336807044,34.6096442647754,107025.51936532954,11.528150134048257
ground,3,moead,0.04737448692321777,8127.13304097899,82.44752560550454,64029.367079491494,0.8042895442359249
ground,3,moead,0.05352139472961426,7470.240100364186,42.464360409782,283806.06513970334,10.723860589812332
ground,3,moead,0.04749321937561035,15671.958769145149,63.42039650255599,178611.20924232114,7.774798927613941
ground,3,moead,0.06978750228881836,18916.58105223899,96.89101509821809,25771.986251911687,1.3404825737265416
ground,3,moead,0.047548770904541016,8932.6760344477,90.36579464061363,347755.6709946585,5.361930294906166
ground,3,moead,0.07025480270385742,13016.231842131361,51.09006582081852,365582.6834863345,10.99195710455764
ground,3,moead,0.06314682960510254,10387.633115983488,89.42470113743792,42597.87936235801,1.0723860589812333
ground,3,moead,0.04743003845214844,17310.916087569054,63.745420936209975,60559.042301080706,4.557640750670242
ground,3,moead,0.04707217216491699,24973.9225869602,58.46311586594696,268589.6928305096,9.383378016085791
ground,3,moead,0.047087669372558594,3185.339463858443,31.874759361650845,41090.667901612396,12.600536193029491
ground,3,moead,0.04749274253845215,6076.031715555881,37.284914693851476,27779.314594362746,14.47721179624665
ground,3,moead,0.05387091636657715,19248.031439745744,77.29728150417874,115944.07203965358,3.485254691689008
ground,4,random search,0.04937267303466797,7774.063240594527,73.7397511512464,34373.99032098147,0.8042895442359249
ground,4,random search,0.0643470287322998,4730.166613159478,67.81487883879315,39706.46339855686,0.0
ground,4,random search,0.04751014709472656,4424.72172288739,33.56233230375957,64418.753137777734,5.898123324396783
ground,4,random search,0.04868364334106445,7668.31719204109,49.02046986077752,93435.36510452612,5.898123324396783
ground,4,random search,0.06895303726196289,730.5755160808992,19.966336013093986,4265.677357876224,7.774798927613941
ground,4,random search,0.046976566314697266,6813.724482890605,76.17337677332678,29327.04243570903,0.2680965147453083
ground,4,random search,0.04669833183288574,664.3729716544068,19.200594080017375,29993.950915236783,10.455764075067025
ground,4,random search,0.0463252067565918,6726.022106569607,54.88809265186102,47129.2821981959,3.753351206434316
ground,4,random search,0.07753229141235352,2737.2487479643814,57.8349745277747,42534.85979736132,0.0
ground,4,random search,0.04694795608520508,4819.352530467456,33.79982992458075,27088.56641151414,6.434316353887399
ground,4,tpe,0.051235198974609375,9517.32229556699,59.783885732371076,131776.13897921192,4.021447721179625
ground,4,tpe,0.05328202247619629,9078.00453837299,40.32607486891428,120922.38952069369,10.99195710455764
ground,4,tpe,0.0805807113647461,7727.433029737912,80.70091175807386,80894.99514029594,1.6085790884718498
ground,4,tpe,0.043196916580200195,11496.580922582536,54.891612602036005,19013.459341072292,5.093833780160858
