MO,Iteration,PT,Duration,obj1,obj2,obj3,obj4
xomo,1,random search,0.046877384185791016,2150.8851058797736,52.290111065281145,23521.52512064956,0.0
xomo,1,random search,0.04734373092651367,6838.674335942616,54.536471927825694,36841.13078098509,3.2171581769436997
xomo,1,random search,0.05295276641845703,3984.7424853812104,47.14443250199381,85514.89957392236,0.5361930294906166
xomo,1,tpe,0.05346417427062988,7251.708869515769,82.45876863268109,10636.31648949218,1.0723860589812333
xomo,1,tpe,0.05912470817565918,11524.60358245963,42.92461117470169,79426.39795118108,11.796246648793566
xomo,1,tpe,0.05054950714111328,7202.454243140466,39.305106288463676,110109.72683643915,6.166219839142091
xomo,1,tpe,0.06343936920166016,3514.3574357853527,30.75930133818759,87282.59690148904,8.04289544235925
xomo,1,tpe,0.057573556900024414,8617.128164536934,46.03589923049392,17129.13830533006,3.2171581769436997
xomo,1,tpe,0.054731130599975586,9216.796319066247,43.89760080683174,62773.829993897874,11.796246648793566
xomo,1,tpe,0.06581926345825195,6052.5921794038595,55.12860769619879,145156.15068367613,5.361930294906166
xomo,1,tpe,0.04912877082824707,7142.72562999945,59.96554504041758,72869.48920938905,3.2171581769436997
xomo,1,tpe,0.05057501792907715,8049.364979551331,44.109484874773756,59285.45083239599,9.919571045576408
xomo,1,tpe,0.04276013374328613,4700.294363475094,73.10701221288296,160596.79975147406,2.680965147453083
xomo,1,tpe,0.05171918869018555,5469.344523714073,70.75594624510937,46533.83961552588,2.1447721179624666
xomo,1,tpe,0.05997514724731445,7261.1254872095105,57.69467091800098,144296.35143125828,4.825737265415549
xomo,1,tpe,0.06870794296264648,6605.1702210270105,72.0349323637961,57806.18089198016,1.0723860589812333
xomo,1,tpe,0.062109947204589844,4947.409820311858,67.78348855548927,25771.601350111803,3.753351206434316
xomo,1,tpe,0.06082296371459961,7504.9337696812045,55.15406800203978,17736.5992173838,2.9490616621983916
xomo,1,tpe,0.05862116813659668,10116.114932398446,43.41276249633572,36689.71223545108,7.774798927613941
xomo,1,tpe,0.05694174766540527,7225.091616939421,37.01950084917412,85711.18889004136,7.506702412868632
xomo,1,nsga-ii,0.0589292049407959,4313.59427122937,32.3932767543188,14731.832184084498,8.579088471849866
xomo,1,nsga-ii,0.04885435104370117,10590.596010372443,45.000470727269644,42643.352540255895,4.289544235924933
xomo,1,nsga-ii,0.047151803970336914,11374.299817919908,53.87655183201889,90517.2969811258,3.753351206434316
xomo,1,nsga-ii,0.0469510555267334,8634.779354474593,43.626454289586746,71025.66989839023,6.434316353887399
xomo,1,nsga-ii,0.05404257774353027,12651.1041648317,57.64590378131188,38035.65352642255,4.021447721179625
xomo,1,nsga-ii,0.056371212005615234,4805.8700785042965,35.81979992392877,76723.55062313563,7.506702412868632
xomo,1,nsga-ii,0.04686999320983887,16915.841841058118,63.55531284682392,42603.05619030757,3.753351206434316
xomo,1,nsga-ii,0.0467221736907959,6950.364752773864,84.43056077983739,78414.84810955155,0.8042895442359249
xomo,1,nsga-ii,0.053725242614746094,9007.963496230263,62.671650778347086,45852.86255367518,4.289544235924933
xomo,1,nsga-ii,0.04715156555175781,10165.096242529675,68.47048816523204,289913.8347734298,3.485254691689008
xomo,1,nsga-ii,0.04706215858459473,9075.2951401069,81.0549671437588,114751.00731278512,2.680965147453083
xomo,1,nsga-ii,0.06283140182495117,7712.502522466847,40.23011405410615,99171.99169132362,9.383378016085791
xomo,1,nsga-ii,0.04711437225341797,6300.223766290168,38.520144351446646,107714.01943878694,3.753351206434316
xomo,1,nsga-ii,0.056554555892944336,7799.790025831051,45.70958115207054,29555.789881614037,4.825737265415549
xomo,1,nsga-ii,0.0548090934753418,6906.6906961128325,77.79274359771883,98223.47080803718,4.825737265415549
xomo,1,nsga-iii,0.0473332405090332,9199.720540266115,40.91721586148864,44681.76711276852,5.361930294906166
xomo,1,nsga-iii,0.05337643623352051,6266.208520685543,46.8592046367286,31037.463667415053,4.825737265415549
xomo,1,nsga-iii,0.058808326721191406,4306.230558641228,50.468629881129985,63704.123526186784,4.557640750670242
xomo,1,nsga-iii,0.0469052791595459,11347.94871164107,46.74806559103082,117477.96672769645,6.970509383378016
xomo,1,nsga-iii,0.04714798927307129,4540.659541449943,65.09939049263139,37726.103892240964,1.0723860589812333
xomo,1,nsga-iii,0.056036949157714844,2290.400060042106,55.15824153688605,27566.191983744662,2.680965147453083
xomo,1,nsga-iii,0.053845882415771484,846.6466202073321,19.61252715527304,14117.679144774942,10.99195710455764
xomo,1,nsga-iii,0.04686331748962402,6364.838927921979,37.531382463501885,86865.26826512843,8.579088471849866
xomo,1,nsga-iii,0.04687094688415527,9533.484585240007,88.87480943643648,36048.00295632685,2.4128686327077746
xomo,1,nsga-iii,0.06188082695007324,11012.314023761179,62.178501871438044,35516.10420290062,1.3404825737265416
xomo,1,nsga-iii,0.04689955711364746,7103.264635525343,73.4255895201027,64842.88422394775,1.876675603217158
xomo,1,nsga-iii,0.0472865104675293,3644.3278420303336,31.45542440042892,13389.97173243712,9.115281501340483
xomo,1,nsga-iii,0.06220078468322754,13203.871032830844,53.126368550188054,42453.463152997036,3.753351206434316
xomo,1,nsga-iii,0.04686546325683594,8398.896713549468,42.97053047135755,36108.68429903564,8.04289544235925
xomo,1,nsga-iii,0.05483722686767578,2536.9047117449586,31.289019891944378,8588.186837347752,9.651474530831099
xomo,1,nsga-iii,0.04686927795410156,2196.0270170966564,55.467256045352094,11608.38904710966,3.485254691689008
xomo,1,nsga-iii,0.046869516372680664,1454.0972855611994,51.19338748852889,73754.40903150305,5.361930294906166
xomo,1,nsga-iii,0.06663823127746582,2469.1924930754294,54.877688996220414,14055.407293556369,2.9490616621983916
xomo,1,nsga-iii,0.05470728874206543,8782.757997133851,59.76214623100437,47195.74361715773,0.5361930294906166
xomo,1,nsga-iii,0.05442214012145996,2753.7050460373953,55.84007167767286,12903.09505063997,2.9490616621983916
xomo,1,moead,0.0532073974609375,10020.221326639354,90.8854358354173,83827.11184009581,1.6085790884718498
xomo,1,moead,0.06248593330383301,6382.017541810869,55.39729890884763,75053.4194480738,4.825737265415549
xomo,1,moead,0.0801537036895752,3221.80790708307,61.83819774703338,41569.56732967384,3.753351206434316
xomo,1,moead,0.05402088165283203,8708.706171586658,58.842231934717404,29145.16403675508,2.680965147453083
xomo,1,moead,0.05364513397216797,6160.057234155174,75.27807796655587,63219.60337126627,3.2171581769436997
xomo,1,moead,0.04750180244445801,16524.383250723735,54.897170178199765,71563.33553457166,4.557640750670242
xomo,1,moead,0.07948446273803711,10706.073081401837,53.9402156536093,85265.65993950408,2.4128686327077746
xomo,1,moead,0.06913995742797852,5030.09076547496,52.33976939503708,209229.7286455357,1.876675603217158
xomo,1,moead,0.053983449935913086,14286.660784022086,47.95987661067656,77215.61150983127,6.434316353887399
xomo,1,moead,0.04688239097595215,7378.2592265467965,55.46374413080237,96614.88090575044,2.4128686327077746
xomo,1,moead,0.04732942581176758,11944.584563815408,46.21089896335077,125235.74285815677,9.383378016085791
xomo,1,moead,0.04745125770568848,2201.0015919636007,55.692210636894636,29272.97895508007,4.825737265415549
xomo,1,moead,0.05372428894042969,15688.255725102483,52.812554312546986,60258.30978706684,9.919571045576408
xomo,1,moead,0.05339479446411133,6313.797798072352,79.35014999436689,40812.888025881315,2.680965147453083
xomo,1,moead,0.04713273048400879,11038.67964234954,96.5255780317668,94644.2973355999,1.876675603217158
xomo,1,moead,0.04712390899658203,7805.911217733376,60.176480539383654,38041.18431612506,2.4128686327077746
xomo,1,moead,0.05365300178527832,8463.494848850056,57.96924881317129,72207.42148010759,4.289544235924933
xomo,1,moead,0.0536189079284668,7197.552080711464,56.379846956712484,91781.16492750804,3.753351206434316
xomo,1,moead,0.05375194549560547,4830.537112325999,69.04604413541877,50667.918055695875,3.753351206434316
xomo,1,moead,0.0702967643737793,9312.670330335197,42.64263191436188,45243.328907149415,10.99195710455764
xomo,1,moead,0.05391120910644531,7004.64128700494,58.539799751122516,30756.536643896317,2.680965147453083
xomo,1,moead,0.05344963073730469,4398.145368202217,41.090061077785116,154589.05641045477,3.753351206434316
xomo,1,moead,0.05455183982849121,7430.375700152424,80.8888371442466,228378.11346899733,0.2680965147453083
xomo,1,moead,0.046872615814208984,3770.9285940433388,47.124117396170845,96322.55860844403,4.289544235924933
xomo,1,moead,0.0470736026763916,9073.682421654918,43.38611232263524,23858.220679089678,10.723860589812332
xomo,1,moead,0.047132015228271484,3144.7571095493986,63.296998152634686,77893.27862904173,2.4128686327077746
xomo,1,moead,0.05436086654663086,10053.756327038926,42.58293381829254,131938.74583179908,10.187667560321715
xomo,1,moead,0.05375313758850098,18938.531644507326,69.86324202827382,48836.82396277654,2.1447721179624666
xomo,1,moead,0.04729461669921875,12446.966828395554,96.02804511842065,67821.46531100682,2.1447721179624666
xomo,1,moead,0.047126054763793945,13282.731734113555,57.08982873702161,47035.90670657605,4.021447721179625
xomo,1,moead,0.05375480651855469,10277.867112139409,89.66714796237139,150541.85689618313,2.1447721179624666
xomo,1,moead,0.04756307601928711,13204.54418925769,56.36485040075973,62908.260045716874,4.021447721179625
xomo,1,moead,0.04726910591125488,13716.78708391407,53.11813651106027,139957.07219603864,7.774798927613941
xomo,1,moead,0.04711413383483887,5824.590125637675,36.206833868383754,96936.75107059127,10.723860589812332
xomo,1,moead,0.054250478744506836,12564.51781696918,47.70696869212183,21800.53471128073,13.404825737265416
xomo,1,moead,0.05355978012084961,4673.3355976109615,39.792136148499345,156754.47471632774,4.557640750670242
xomo,1,moead,0.04751276969909668,8675.502819762336,63.84799755396411,16438.4163050743,2.680965147453083
xomo,2,random search,0.04633355140686035,6223.739838944082,54.50432086293182,31195.39815412945,1.3404825737265416
xomo,2,random search,0.04687666893005371,7237.247195645216,39.90790300119954,52693.31649072486,4.289544235924933
xomo,2,random search,0.05403900146484375,5089.02518944506,71.75424934503833,23339.05219068967,2.4128686327077746
xomo,2,random search,0.04677891731262207,351.62111376007664,15.185187330526022,4953.858932032861,9.651474530831099
xomo,2,random search,0.05403900146484375,6296.662123527479,46.876721757429415,35340.546022694034,6.166219839142091
xomo,2,random search,0.06970715522766113,4270.1679135845425,51.404374251062656,54396.69588467518,3.2171581769436997
xomo,2,random search,0.05415987968444824,1337.983098775453,52.66823852905461,40838.70979902033,0.2680965147453083
xomo,2,random search,0.0468754768371582,2284.7135192062765,26.777614540345315,51949.86940195803,4.557640750670242
xomo,2,random search,0.05382657051086426,4203.497775192911,64.62223091930144,30810.952012553542,2.680965147453083
xomo,2,random search,0.05415987968444824,7090.751840913838,47.19789278540483,69280.2350364404,2.9490616621983916
xomo,2,random search,0.046853065490722656,4226.382893975994,32.83403780264513,12414.666811507204,7.238605898123325
xomo,2,random search,0.05395150184631348,962.993918463452,22.018298511643845,16268.183336539068,8.310991957104557
xomo,2,random search,0.046843528747558594,6555.473686141955,46.43198100757507,41167.04345281341,7.506702412868632
xomo,2,random search,0.046643733978271484,7950.395731736828,46.73491100891965,63548.38990290914,2.1447721179624666
xomo,2,tpe,0.05512213706970215,8862.643724797515,57.610471442862874,43936.450694216684,1.6085790884718498
xomo,2,tpe,0.06980085372924805,10934.144002350544,46.71780887064494,158050.80073213292,9.383378016085791
xomo,2,tpe,0.05359220504760742,3226.049852943478,63.62062218663381,37466.03916482181,2.4128686327077746
xomo,2,tpe,0.051045894622802734,4296.20419923792,60.33573338215606,31078.609185277564,2.1447721179624666
xomo,2,tpe,0.06411218643188477,2162.9820809339217,51.30435664268824,15982.318815859548,3.2171581769436997
xomo,2,tpe,0.06347799301147461,5433.4132417661385,37.161971052466804,68910.7375026861,11.528150134048257
xomo,2,tpe,0.05443596839904785,5996.971227841974,74.96207886549564,23199.91728677503,1.0723860589812333
xomo,2,tpe,0.05353808403015137,14054.640734842937,50.68143462870346,134446.2656351201,5.630026809651475
xomo,2,tpe,0.05122804641723633,2445.626224644248,29.74584870882296,18387.643119296383,12.332439678284182
xomo,2,tpe,0.054564714431762695,10208.630257525494,61.569715469815726,32647.734674125644,0.8042895442359249
xomo,2,tpe,0.06431221961975098,5237.279071056349,68.30350007803831,37786.85435708196,1.6085790884718498
xomo,2,tpe,0.06181192398071289,5846.315517972602,70.68909253256632,7522.629937140194,1.6085790884718498
xomo,2,tpe,0.05677461624145508,3259.467058145056,61.97575723687428,11791.066894414915,2.1447721179624666
xomo,2,tpe,0.06526017189025879,9834.567298391183,45.010982870061156,242808.80246057807,9.383378016085791
xomo,2,tpe,0.0548853874206543,2843.668319096434,58.005375994849835,34966.06915906543,2.680965147453083
xomo,2,tpe,0.07204937934875488,5553.330454335351,68.35059641525112,195240.67532787388,1.3404825737265416
xomo,2,tpe,0.06107521057128906,12748.072044549854,45.115875556668804,95597.88662773967,8.579088471849866
xomo,2,nsga-ii,0.054280757904052734,8208.829411421719,42.95279992628148,37804.34635336081,9.115281501340483
xomo,2,nsga-ii,0.04733848571777344,6255.845339540449,75.86042837865233,62625.57638864533,2.4128686327077746
xomo,2,nsga-ii,0.04687190055847168,4027.3265943504443,71.11429911749744,37088.34941821788,3.485254691689008
xomo,2,nsga-ii,0.0533747673034668,17298.353574177334,60.691077471867615,38970.35786018772,4.825737265415549
xomo,2,nsga-ii,0.0474700927734375,10041.003570774179,44.96505825961523,61016.062509963296,6.702412868632708
xomo,2,nsga-ii,0.04737663269042969,9348.472324197804,61.944780864189354,61631.49625204694,2.9490616621983916
xomo,2,nsga-ii,0.053380489349365234,5194.632479050613,37.401154919022176,116348.63666209803,10.187667560321715
xomo,2,nsga-ii,0.04743242263793945,6962.97139687297,37.46022586750296,13908.051661881274,9.383378016085791
xomo,2,nsga-ii,0.06247711181640625,115.84514353939572,11.08761957444035,1284.34204491119,10.723860589812332
xomo,2,nsga-ii,0.053948402404785156,9754.654366150573,41.99711297164808,18272.65643252929,6.970509383378016
xomo,2,nsga-ii,0.047415971755981445,6008.215914893595,41.79857686523589,73601.64308979412,8.579088471849866
xomo,2,nsga-ii,0.053798675537109375,9564.492331734098,53.71862857641067,87590.96497296623,4.289544235924933
xomo,2,nsga-iii,0.05385708808898926,4616.603785788323,37.11165290339897,90698.66006675485,7.506702412868632
xomo,2,nsga-iii,0.06985282897949219,9152.944112012916,41.769136038324056,79291.83945030547,6.970509383378016
xomo,2,nsga-iii,0.04694724082946777,17069.514115708847,50.90771458080119,132697.78190656588,4.021447721179625
xomo,2,nsga-iii,0.05422401428222656,11700.64077140873,48.137907450957826,69003.65932369088,10.723860589812332
xomo,2,nsga-iii,0.04718613624572754,6221.35682571042,73.64778172107984,57729.73354899278,4.021447721179625
xomo,2,nsga-iii,0.05423474311828613,14850.559222543152,50.4945315421856,40615.266094638,9.919571045576408
xomo,2,nsga-iii,0.05456852912902832,4354.62873378242,67.1672896086022,136813.03547297185,5.630026809651475
xomo,2,nsga-iii,0.06996774673461914,13744.688031160931,60.13081530471459,315387.0806117806,4.825737265415549
xomo,2,moead,0.047405242919921875,3870.102293803805,66.11906723672362,58033.47292362511,2.680965147453083
xomo,2,moead,0.05388355255126953,4228.973656015885,62.49577981075804,79315.20174597777,3.753351206434316
xomo,2,moead,0.054418087005615234,13321.852420110417,58.35481493513532,264790.8798308832,4.557640750670242
xomo,2,moead,0.05417323112487793,10421.112668934726,44.07838847885276,93284.24646785107,6.166219839142091
xomo,2,moead,0.0469207763671875,7516.112308880777,78.27216479850271,34298.83483036213,1.3404825737265416
xomo,2,moead,0.0470728874206543,9578.50935193319,51.5960464252763,154833.82242837865,4.825737265415549
xomo,2,moead,0.047492027282714844,5364.093861425391,37.48252587286698,135709.8154624853,9.383378016085791
xomo,2,moead,0.05365872383117676,2763.389118074856,57.81942514160323,25485.27375625204,5.361930294906166
xomo,2,moead,0.04745125770568848,12612.343989622581,51.32291328196186,72933.32192570166,5.093833780160858
xomo,2,moead,0.05394458770751953,3049.0935418833415,59.96774841577596,79399.95897253687,2.9490616621983916
xomo,2,moead,0.047423362731933594,5495.301251368478,68.79467267573777,37796.94422201324,3.2171581769436997
xomo,2,moead,0.05451178550720215,9180.451417164551,62.912173267320895,216098.75090658327,2.1447721179624666
xomo,2,moead,0.04725003242492676,5834.255121536134,78.1877201256394,13881.138562457227,3.485254691689008
xomo,2,moead,0.0474390983581543,14775.184896067232,71.35559645493065,83012.77761967608,1.3404825737265416
xomo,2,moead,0.04747176170349121,7387.931887630664,40.576534822827554,82100.43372324192,11.26005361930295
xomo,2,moead,0.04752707481384277,9312.239595489775,51.51985642367728,32047.119754158193,6.970509383378016
xomo,2,moead,0.05373358726501465,4148.989531159592,32.51086389554863,34913.95837067788,12.064343163538874
xomo,2,moead,0.06904983520507812,9670.984641728042,42.665170988938726,60959.05294548494,11.26005361930295
xomo,2,moead,0.05363607406616211,14119.367683943497,58.88544644762067,177314.22838495421,2.4128686327077746
xomo,2,moead,0.054527997970581055,7721.527958344055,82.88142801917633,25831.46783245911,2.680965147453083
xomo,2,moead,0.04745006561279297,10991.673657937376,90.9034197464195,32258.883325009305,0.8042895442359249
xomo,2,moead,0.062499046325683594,12443.327457960768,49.08396581259985,51559.161193418906,9.919571045576408
xomo,2,moead,0.04729771614074707,12420.341143710357,43.62323442905328,63046.199264060175,8.847184986595174
xomo,2,moead,0.05393815040588379,7743.1930689648225,79.11322425253657,76624.53156103149,1.0723860589812333
xomo,2,moead,0.06275439262390137,8756.711811910807,44.37601866698692,117262.11102017394,7.506702412868632
xomo,2,moead,0.04712033271789551,9945.895582093035,63.19156111009569,19654.10629239278,3.753351206434316
xomo,2,moead,0.05364489555358887,14081.030710345342,49.336461896448455,34191.884388792234,10.723860589812332
xomo,2,moead,0.05427384376525879,5968.160203523892,72.9994829646923,33732.2891133964,2.9490616621983916
xomo,2,moead,0.05386924743652344,8658.21951775933,79.88749820538004,20762.591106773347,1.0723860589812333
xomo,2,moead,0.04754805564880371,6012.797119513836,45.932741742945375,196211.41899400926,4.825737265415549
xomo,2,moead,0.047135353088378906,22999.429986590978,77.77506633341936,54779.0051686197,2.680965147453083
xomo,2,moead,0.04713892936706543,6786.736756322801,46.49395568654006,79426.05905255607,5.898123324396783
xomo,2,moead,0.04750704765319824,3450.95833120777,68.50963707072732,56002.64856308491,3.753351206434316
xomo,2,moead,0.04749345779418945,4600.705784085383,67.41038144600905,98246.59969908273,0.5361930294906166
xomo,2,moead,0.04739069938659668,6995.418834197745,41.33988639765636,97651.28403086003,10.455764075067025
xomo,2,moead,0.05394315719604492,9004.213079003472,46.08991945361018,69603.18758290898,5.361930294906166
xomo,2,moead,0.05363154411315918,4631.065314995615,67.1241818304104,90110.29363267908,2.1447721179624666
xomo,3,random search,0.05350685119628906,10063.246784611792,51.68032432567756,27546.014638367196,4.021447721179625
xomo,3,random search,0.04681682586669922,3839.367672720708,30.577258323996094,7421.8658855049025,8.847184986595174
xomo,3,random search,0.04681682586669922,10991.799403354245,81.05092568625608,61058.92193330971,3.2171581769436997
xomo,3,random search,0.06911659240722656,4775.256015618149,42.521992907000886,80813.31973913717,2.680965147453083
xomo,3,random search,0.046906471252441406,7871.040721750954,62.97433885223557,63686.473292783805,3.485254691689008
xomo,3,random search,0.04809427261352539,5017.60631474455,34.01004202210736,30218.8655215295,4.289544235924933
xomo,3,random search,0.04680800437927246,4572.045789264662,36.300395738523804,47045.19976911738,8.310991957104557
xomo,3,random search,0.053365230560302734,4910.185125407619,33.855678119599865,37280.68217235195,6.434316353887399
xomo,3,random search,0.05344843864440918,3328.5556713791016,37.57875081407015,80084.1947926146,5.630026809651475
xomo,3,tpe,0.07629656791687012,4275.25912341927,66.61059656006499,17463.549714914123,3.485254691689008
xomo,3,tpe,0.07323050498962402,5790.904115291351,35.162985079790275,17105.07234616742,5.361930294906166
xomo,3,tpe,0.05276036262512207,8831.586699114201,83.66106861039766,25477.534006960646,1.3404825737265416
xomo,3,tpe,0.05475807189941406,5607.039479209709,56.20700611981662,111582.6798367535,4.289544235924933
xomo,3,tpe,0.04753232002258301,4403.298255000302,35.27330888623141,43299.1568091855,10.99195710455764
xomo,3,tpe,0.06842327117919922,8011.296752028204,84.47539103442392,58618.44783262479,0.8042895442359249
xomo,3,tpe,0.04423975944519043,11113.476260531042,47.65783775997114,158943.6225444397,9.651474530831099
xomo,3,tpe,0.04928898811340332,5285.785697435616,69.67158439286759,47022.44898470622,2.9490616621983916
xomo,3,tpe,0.04765486717224121,7043.217932958513,57.55869834588597,40439.36543615787,1.6085790884718498
xomo,3,tpe,0.0670478343963623,5890.662907986922,71.4085530481761,19054.860572857266,1.6085790884718498
