DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,mar,sa,sd,sdar,Models built,Best params
effort/china.csv,23,none,log,none,rf,moead,"['sa', 'sd']",411.67440366744995,,2636.612528615168,0.5002811606832283,0.4137161361314439,2636.612528615168,500.0,pareto front
effort/china.csv,24,none,log,none,rf,default,None,2.7224903106689453,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",3542.3597604790425,0.47541900871634024,0.45905668807693256,3542.3597604790425,,
effort/china.csv,24,none,log,none,rf,random search,"['sa', 'sd']",314.8059675693512,,3624.58924565312,0.46324180827311673,0.39407559621762644,3624.58924565312,320.0,pareto front
effort/china.csv,24,none,log,none,rf,tpe,"['sa', 'sd']",2024.7196946144104,,3627.564118429807,0.46280126529734444,0.39126499031759027,3627.564118429807,1280.0,pareto front
effort/china.csv,24,none,log,none,rf,nsga-ii,"['sa', 'sd']",1070.1082525253296,,3632.793409515615,0.4620268700108723,0.3836181638455121,3632.793409515615,1000.0,pareto front
effort/china.csv,24,none,log,none,rf,nsga-iii,"['sa', 'sd']",1344.1742055416107,,3649.6262107381926,0.459534134052787,0.384446263922485,3649.6262107381926,1000.0,pareto front
effort/china.csv,24,none,log,none,rf,moead,"['sa', 'sd']",640.5172016620636,,3602.0878953909623,0.4665739883518977,0.3971189008818674,3602.0878953909623,500.0,pareto front
effort/china.csv,25,none,log,none,rf,default,None,2.971647024154663,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2423.6063855421685,0.41029308738995685,0.5388480019755566,2423.6063855421685,,
effort/china.csv,25,none,log,none,rf,random search,"['sa', 'sd']",125.24290037155151,,2170.9241323923993,0.4717752126497341,0.518467183953485,2170.9241323923993,320.0,pareto front
effort/china.csv,25,none,log,none,rf,tpe,"['sa', 'sd']",1176.5625772476196,,2228.855419186143,0.4576794912972657,0.5197005514365118,2228.855419186143,1280.0,pareto front
effort/china.csv,25,none,log,none,rf,nsga-ii,"['sa', 'sd']",1262.3784699440002,,2181.58208992435,0.46918194038061134,0.5310547638368409,2181.58208992435,1000.0,pareto front
effort/china.csv,25,none,log,none,rf,nsga-iii,"['sa', 'sd']",1469.7164788246155,,2185.4832820740894,0.4682327103439827,0.519088412693721,2185.4832820740894,1000.0,pareto front
effort/china.csv,25,none,log,none,rf,moead,"['sa', 'sd']",566.1154410839081,,2145.45699374588,0.47797182435774094,0.5271105827577147,2145.45699374588,500.0,pareto front
effort/china.csv,26,none,log,none,rf,default,None,2.8131918907165527,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2306.9312650602405,0.3833995904604077,0.3975833240308565,2306.9312650602405,,
effort/china.csv,26,none,log,none,rf,random search,"['sa', 'sd']",85.96899318695068,,2020.2095767358576,0.4600350382183545,0.411561155591637,2020.2095767358576,320.0,pareto front
effort/china.csv,26,none,log,none,rf,tpe,"['sa', 'sd']",1018.2800416946411,,2049.779516398929,0.4521315357679532,0.4155669390335679,2049.779516398929,1280.0,pareto front
effort/china.csv,26,none,log,none,rf,nsga-ii,"['sa', 'sd']",1172.5513334274292,,2033.7438176180985,0.4564175838983275,0.40692970348609137,2033.7438176180985,1000.0,pareto front
effort/china.csv,26,none,log,none,rf,nsga-iii,"['sa', 'sd']",401.70798444747925,,2066.5662654854314,0.4476447456678998,0.406235254521893,2066.5662654854314,1000.0,pareto front
effort/china.csv,26,none,log,none,rf,moead,"['sa', 'sd']",193.7457914352417,,2017.7300209240323,0.4606977780026747,0.40665946362295474,2017.7300209240323,500.0,pareto front
effort/china.csv,27,none,log,none,rf,default,None,3.134165048599243,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",3195.577724550898,0.24161761151398853,0.23887940448724798,3195.577724550898,,
effort/china.csv,27,none,log,none,rf,random search,"['sa', 'sd']",169.46198081970215,,2817.7656313994216,0.33128090945282507,0.3157861247778434,2817.7656313994216,320.0,pareto front
effort/china.csv,27,none,log,none,rf,tpe,"['sa', 'sd']",1037.4587795734406,,2852.638907488054,0.3230046975455881,0.2932067496371583,2852.638907488054,1280.0,pareto front
effort/china.csv,27,none,log,none,rf,nsga-ii,"['sa', 'sd']",765.1335427761078,,2844.0138770070607,0.3250516110556826,0.2709325632430331,2844.0138770070607,1000.0,pareto front
effort/china.csv,27,none,log,none,rf,nsga-iii,"['sa', 'sd']",707.2130477428436,,2858.5575979158557,0.3216000593329543,0.30127755493529,2858.5575979158557,1000.0,pareto front
effort/china.csv,27,none,log,none,rf,moead,"['sa', 'sd']",133.25355195999146,,2683.139097837384,0.36323081049637396,0.344139398000168,2683.139097837384,500.0,pareto front
effort/china.csv,28,none,log,none,rf,default,None,3.113415241241455,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2634.083674698795,0.5262440856394204,0.4804554913394773,2634.083674698795,,
effort/china.csv,28,none,log,none,rf,random search,"['sa', 'sd']",360.4651699066162,,2632.144627058872,0.526592835110238,0.4326750057417688,2632.144627058872,320.0,pareto front
effort/china.csv,28,none,log,none,rf,tpe,"['sa', 'sd']",1068.8004965782166,,2669.7050847926334,0.5198373591288249,0.4272991675225737,2669.7050847926334,1280.0,pareto front
effort/china.csv,28,none,log,none,rf,nsga-ii,"['sa', 'sd']",854.319354057312,,2679.8619528908594,0.518010584839483,0.41797201737412265,2679.8619528908594,1000.0,pareto front
effort/china.csv,28,none,log,none,rf,nsga-iii,"['sa', 'sd']",1099.2387475967407,,2697.450640420767,0.514847152780292,0.4149207768958987,2697.450640420767,1000.0,pareto front
effort/china.csv,28,none,log,none,rf,moead,"['sa', 'sd']",689.683337688446,,2639.918767941649,0.525194608752562,0.4311618038357169,2639.918767941649,500.0,pareto front
effort/china.csv,29,none,log,none,rf,default,None,2.8178045749664307,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2773.403614457832,0.4400826970638094,0.4218355174446736,2773.403614457832,,
effort/china.csv,29,none,log,none,rf,random search,"['sa', 'sd']",80.82775497436523,,2531.4963673932884,0.4889209017272071,0.3767255354000298,2531.4963673932884,320.0,pareto front
effort/china.csv,29,none,log,none,rf,tpe,"['sa', 'sd']",462.52174258232117,,2492.784712714494,0.4967363257668071,0.39600778575472617,2492.784712714494,1280.0,pareto front
effort/china.csv,29,none,log,none,rf,nsga-ii,"['sa', 'sd']",790.9736416339874,,2566.671854826726,0.4818193879228247,0.38034868877054206,2566.671854826726,1000.0,pareto front
effort/china.csv,29,none,log,none,rf,nsga-iii,"['sa', 'sd']",480.5872709751129,,2584.199897867331,0.4782806838792144,0.3778037694546331,2584.199897867331,1000.0,pareto front
effort/china.csv,29,none,log,none,rf,moead,"['sa', 'sd']",1019.090918302536,,2553.3161432351453,0.4845157477220865,0.38435630398686155,2553.3161432351453,500.0,pareto front
effort/isbsg10.csv,0,none,log,none,rf,default,None,1.3474678993225098,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2443.6861538461535,0.3702838566444656,0.3698506175318669,2443.6861538461535,,
effort/isbsg10.csv,0,none,log,none,rf,random search,"['sa', 'sd']",41.332887172698975,,2490.6512027809395,0.35818138209339895,0.2741298023123481,2490.6512027809395,320.0,pareto front
effort/isbsg10.csv,0,none,log,none,rf,tpe,"['sa', 'sd']",353.3337254524231,,2678.2292841880344,0.3098441822382563,0.2114855719166812,2678.2292841880344,1280.0,pareto front
effort/isbsg10.csv,0,none,log,none,rf,nsga-ii,"['sa', 'sd']",396.10653352737427,,2831.2492003506345,0.2704123135791657,0.10945462174814426,2831.2492003506345,1000.0,pareto front
effort/isbsg10.csv,0,none,log,none,rf,nsga-iii,"['sa', 'sd']",242.1717393398285,,2653.020381647042,0.3163402917576209,0.21488464665374574,2653.020381647042,1000.0,pareto front
effort/isbsg10.csv,0,none,log,none,rf,moead,"['sa', 'sd']",128.98388028144836,,2833.0010610079576,0.2699608747006136,0.11860616360027273,2833.0010610079576,500.0,pareto front
effort/isbsg10.csv,1,none,log,none,rf,default,None,1.210392951965332,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2964.6075,0.2594266978922717,0.41072744608284917,2964.6075,,
effort/isbsg10.csv,1,none,log,none,rf,random search,"['sa', 'sd']",38.43654131889343,,2720.316297111491,0.3204518227356149,0.08730222032008834,2720.316297111491,320.0,pareto front
effort/isbsg10.csv,1,none,log,none,rf,tpe,"['sa', 'sd']",202.25471949577332,,2670.725,0.33283996877439503,0.2141649577701788,2670.725,1280.0,pareto front
effort/isbsg10.csv,1,none,log,none,rf,nsga-ii,"['sa', 'sd']",141.19369387626648,,2722.1633208161124,0.3199904272746636,0.21412437254894814,2722.1633208161124,1000.0,pareto front
effort/isbsg10.csv,1,none,log,none,rf,nsga-iii,"['sa', 'sd']",165.75034046173096,,2674.7049024609846,0.3318457698770375,0.13837653057146315,2674.7049024609846,1000.0,pareto front
effort/isbsg10.csv,1,none,log,none,rf,moead,"['sa', 'sd']",27.11009693145752,,2730.8849206349205,0.3178117294276545,0.08005577232245542,2730.8849206349205,500.0,pareto front
effort/isbsg10.csv,2,none,log,none,rf,default,None,1.2903199195861816,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1375.5458333333333,-0.055979912356459716,-0.23279982296120627,1375.5458333333333,,
effort/isbsg10.csv,2,none,log,none,rf,random search,"['sa', 'sd']",21.0715970993042,,1268.3213734567903,0.02633423014544467,0.2365102625748446,1268.3213734567903,320.0,pareto front
effort/isbsg10.csv,2,none,log,none,rf,tpe,"['sa', 'sd']",205.50265955924988,,1408.4125,-0.08121101621725357,-0.03676441805672187,1408.4125,1280.0,pareto front
effort/isbsg10.csv,2,none,log,none,rf,nsga-ii,"['sa', 'sd']",247.062424659729,,1728.8571364977615,-0.3272101614031372,-0.38539699330778915,1728.8571364977615,1000.0,pareto front
effort/isbsg10.csv,2,none,log,none,rf,nsga-iii,"['sa', 'sd']",243.86398482322693,,1374.7241151413486,-0.05534909520495042,0.039311849698022906,1374.7241151413486,1000.0,pareto front
effort/isbsg10.csv,2,none,log,none,rf,moead,"['sa', 'sd']",79.1032235622406,,1135.9887914230019,0.12792339205603923,0.4659521023097732,1135.9887914230019,500.0,pareto front
effort/isbsg10.csv,3,none,log,none,rf,default,None,1.2375400066375732,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1857.2738461538463,-0.6601045104510452,-0.9608427517069404,1857.2738461538463,,
effort/isbsg10.csv,3,none,log,none,rf,random search,"['sa', 'sd']",202.16557335853577,,934.1771781491358,0.16499564659386926,0.16425678739182395,934.1771781491358,320.0,pareto front
effort/isbsg10.csv,3,none,log,none,rf,tpe,"['sa', 'sd']",355.493106842041,,963.6554487179486,0.13864680738907223,0.18497770288619034,963.6554487179486,1280.0,pareto front
effort/isbsg10.csv,3,none,log,none,rf,nsga-ii,"['sa', 'sd']",386.5227630138397,,946.6897027137711,0.15381145934550172,0.2488754553143623,946.6897027137711,1000.0,pareto front
effort/isbsg10.csv,3,none,log,none,rf,nsga-iii,"['sa', 'sd']",502.6750581264496,,1080.1504406316667,0.03451899558500621,0.06452507221130746,1080.1504406316667,1000.0,pareto front
effort/isbsg10.csv,3,none,log,none,rf,moead,"['sa', 'sd']",325.25061678886414,,886.1355202216617,0.20793717251914176,0.2662303968235144,886.1355202216617,500.0,pareto front
effort/isbsg10.csv,4,none,log,none,rf,default,None,1.2508881092071533,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2435.6024999999995,0.4447134484036137,0.344172330578964,2435.6024999999995,,
effort/isbsg10.csv,4,none,log,none,rf,random search,"['sa', 'sd']",74.47134375572205,,2981.414956761006,0.32027511458963087,0.2128889080014516,2981.414956761006,320.0,pareto front
effort/isbsg10.csv,4,none,log,none,rf,tpe,"['sa', 'sd']",282.81285405158997,,2901.2958333333327,0.33854126096001674,0.18615785163410334,2901.2958333333327,1280.0,pareto front
effort/isbsg10.csv,4,none,log,none,rf,nsga-ii,"['sa', 'sd']",423.1209237575531,,2946.991299496917,0.32812327287305854,0.1703886126550888,2946.991299496917,1000.0,pareto front
effort/isbsg10.csv,4,none,log,none,rf,nsga-iii,"['sa', 'sd']",280.75920701026917,,2970.7368379787767,0.3227095905585628,0.2121920074136351,2970.7368379787767,1000.0,pareto front
effort/isbsg10.csv,4,none,log,none,rf,moead,"['sa', 'sd']",110.0999538898468,,3000.9166666666665,0.3158289714920822,0.11984789732780159,3000.9166666666665,500.0,pareto front
effort/isbsg10.csv,5,none,log,none,rf,default,None,1.265061378479004,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2138.058333333334,0.451303126648512,0.3140505011637639,2138.058333333334,,
effort/isbsg10.csv,5,none,log,none,rf,random search,"['sa', 'sd']",78.09795808792114,,2763.475305518069,0.2908003322071139,0.13046664430248087,2763.475305518069,320.0,pareto front
effort/isbsg10.csv,5,none,log,none,rf,tpe,"['sa', 'sd']",99.43992066383362,,2632.6904166666673,0.32436408417570806,0.16731962202040768,2632.6904166666673,1280.0,pareto front
effort/isbsg10.csv,5,none,log,none,rf,nsga-ii,"['sa', 'sd']",145.78226804733276,,2718.5886574074075,0.3023197388994235,0.1515442822961246,2718.5886574074075,1000.0,pareto front
effort/isbsg10.csv,5,none,log,none,rf,nsga-iii,"['sa', 'sd']",416.36935472488403,,2655.349406167079,0.31854903390399886,0.1757868644657006,2655.349406167079,1000.0,pareto front
effort/isbsg10.csv,5,none,log,none,rf,moead,"['sa', 'sd']",56.14714455604553,,2894.333333333334,0.2572178103480231,0.0766726281151106,2894.333333333334,500.0,pareto front
effort/isbsg10.csv,6,none,log,none,rf,default,None,1.2610447406768799,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2482.3553846153845,0.07319139817253151,0.5081604464683687,2482.3553846153845,,
effort/isbsg10.csv,6,none,log,none,rf,random search,"['sa', 'sd']",222.28662967681885,,1692.3160023055086,0.3681593547532941,0.23801169007483652,1692.3160023055086,320.0,pareto front
effort/isbsg10.csv,6,none,log,none,rf,tpe,"['sa', 'sd']",277.29305505752563,,2034.5915384615387,0.24036785758470156,0.32963436129582047,2034.5915384615387,1280.0,pareto front
effort/isbsg10.csv,6,none,log,none,rf,nsga-ii,"['sa', 'sd']",564.5100245475769,,1693.8202401886613,0.36759773468151036,0.23301563197340247,1693.8202401886613,1000.0,pareto front
effort/isbsg10.csv,6,none,log,none,rf,nsga-iii,"['sa', 'sd']",251.3701958656311,,1739.1776809172886,0.3506631464735914,0.21007178208830402,1739.1776809172886,1000.0,pareto front
effort/isbsg10.csv,6,none,log,none,rf,moead,"['sa', 'sd']",219.23981308937073,,1759.862669683258,0.342940229104137,0.19990380896015716,1759.862669683258,500.0,pareto front
effort/isbsg10.csv,7,none,log,none,rf,default,None,1.0713326930999756,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1374.3991666666664,0.3102762192189472,0.6755811399976025,1374.3991666666664,,
effort/isbsg10.csv,7,none,log,none,rf,random search,"['sa', 'sd']",76.54936337471008,,1604.5992805607573,0.19475338077286647,0.4481545015212437,1604.5992805607573,320.0,pareto front
effort/isbsg10.csv,7,none,log,none,rf,tpe,"['sa', 'sd']",377.8585476875305,,1578.4744058641975,0.20786379860864249,0.4260061707574565,1578.4744058641975,1280.0,pareto front
effort/isbsg10.csv,7,none,log,none,rf,nsga-ii,"['sa', 'sd']",385.85520339012146,,1416.0325676968532,0.2893830555284029,0.627632091744862,1416.0325676968532,1000.0,pareto front
effort/isbsg10.csv,7,none,log,none,rf,nsga-iii,"['sa', 'sd']",312.850154876709,,1608.7243803852773,0.19268325477448744,0.41121677659823425,1608.7243803852773,1000.0,pareto front
effort/isbsg10.csv,7,none,log,none,rf,moead,"['sa', 'sd']",30.386547803878784,,1662.962664473684,0.16546449964728366,0.411375107273476,1662.962664473684,500.0,pareto front
effort/isbsg10.csv,8,none,log,none,rf,default,None,1.0564625263214111,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2432.106666666667,0.4786899945520634,0.1482527937850614,2432.106666666667,,
effort/isbsg10.csv,8,none,log,none,rf,random search,"['sa', 'sd']",112.6383101940155,,3497.7333991234327,0.25027818790055834,0.015693962908177685,3497.7333991234327,320.0,pareto front
effort/isbsg10.csv,8,none,log,none,rf,tpe,"['sa', 'sd']",371.91779375076294,,3495.401388888889,0.2507780427320657,0.017712172965067313,3495.401388888889,1280.0,pareto front
effort/isbsg10.csv,8,none,log,none,rf,nsga-ii,"['sa', 'sd']",369.9128608703613,,3493.738407494146,0.25113449454885295,0.017701784469364323,3493.738407494146,1000.0,pareto front
effort/isbsg10.csv,8,none,log,none,rf,nsga-iii,"['sa', 'sd']",130.80810475349426,,3151.515277777778,0.32448832563775093,0.10461192151318972,3151.515277777778,1000.0,pareto front
effort/isbsg10.csv,8,none,log,none,rf,moead,"['sa', 'sd']",356.95789337158203,,3508.028042328042,0.2480715821711991,0.011515603834444008,3508.028042328042,500.0,pareto front
effort/isbsg10.csv,9,none,log,none,rf,default,None,1.218254566192627,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2341.7192307692303,0.40177019844725015,0.34416099786874954,2341.7192307692303,,
effort/isbsg10.csv,9,none,log,none,rf,random search,"['sa', 'sd']",391.34461736679077,,2568.022590628353,0.34395736918899106,0.1451825401588352,2568.022590628353,320.0,pareto front
effort/isbsg10.csv,9,none,log,none,rf,tpe,"['sa', 'sd']",582.3541400432587,,2443.786396271997,0.3756955011216812,0.1888761095203286,2443.786396271997,1280.0,pareto front
effort/isbsg10.csv,9,none,log,none,rf,nsga-ii,"['sa', 'sd']",711.2601478099823,,2468.393938515504,0.36940910908987545,0.17245981384879347,2468.393938515504,1000.0,pareto front
effort/isbsg10.csv,9,none,log,none,rf,nsga-iii,"['sa', 'sd']",319.0449209213257,,2449.218137598014,0.37430787552897443,0.19460678978313792,2449.218137598014,1000.0,pareto front
effort/isbsg10.csv,9,none,log,none,rf,moead,"['sa', 'sd']",446.6127338409424,,2479.588157419368,0.36654936601504207,0.1830571202458136,2479.588157419368,500.0,pareto front
effort/isbsg10.csv,10,none,log,none,rf,default,None,1.1982645988464355,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2193.7374999999997,0.2530014897491074,0.5508275960119395,2193.7374999999997,,
effort/isbsg10.csv,10,none,log,none,rf,random search,"['sa', 'sd']",82.34673118591309,,2172.3437619663696,0.26028635880924766,0.3182258909211063,2172.3437619663696,320.0,pareto front
effort/isbsg10.csv,10,none,log,none,rf,tpe,"['sa', 'sd']",87.01479125022888,,1968.2083333333335,0.32979734682778017,0.2408663272806834,1968.2083333333335,1280.0,pareto front
effort/isbsg10.csv,10,none,log,none,rf,nsga-ii,"['sa', 'sd']",94.89395666122437,,2589.4872126436785,0.11824313977467023,0.4584553222219843,2589.4872126436785,1000.0,pareto front
effort/isbsg10.csv,10,none,log,none,rf,nsga-iii,"['sa', 'sd']",155.589528799057,,2261.5681708210636,0.22990419116499997,0.3467533334252349,2261.5681708210636,1000.0,pareto front
effort/isbsg10.csv,10,none,log,none,rf,moead,"['sa', 'sd']",34.887664556503296,,2006.7825985863096,0.31666226631883326,0.2646960944750223,2006.7825985863096,500.0,pareto front
effort/isbsg10.csv,11,none,log,none,rf,default,None,1.2974979877471924,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1293.3341666666665,0.5191371119327454,0.47688740187138723,1293.3341666666665,,
effort/isbsg10.csv,11,none,log,none,rf,random search,"['sa', 'sd']",23.182999849319458,,1946.3017499349467,0.2763631359587498,0.268206950614824,1946.3017499349467,320.0,pareto front
effort/isbsg10.csv,11,none,log,none,rf,tpe,"['sa', 'sd']",300.7789423465729,,1919.4316666666666,0.28635345878173213,0.25996744696165736,1919.4316666666666,1280.0,pareto front
effort/isbsg10.csv,11,none,log,none,rf,nsga-ii,"['sa', 'sd']",132.03522062301636,,1944.3071694053208,0.27710472291955096,0.2613982199517329,1944.3071694053208,1000.0,pareto front
effort/isbsg10.csv,11,none,log,none,rf,nsga-iii,"['sa', 'sd']",38.15045166015625,,1885.4383680555557,0.29899219992563975,0.2422855255753168,1885.4383680555557,1000.0,pareto front
effort/isbsg10.csv,11,none,log,none,rf,moead,"['sa', 'sd']",96.93658518791199,,1947.6560283687943,0.2758596139334827,0.27013026719378447,1947.6560283687943,500.0,pareto front
effort/isbsg10.csv,12,none,log,none,rf,default,None,1.2717595100402832,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1534.6015384615384,0.09805921876304147,0.24144648747921238,1534.6015384615384,,
effort/isbsg10.csv,12,none,log,none,rf,random search,"['sa', 'sd']",86.32802653312683,,1382.371141584309,0.18753052427542136,0.3609517776012391,1382.371141584309,320.0,pareto front
effort/isbsg10.csv,12,none,log,none,rf,tpe,"['sa', 'sd']",290.22380018234253,,1433.86012513802,0.1572685879436699,0.3234397885863224,1433.86012513802,1280.0,pareto front
effort/isbsg10.csv,12,none,log,none,rf,nsga-ii,"['sa', 'sd']",308.6303017139435,,1313.7118696504165,0.2278840595842014,0.3485143446449024,1313.7118696504165,1000.0,pareto front
effort/isbsg10.csv,12,none,log,none,rf,nsga-iii,"['sa', 'sd']",292.64635133743286,,1317.380671888533,0.22572777192651508,0.30657486499826236,1317.380671888533,1000.0,pareto front
effort/isbsg10.csv,12,none,log,none,rf,moead,"['sa', 'sd']",365.8154366016388,,1336.4455128205125,0.21452267594988358,0.362746698295436,1336.4455128205125,500.0,pareto front
effort/isbsg10.csv,13,none,log,none,rf,default,None,1.2207655906677246,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2157.731666666666,0.22424834969490592,0.38625288247754186,2157.731666666666,,
effort/isbsg10.csv,13,none,log,none,rf,random search,"['sa', 'sd']",23.71228551864624,,1997.9,0.2817113239391609,0.319730979443089,1997.9,320.0,pareto front
effort/isbsg10.csv,13,none,log,none,rf,tpe,"['sa', 'sd']",87.71628832817078,,2310.35,0.1693787262940289,0.35317536698543456,2310.35,1280.0,pareto front
effort/isbsg10.csv,13,none,log,none,rf,nsga-ii,"['sa', 'sd']",85.82894110679626,,1947.6328125,0.29978347547761475,0.30684554424143917,1947.6328125,1000.0,pareto front
effort/isbsg10.csv,13,none,log,none,rf,nsga-iii,"['sa', 'sd']",85.36601519584656,,1889.3963529856387,0.3207207543219218,0.30584757294097475,1889.3963529856387,1000.0,pareto front
effort/isbsg10.csv,13,none,log,none,rf,moead,"['sa', 'sd']",32.460551023483276,,1998.9826388888887,0.28132209161814786,0.32067781193887684,1998.9826388888887,500.0,pareto front
effort/isbsg10.csv,14,none,log,none,rf,default,None,1.306624174118042,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",3370.6341666666663,0.18472397563769638,-0.01705444821326174,3370.6341666666663,,
effort/isbsg10.csv,14,none,log,none,rf,random search,"['sa', 'sd']",51.03437423706055,,3182.5986872021535,0.23020527397998783,0.017622530080973253,3182.5986872021535,320.0,pareto front
effort/isbsg10.csv,14,none,log,none,rf,tpe,"['sa', 'sd']",619.3473834991455,,3435.8248046875,0.1689559149217429,-0.061993196670601644,3435.8248046875,1280.0,pareto front
effort/isbsg10.csv,14,none,log,none,rf,nsga-ii,"['sa', 'sd']",196.055073261261,,3422.5024581279763,0.17217827285237716,-0.06549115570780562,3422.5024581279763,1000.0,pareto front
effort/isbsg10.csv,14,none,log,none,rf,nsga-iii,"['sa', 'sd']",513.9693787097931,,3311.9076720969506,0.19892851420525057,-0.0062197104234719925,3311.9076720969506,1000.0,pareto front
effort/isbsg10.csv,14,none,log,none,rf,moead,"['sa', 'sd']",58.27459716796875,,3562.7708333333335,0.1382506979134821,-0.07939994348349393,3562.7708333333335,500.0,pareto front
effort/isbsg10.csv,15,none,log,none,rf,default,None,1.2532281875610352,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2560.6769230769232,0.3978918428565863,0.38333075369482117,2560.6769230769232,,
effort/isbsg10.csv,15,none,log,none,rf,random search,"['sa', 'sd']",23.70882558822632,,2805.8509615384614,0.3402425208561745,0.17574941725568216,2805.8509615384614,320.0,pareto front
effort/isbsg10.csv,15,none,log,none,rf,tpe,"['sa', 'sd']",87.28490805625916,,2824.0576923076924,0.3359614571217089,0.17856051884735424,2824.0576923076924,1280.0,pareto front
effort/isbsg10.csv,15,none,log,none,rf,nsga-ii,"['sa', 'sd']",233.07899570465088,,2793.5066508981217,0.3431451166752245,0.17267040436547662,2793.5066508981217,1000.0,pareto front
effort/isbsg10.csv,15,none,log,none,rf,nsga-iii,"['sa', 'sd']",76.53375029563904,,2792.6715212175736,0.3433414859978825,0.17304549309550998,2792.6715212175736,1000.0,pareto front
effort/isbsg10.csv,15,none,log,none,rf,moead,"['sa', 'sd']",45.9117157459259,,2798.5498520710057,0.34195927689319533,0.1777492570335346,2798.5498520710057,500.0,pareto front
effort/isbsg10.csv,16,none,log,none,rf,default,None,1.2675304412841797,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",1546.17375,-0.04195456842814638,0.3035030688142215,1546.17375,,
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",191.65512108802795,,1497.3904306627408,-0.009079865668157957,0.4002017338357751,1497.3904306627408,320.0,pareto front
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",589.8855488300323,,1716.5374727182539,-0.15676136758685066,0.3289773646661055,1716.5374727182539,1280.0,pareto front
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",657.3003926277161,,1645.2192920833068,-0.10870059555229301,0.37856856335718647,1645.2192920833068,1000.0,pareto front
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",338.0328311920166,,1613.95034812015,-0.08762869531318036,0.37735543045827474,1613.95034812015,1000.0,pareto front
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",439.85204792022705,,1461.2497133027523,0.015275085099509797,0.4874039628953014,1461.2497133027523,500.0,pareto front
effort/isbsg10.csv,17,none,log,none,rf,default,None,1.3006839752197266,"{'la__n_estimators': 100, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0, 'la__max_depth': None}",2009.2991666666667,0.3612429024310553,0.39802414611802295,2009.2991666666667,,
effort/isbsg10.csv,17,none,log,none,rf,random search,"['sa', 'sd']",45.76203274726868,,2758.6345152114877,0.12302886229070631,-0.06104908832567705,2758.6345152114877,320.0,pareto front
