pt,m,val,rank
nsga-ii,Duration?,417.717340230942,
nsga-ii,Duration?,413.147232294083,
nsga-ii,Duration?,414.1566593647,
nsga-ii,Duration?,417.999161243439,
nsga-ii,Duration?,414.862934112549,
nsga-ii,Duration?,415.497938871384,
nsga-ii,Duration?,412.461040258408,
nsga-ii,Duration?,417.838077783585,
nsga-ii,Duration?,417.233802556992,
nsga-ii,Duration?,416.883100986481,
nsga-ii,Duration?,416.508369207382,
nsga-ii,Duration?,419.5194272995,
nsga-ii,Duration?,391.007113695145,
nsga-ii,Iteration,0.0,
nsga-ii,Iteration,1.0,
nsga-ii,Iteration,2.0,
nsga-ii,Iteration,3.0,
nsga-ii,Iteration,4.0,
nsga-ii,Iteration,5.0,
nsga-ii,Iteration,6.0,
nsga-ii,Iteration,7.0,
nsga-ii,Iteration,8.0,
nsga-ii,Iteration,9.0,
nsga-ii,Iteration,10.0,
nsga-ii,Iteration,11.0,
nsga-ii,Iteration,12.0,
nsga-ii,Iteration,13.0,
nsga-ii,Iteration,14.0,
nsga-ii,Iteration,15.0,
nsga-ii,Iteration,16.0,
nsga-ii,Iteration,17.0,
nsga-ii,Iteration,18.0,
nsga-ii,Iteration,19.0,
nsga-ii,Iteration,20.0,
nsga-ii,MAR-,3837.86429629419,1.0
nsga-ii,MAR-,3837.86429629419,1.0
nsga-ii,MAR-,2385.84056415549,1.0
nsga-ii,MAR-,2385.84056415549,1.0
nsga-ii,MAR-,2449.02111316953,1.0
nsga-ii,MAR-,2449.02111316953,1.0
nsga-ii,MAR-,2110.6993268557,1.0
nsga-ii,MAR-,2110.6993268557,1.0
nsga-ii,MAR-,2761.12460392776,1.0
nsga-ii,MAR-,2761.12460392776,1.0
nsga-ii,MAR-,2391.73334926467,1.0
nsga-ii,MAR-,2391.73334926467,1.0
nsga-ii,MAR-,2408.60021308743,1.0
nsga-ii,MAR-,2408.60021308743,1.0
nsga-ii,MAR-,3206.74252445262,1.0
nsga-ii,MAR-,3206.74252445262,1.0
nsga-ii,MAR-,1925.60187139402,1.0
nsga-ii,MAR-,1925.60187139402,1.0
nsga-ii,MAR-,2251.89911104377,1.0
nsga-ii,MAR-,2251.89911104377,1.0
nsga-ii,MAR-,2138.25559477129,1.0
nsga-ii,MAR-,2138.25559477129,1.0
nsga-ii,MAR-,3139.09809268225,1.0
nsga-ii,MAR-,3139.09809268225,1.0
nsga-ii,MAR-,2217.15845452455,1.0
nsga-ii,MAR-,2217.15845452455,1.0
nsga-ii,MAR-,3063.62415173771,1.0
nsga-ii,MAR-,3063.62415173771,1.0
nsga-ii,MAR-,2142.31715330977,1.0
nsga-ii,MAR-,2142.31715330977,1.0
nsga-ii,MAR-,2812.84698063821,1.0
nsga-ii,MAR-,2812.84698063821,1.0
nsga-ii,MAR-,2016.45256612512,1.0
nsga-ii,MAR-,2016.45256612512,1.0
nsga-ii,MAR-,2994.03602914619,1.0
nsga-ii,MAR-,2994.03602914619,1.0
nsga-ii,MAR-,2124.43796512879,1.0
nsga-ii,MAR-,2124.43796512879,1.0
nsga-ii,MAR-,2805.60088450166,1.0
nsga-ii,MAR-,2805.60088450166,1.0
nsga-ii,MAR-,3047.11567960697,1.0
nsga-ii,MAR-,3047.11567960697,1.0
nsga-ii,MMRE-,1.65252204550767,1.0
nsga-ii,MMRE-,1.65252204550767,1.0
nsga-ii,MMRE-,1.14649853170581,1.0
nsga-ii,MMRE-,1.14649853170581,1.0
nsga-ii,MMRE-,1.49783778780484,1.0
nsga-ii,MMRE-,1.49783778780484,1.0
nsga-ii,MMRE-,1.65994446549341,1.0
nsga-ii,MMRE-,1.65994446549341,1.0
nsga-ii,MMRE-,1.17562623730158,1.0
nsga-ii,MMRE-,1.17562623730158,1.0
nsga-ii,MMRE-,1.05178064166514,1.0
nsga-ii,MMRE-,1.05178064166514,1.0
nsga-ii,MMRE-,1.14403925848186,1.0
nsga-ii,MMRE-,1.14403925848186,1.0
nsga-ii,MMRE-,1.14675962047569,1.0
nsga-ii,MMRE-,1.14675962047569,1.0
nsga-ii,MMRE-,1.35713508343317,1.0
nsga-ii,MMRE-,1.35713508343317,1.0
nsga-ii,MMRE-,1.10409342943414,1.0
nsga-ii,MMRE-,1.10409342943414,1.0
nsga-ii,MMRE-,1.07944369990299,1.0
nsga-ii,MMRE-,1.07944369990299,1.0
nsga-ii,MMRE-,1.56816609431438,1.0
nsga-ii,MMRE-,1.56816609431438,1.0
nsga-ii,MMRE-,1.20903919214041,1.0
nsga-ii,MMRE-,1.20903919214041,1.0
nsga-ii,MMRE-,1.50292787008601,1.0
nsga-ii,MMRE-,1.50292787008601,1.0
nsga-ii,MMRE-,0.941881599334869,1.0
nsga-ii,MMRE-,0.941881599334869,1.0
nsga-ii,MMRE-,1.33926892384631,1.0
nsga-ii,MMRE-,1.33926892384631,1.0
nsga-ii,MMRE-,1.32311020130393,1.0
nsga-ii,MMRE-,1.32311020130393,1.0
nsga-ii,MMRE-,1.26251576122391,1.0
nsga-ii,MMRE-,1.26251576122391,1.0
nsga-ii,MMRE-,1.249008639782,1.0
nsga-ii,MMRE-,1.249008639782,1.0
nsga-ii,MMRE-,1.84549780230368,1.0
nsga-ii,MMRE-,1.84549780230368,1.0
nsga-ii,MMRE-,1.22032162435422,1.0
nsga-ii,MMRE-,1.22032162435422,1.0
nsga-ii,PRED25+,0.179640718562874,1.0
nsga-ii,PRED25+,0.179640718562874,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.156626506024096,1.0
nsga-ii,PRED25+,0.156626506024096,1.0
nsga-ii,PRED25+,0.239520958083832,1.0
nsga-ii,PRED25+,0.239520958083832,1.0
nsga-ii,PRED25+,0.180722891566265,1.0
nsga-ii,PRED25+,0.180722891566265,1.0
nsga-ii,PRED25+,0.216867469879518,1.0
nsga-ii,PRED25+,0.216867469879518,1.0
nsga-ii,PRED25+,0.203592814371257,1.0
nsga-ii,PRED25+,0.203592814371257,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.180722891566265,1.0
nsga-ii,PRED25+,0.180722891566265,1.0
nsga-ii,PRED25+,0.203592814371257,1.0
nsga-ii,PRED25+,0.203592814371257,1.0
nsga-ii,PRED25+,0.174698795180723,1.0
nsga-ii,PRED25+,0.174698795180723,1.0
nsga-ii,PRED25+,0.180722891566265,1.0
nsga-ii,PRED25+,0.180722891566265,1.0
nsga-ii,PRED25+,0.191616766467066,1.0
nsga-ii,PRED25+,0.191616766467066,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.204819277108434,1.0
nsga-ii,PRED25+,0.204819277108434,1.0
nsga-ii,PRED25+,0.137724550898204,1.0
nsga-ii,PRED25+,0.137724550898204,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.186746987951807,1.0
nsga-ii,PRED25+,0.198795180722892,1.0
nsga-ii,PRED25+,0.198795180722892,1.0
nsga-ii,PRED25+,0.149700598802395,1.0
nsga-ii,PRED25+,0.149700598802395,1.0
nsga-ii,PRED25+,0.234939759036145,1.0
nsga-ii,PRED25+,0.234939759036145,1.0
nsga-ii,PRED25+,0.192771084337349,1.0
nsga-ii,PRED25+,0.192771084337349,1.0
nsga-ii,SA+,0.344596049908307,2.0
nsga-ii,SA+,0.344596049908307,1.0
nsga-ii,SA+,0.437951375727253,2.0
nsga-ii,SA+,0.437951375727253,1.0
nsga-ii,SA+,0.466949992813707,2.0
nsga-ii,SA+,0.466949992813707,1.0
nsga-ii,SA+,0.555182086404989,2.0
nsga-ii,SA+,0.555182086404989,1.0
nsga-ii,SA+,0.461844071909692,2.0
nsga-ii,SA+,0.461844071909692,1.0
nsga-ii,SA+,0.499297048762508,2.0
nsga-ii,SA+,0.499297048762508,1.0
nsga-ii,SA+,0.496909945959092,2.0
nsga-ii,SA+,0.496909945959092,1.0
nsga-ii,SA+,0.447108853769322,2.0
nsga-ii,SA+,0.447108853769322,1.0
nsga-ii,SA+,0.532766346141324,2.0
nsga-ii,SA+,0.532766346141324,1.0
nsga-ii,SA+,0.49546448754766,2.0
nsga-ii,SA+,0.49546448754766,1.0
nsga-ii,SA+,0.502404178909762,2.0
nsga-ii,SA+,0.502404178909762,1.0
nsga-ii,SA+,0.469276483734154,2.0
nsga-ii,SA+,0.469276483734154,1.0
nsga-ii,SA+,0.438788930750307,2.0
nsga-ii,SA+,0.438788930750307,1.0
nsga-ii,SA+,0.524952077380004,2.0
nsga-ii,SA+,0.524952077380004,1.0
nsga-ii,SA+,0.499252237903914,2.0
nsga-ii,SA+,0.499252237903914,1.0
nsga-ii,SA+,0.418557672675226,2.0
nsga-ii,SA+,0.418557672675226,1.0
nsga-ii,SA+,0.475318143465251,2.0
nsga-ii,SA+,0.475318143465251,1.0
nsga-ii,SA+,0.500876066939604,2.0
nsga-ii,SA+,0.500876066939604,1.0
nsga-ii,SA+,0.469554017918023,2.0
nsga-ii,SA+,0.469554017918023,1.0
nsga-ii,SA+,0.377467101796121,2.0
nsga-ii,SA+,0.377467101796121,1.0
nsga-ii,SA+,0.506064678237302,2.0
nsga-ii,SA+,0.506064678237302,1.0
nsga-ii,SD+,0.19128926143624,2.0
nsga-ii,SD+,0.19128926143624,1.0
nsga-ii,SD+,0.173695706561678,2.0
nsga-ii,SD+,0.173695706561678,1.0
nsga-ii,SD+,0.403492925575236,2.0
nsga-ii,SD+,0.403492925575236,1.0
nsga-ii,SD+,0.546672987590552,2.0
nsga-ii,SD+,0.546672987590552,1.0
nsga-ii,SD+,0.394210757524557,2.0
nsga-ii,SD+,0.394210757524557,1.0
nsga-ii,SD+,0.382151652647154,2.0
nsga-ii,SD+,0.382151652647154,1.0
nsga-ii,SD+,0.380447476637701,2.0
nsga-ii,SD+,0.380447476637701,1.0
nsga-ii,SD+,0.367564479820931,2.0
nsga-ii,SD+,0.367564479820931,1.0
nsga-ii,SD+,0.506098800232761,2.0
nsga-ii,SD+,0.506098800232761,1.0
nsga-ii,SD+,0.391073147127946,2.0
nsga-ii,SD+,0.391073147127946,1.0
nsga-ii,SD+,0.388490513623479,2.0
nsga-ii,SD+,0.388490513623479,1.0
nsga-ii,SD+,0.434651031306662,2.0
nsga-ii,SD+,0.434651031306662,1.0
nsga-ii,SD+,0.368863645314333,2.0
nsga-ii,SD+,0.368863645314333,1.0
nsga-ii,SD+,0.439230274393471,2.0
nsga-ii,SD+,0.439230274393471,1.0
nsga-ii,SD+,0.429187036674463,2.0
nsga-ii,SD+,0.429187036674463,1.0
nsga-ii,SD+,0.396722916678975,2.0
nsga-ii,SD+,0.396722916678975,1.0
nsga-ii,SD+,0.379080948384324,2.0
nsga-ii,SD+,0.379080948384324,1.0
nsga-ii,SD+,0.413850996227716,2.0
nsga-ii,SD+,0.413850996227716,1.0
nsga-ii,SD+,0.41843968753019,2.0
nsga-ii,SD+,0.41843968753019,1.0
nsga-ii,SD+,0.287879984223418,2.0
nsga-ii,SD+,0.287879984223418,1.0
nsga-ii,SD+,0.480829686190251,2.0
nsga-ii,SD+,0.480829686190251,1.0
nsga-ii,SDAR-,7417.80925490173,1.0
nsga-ii,SDAR-,7417.80925490173,1.0
nsga-ii,SDAR-,5051.13669670616,1.0
nsga-ii,SDAR-,5051.13669670616,1.0
nsga-ii,SDAR-,4389.19536731197,1.0
nsga-ii,SDAR-,4389.19536731197,1.0
nsga-ii,SDAR-,3791.58214742062,1.0
nsga-ii,SDAR-,3791.58214742062,1.0
nsga-ii,SDAR-,4821.30221337655,1.0
nsga-ii,SDAR-,4821.30221337655,1.0
nsga-ii,SDAR-,4292.10086987377,1.0
nsga-ii,SDAR-,4292.10086987377,1.0
nsga-ii,SDAR-,4225.84625651576,1.0
nsga-ii,SDAR-,4225.84625651576,1.0
nsga-ii,SDAR-,6249.76913181563,1.0
nsga-ii,SDAR-,6249.76913181563,1.0
nsga-ii,SDAR-,2838.92309755126,1.0
nsga-ii,SDAR-,2838.92309755126,1.0
nsga-ii,SDAR-,4813.30356843844,1.0
nsga-ii,SDAR-,4813.30356843844,1.0
nsga-ii,SDAR-,3760.91792389466,1.0
nsga-ii,SDAR-,3760.91792389466,1.0
nsga-ii,SDAR-,4971.11872951993,1.0
nsga-ii,SDAR-,4971.11872951993,1.0
nsga-ii,SDAR-,3230.97960692836,1.0
nsga-ii,SDAR-,3230.97960692836,1.0
nsga-ii,SDAR-,5849.77837262746,1.0
nsga-ii,SDAR-,5849.77837262746,1.0
nsga-ii,SDAR-,3605.39097809154,1.0
nsga-ii,SDAR-,3605.39097809154,1.0
nsga-ii,SDAR-,4267.71864932532,1.0
nsga-ii,SDAR-,4267.71864932532,1.0
nsga-ii,SDAR-,3427.13177909854,1.0
nsga-ii,SDAR-,3427.13177909854,1.0
nsga-ii,SDAR-,5723.78356048482,1.0
nsga-ii,SDAR-,5723.78356048482,1.0
nsga-ii,SDAR-,3426.32171184306,1.0
nsga-ii,SDAR-,3426.32171184306,1.0
nsga-ii,SDAR-,4788.02542158451,1.0
nsga-ii,SDAR-,4788.02542158451,1.0
nsga-ii,SDAR-,5088.68095508293,1.0
nsga-ii,SDAR-,5088.68095508293,1.0
nsga-iii,Delta+,0.301184617856283,1.0
nsga-iii,Delta+,0.301184617856283,1.0
nsga-iii,Delta+,0.302734522577859,1.0
nsga-iii,Delta+,0.302734522577859,1.0
nsga-iii,Delta+,0.259997695357665,1.0
nsga-iii,Delta+,0.259997695357665,1.0
nsga-iii,Delta+,0.317496345363211,1.0
nsga-iii,Delta+,0.317496345363211,1.0
nsga-iii,Delta+,0.301534981374189,1.0
nsga-iii,Delta+,0.301534981374189,1.0
nsga-iii,Delta+,0.334993916837091,1.0
nsga-iii,Delta+,0.334993916837091,1.0
nsga-iii,Delta+,0.352584663400413,1.0
nsga-iii,Delta+,0.352584663400413,1.0
nsga-iii,Delta+,0.258445043246599,1.0
nsga-iii,Delta+,0.258445043246599,1.0
nsga-iii,Delta+,0.374959576669023,1.0
nsga-iii,Delta+,0.374959576669023,1.0
nsga-iii,Delta+,0.285721047854823,1.0
nsga-iii,Delta+,0.285721047854823,1.0
nsga-iii,Delta+,0.373213058649202,1.0
nsga-iii,Delta+,0.373213058649202,1.0
nsga-iii,Delta+,0.319783052473243,1.0
nsga-iii,Delta+,0.319783052473243,1.0
nsga-iii,Delta+,0.234913725867612,1.0
nsga-iii,Delta+,0.234913725867612,1.0
nsga-iii,Delta+,0.321086123071304,1.0
nsga-iii,Delta+,0.321086123071304,1.0
nsga-iii,Delta+,0.347229384659642,1.0
nsga-iii,Delta+,0.347229384659642,1.0
nsga-iii,Delta+,0.34152480308587,1.0
nsga-iii,Delta+,0.34152480308587,1.0
nsga-iii,Delta+,0.347329163272181,1.0
nsga-iii,Delta+,0.347329163272181,1.0
nsga-iii,Delta+,0.306902818883406,1.0
nsga-iii,Delta+,0.306902818883406,1.0
nsga-iii,Delta+,0.315505848504236,1.0
nsga-iii,Delta+,0.315505848504236,1.0
nsga-iii,Delta+,0.249939240953017,1.0
nsga-iii,Delta+,0.249939240953017,1.0
nsga-iii,Delta+,0.320546748269134,1.0
nsga-iii,Delta+,0.320546748269134,1.0
nsga-iii,Duration?,398.700423002243,
nsga-iii,Duration?,417.958327531815,
nsga-iii,Duration?,420.329944610596,
nsga-iii,Duration?,416.875166654587,
nsga-iii,Duration?,423.927299499512,
nsga-iii,Duration?,421.300827980042,
nsga-iii,Duration?,419.266873598099,
nsga-iii,Duration?,420.439890384674,
nsga-iii,Duration?,422.806113004685,
nsga-iii,Duration?,417.980822563171,
nsga-iii,Duration?,414.587415218353,
nsga-iii,Duration?,415.013110876083,
nsga-iii,Duration?,416.126793622971,
nsga-iii,Duration?,417.4194419384,
nsga-iii,Duration?,415.051732778549,
nsga-iii,Duration?,418.949624061585,
nsga-iii,Duration?,419.550440311432,
nsga-iii,Duration?,425.253453731537,
nsga-iii,Duration?,422.102779150009,
nsga-iii,Duration?,399.683093070984,
nsga-iii,Duration?,394.029102325439,
nsga-iii,Iteration,0.0,
nsga-iii,Iteration,1.0,
nsga-iii,Iteration,2.0,
nsga-iii,Iteration,3.0,
nsga-iii,Iteration,4.0,
nsga-iii,Iteration,5.0,
nsga-iii,Iteration,6.0,
nsga-iii,Iteration,7.0,
nsga-iii,Iteration,8.0,
nsga-iii,Iteration,9.0,
nsga-iii,Iteration,10.0,
nsga-iii,Iteration,11.0,
nsga-iii,Iteration,12.0,
nsga-iii,Iteration,13.0,
nsga-iii,Iteration,14.0,
nsga-iii,Iteration,15.0,
nsga-iii,Iteration,16.0,
nsga-iii,Iteration,17.0,
nsga-iii,Iteration,18.0,
nsga-iii,Iteration,19.0,
nsga-iii,Iteration,20.0,
nsga-iii,MAR-,3081.53335037137,1.0
nsga-iii,MAR-,3081.53335037137,1.0
nsga-iii,MAR-,2397.50131982431,1.0
nsga-iii,MAR-,2397.50131982431,1.0
nsga-iii,MAR-,2674.41912246698,1.0
nsga-iii,MAR-,2674.41912246698,1.0
nsga-iii,MAR-,2106.52547723023,1.0
nsga-iii,MAR-,2106.52547723023,1.0
nsga-iii,MAR-,2736.18797830935,1.0
nsga-iii,MAR-,2736.18797830935,1.0
nsga-iii,MAR-,2457.83711072265,1.0
nsga-iii,MAR-,2457.83711072265,1.0
nsga-iii,MAR-,2395.60320366601,1.0
nsga-iii,MAR-,2395.60320366601,1.0
nsga-iii,MAR-,3229.59569600961,1.0
nsga-iii,MAR-,3229.59569600961,1.0
nsga-iii,MAR-,1973.68755856327,1.0
nsga-iii,MAR-,1973.68755856327,1.0
nsga-iii,MAR-,2215.47337413737,1.0
nsga-iii,MAR-,2215.47337413737,1.0
nsga-iii,MAR-,1996.47007325049,1.0
nsga-iii,MAR-,1996.47007325049,1.0
nsga-iii,MAR-,3093.08806012131,1.0
nsga-iii,MAR-,3093.08806012131,1.0
nsga-iii,MAR-,2748.79091988063,1.0
nsga-iii,MAR-,2748.79091988063,1.0
nsga-iii,MAR-,3074.53397729518,1.0
nsga-iii,MAR-,3074.53397729518,1.0
nsga-iii,MAR-,2096.59277645924,1.0
nsga-iii,MAR-,2096.59277645924,1.0
nsga-iii,MAR-,2428.96284411377,1.0
nsga-iii,MAR-,2428.96284411377,1.0
nsga-iii,MAR-,1925.69058631423,1.0
nsga-iii,MAR-,1925.69058631423,1.0
nsga-iii,MAR-,2991.66569057096,1.0
nsga-iii,MAR-,2991.66569057096,1.0
nsga-iii,MAR-,2139.90448776432,1.0
nsga-iii,MAR-,2139.90448776432,1.0
nsga-iii,MAR-,2818.83400498223,1.0
nsga-iii,MAR-,2818.83400498223,1.0
nsga-iii,MAR-,3032.76476686924,1.0
nsga-iii,MAR-,3032.76476686924,1.0
nsga-iii,MMRE-,1.2199878840584,1.0
nsga-iii,MMRE-,1.2199878840584,1.0
nsga-iii,MMRE-,1.15143518109965,1.0
nsga-iii,MMRE-,1.15143518109965,1.0
nsga-iii,MMRE-,1.70673247877424,1.0
nsga-iii,MMRE-,1.70673247877424,1.0
nsga-iii,MMRE-,1.66195219336178,1.0
nsga-iii,MMRE-,1.66195219336178,1.0
nsga-iii,MMRE-,1.04597946886985,1.0
nsga-iii,MMRE-,1.04597946886985,1.0
nsga-iii,MMRE-,1.08593580841532,1.0
nsga-iii,MMRE-,1.08593580841532,1.0
nsga-iii,MMRE-,1.15356677489973,1.0
nsga-iii,MMRE-,1.15356677489973,1.0
nsga-iii,MMRE-,1.17211997467414,1.0
nsga-iii,MMRE-,1.17211997467414,1.0
nsga-iii,MMRE-,1.41005535063065,1.0
nsga-iii,MMRE-,1.41005535063065,1.0
nsga-iii,MMRE-,1.12062188375442,1.0
nsga-iii,MMRE-,1.12062188375442,1.0
nsga-iii,MMRE-,1.10632647902465,1.0
nsga-iii,MMRE-,1.10632647902465,1.0
nsga-iii,MMRE-,1.43436679071983,1.0
nsga-iii,MMRE-,1.43436679071983,1.0
nsga-iii,MMRE-,1.75717882075884,1.0
nsga-iii,MMRE-,1.75717882075884,1.0
nsga-iii,MMRE-,1.52947350615816,1.0
nsga-iii,MMRE-,1.52947350615816,1.0
nsga-iii,MMRE-,0.907478699459851,1.0
nsga-iii,MMRE-,0.907478699459851,1.0
nsga-iii,MMRE-,1.20196678719627,1.0
nsga-iii,MMRE-,1.20196678719627,1.0
nsga-iii,MMRE-,1.17164472461438,1.0
nsga-iii,MMRE-,1.17164472461438,1.0
nsga-iii,MMRE-,1.2680951620059,1.0
nsga-iii,MMRE-,1.2680951620059,1.0
nsga-iii,MMRE-,1.27765352929831,1.0
nsga-iii,MMRE-,1.27765352929831,1.0
nsga-iii,MMRE-,1.79248768726042,1.0
nsga-iii,MMRE-,1.79248768726042,1.0
nsga-iii,MMRE-,1.15422886455808,1.0
nsga-iii,MMRE-,1.15422886455808,1.0
nsga-iii,PRED25+,0.173652694610778,1.0
nsga-iii,PRED25+,0.173652694610778,2.0
nsga-iii,PRED25+,0.180722891566265,1.0
nsga-iii,PRED25+,0.180722891566265,2.0
nsga-iii,PRED25+,0.126506024096386,1.0
nsga-iii,PRED25+,0.126506024096386,2.0
nsga-iii,PRED25+,0.239520958083832,1.0
nsga-iii,PRED25+,0.239520958083832,2.0
nsga-iii,PRED25+,0.174698795180723,1.0
nsga-iii,PRED25+,0.174698795180723,2.0
nsga-iii,PRED25+,0.198795180722892,1.0
nsga-iii,PRED25+,0.198795180722892,2.0
nsga-iii,PRED25+,0.215568862275449,1.0
nsga-iii,PRED25+,0.215568862275449,2.0
nsga-iii,PRED25+,0.168674698795181,1.0
nsga-iii,PRED25+,0.168674698795181,2.0
nsga-iii,PRED25+,0.156626506024096,1.0
nsga-iii,PRED25+,0.156626506024096,2.0
nsga-iii,PRED25+,0.239520958083832,1.0
nsga-iii,PRED25+,0.239520958083832,2.0
nsga-iii,PRED25+,0.204819277108434,1.0
nsga-iii,PRED25+,0.204819277108434,2.0
nsga-iii,PRED25+,0.150602409638554,1.0
nsga-iii,PRED25+,0.150602409638554,2.0
nsga-iii,PRED25+,0.161676646706587,1.0
nsga-iii,PRED25+,0.161676646706587,2.0
nsga-iii,PRED25+,0.192771084337349,1.0
nsga-iii,PRED25+,0.192771084337349,2.0
nsga-iii,PRED25+,0.204819277108434,1.0
nsga-iii,PRED25+,0.204819277108434,2.0
nsga-iii,PRED25+,0.18562874251497,1.0
nsga-iii,PRED25+,0.18562874251497,2.0
nsga-iii,PRED25+,0.192771084337349,1.0
nsga-iii,PRED25+,0.192771084337349,2.0
nsga-iii,PRED25+,0.192771084337349,1.0
nsga-iii,PRED25+,0.192771084337349,2.0
nsga-iii,PRED25+,0.161676646706587,1.0
nsga-iii,PRED25+,0.161676646706587,2.0
nsga-iii,PRED25+,0.192771084337349,1.0
nsga-iii,PRED25+,0.192771084337349,2.0
nsga-iii,PRED25+,0.204819277108434,1.0
nsga-iii,PRED25+,0.204819277108434,2.0
nsga-iii,SA+,0.473757023633473,1.0
nsga-iii,SA+,0.473757023633473,1.0
nsga-iii,SA+,0.435204372520037,1.0
nsga-iii,SA+,0.435204372520037,1.0
nsga-iii,SA+,0.417890223655455,1.0
nsga-iii,SA+,0.417890223655455,1.0
nsga-iii,SA+,0.556061701544121,1.0
nsga-iii,SA+,0.556061701544121,1.0
nsga-iii,SA+,0.466704335327007,1.0
nsga-iii,SA+,0.466704335327007,1.0
nsga-iii,SA+,0.485458403890123,1.0
nsga-iii,SA+,0.485458403890123,1.0
nsga-iii,SA+,0.499624662223194,1.0
nsga-iii,SA+,0.499624662223194,1.0
nsga-iii,SA+,0.443168619677935,1.0
nsga-iii,SA+,0.443168619677935,1.0
nsga-iii,SA+,0.521098694770519,1.0
nsga-iii,SA+,0.521098694770519,1.0
nsga-iii,SA+,0.503625633731516,1.0
nsga-iii,SA+,0.503625633731516,1.0
nsga-iii,SA+,0.535399244220183,1.0
nsga-iii,SA+,0.535399244220183,1.0
nsga-iii,SA+,0.477055344267748,1.0
nsga-iii,SA+,0.477055344267748,1.0
nsga-iii,SA+,0.304221180880432,1.0
nsga-iii,SA+,0.304221180880432,1.0
nsga-iii,SA+,0.523260391419022,1.0
nsga-iii,SA+,0.523260391419022,1.0
nsga-iii,SA+,0.509939908189226,1.0
nsga-iii,SA+,0.509939908189226,1.0
nsga-iii,SA+,0.497910188933751,1.0
nsga-iii,SA+,0.497910188933751,1.0
nsga-iii,SA+,0.498934451068985,1.0
nsga-iii,SA+,0.498934451068985,1.0
nsga-iii,SA+,0.501271216731002,1.0
nsga-iii,SA+,0.501271216731002,1.0
nsga-iii,SA+,0.465692217797962,1.0
nsga-iii,SA+,0.465692217797962,1.0
nsga-iii,SA+,0.374530813569753,1.0
nsga-iii,SA+,0.374530813569753,1.0
nsga-iii,SA+,0.508390951160951,1.0
nsga-iii,SA+,0.508390951160951,1.0
nsga-iii,SD+,0.376590402158944,1.0
nsga-iii,SD+,0.376590402158944,1.0
nsga-iii,SD+,0.161722940130109,1.0
nsga-iii,SD+,0.161722940130109,1.0
nsga-iii,SD+,0.396761176653628,1.0
nsga-iii,SD+,0.396761176653628,1.0
nsga-iii,SD+,0.544395851950877,1.0
nsga-iii,SD+,0.544395851950877,1.0
nsga-iii,SD+,0.384099522039161,1.0
nsga-iii,SD+,0.384099522039161,1.0
nsga-iii,SD+,0.366826021351256,1.0
nsga-iii,SD+,0.366826021351256,1.0
nsga-iii,SD+,0.386645023077331,1.0
nsga-iii,SD+,0.386645023077331,1.0
nsga-iii,SD+,0.370710175827734,1.0
nsga-iii,SD+,0.370710175827734,1.0
nsga-iii,SD+,0.49417462306388,1.0
nsga-iii,SD+,0.49417462306388,1.0
nsga-iii,SD+,0.416422801317963,1.0
nsga-iii,SD+,0.416422801317963,1.0
nsga-iii,SD+,0.46363022528751,1.0
nsga-iii,SD+,0.46363022528751,1.0
nsga-iii,SD+,0.443806841553569,1.0
nsga-iii,SD+,0.443806841553569,1.0
nsga-iii,SD+,0.334315840787341,1.0
nsga-iii,SD+,0.334315840787341,1.0
nsga-iii,SD+,0.439576851205288,1.0
nsga-iii,SD+,0.439576851205288,1.0
nsga-iii,SD+,0.435188483116076,1.0
nsga-iii,SD+,0.435188483116076,1.0
nsga-iii,SD+,0.449897691070122,1.0
nsga-iii,SD+,0.449897691070122,1.0
nsga-iii,SD+,0.425772969506647,1.0
nsga-iii,SD+,0.425772969506647,1.0
nsga-iii,SD+,0.423908741347794,1.0
nsga-iii,SD+,0.423908741347794,1.0
nsga-iii,SD+,0.43238508548105,1.0
nsga-iii,SD+,0.43238508548105,1.0
nsga-iii,SD+,0.276243924780399,1.0
nsga-iii,SD+,0.276243924780399,1.0
nsga-iii,SD+,0.456612597600431,1.0
nsga-iii,SD+,0.456612597600431,1.0
nsga-iii,SDAR-,5729.72173847933,1.0
nsga-iii,SDAR-,5729.72173847933,1.0
nsga-iii,SDAR-,5131.76026196676,1.0
nsga-iii,SDAR-,5131.76026196676,1.0
nsga-iii,SDAR-,4442.55289032737,1.0
nsga-iii,SDAR-,4442.55289032737,1.0
nsga-iii,SDAR-,3783.77083162909,1.0
nsga-iii,SDAR-,3783.77083162909,1.0
nsga-iii,SDAR-,4907.95368494653,1.0
nsga-iii,SDAR-,4907.95368494653,1.0
nsga-iii,SDAR-,4374.40233383993,1.0
nsga-iii,SDAR-,4374.40233383993,1.0
nsga-iii,SDAR-,4200.61206558249,1.0
nsga-iii,SDAR-,4200.61206558249,1.0
nsga-iii,SDAR-,6222.49440912944,1.0
nsga-iii,SDAR-,6222.49440912944,1.0
nsga-iii,SDAR-,2903.83035523298,1.0
nsga-iii,SDAR-,2903.83035523298,1.0
